scenario,variant,iter,keygen_cycles,decaps_cycles,keygen_us,decaps_us,handshake_us,net_latency_us,jitter_us,energy_uj,reconnect_us,reconnect_energy_uj,rssi_dbm,packet_loss,ss_dec_hex,pub_bytes,ct_bytes,overhead_bytes,heap_free,heap_min,stack_hwm_bytes,cpu_util_percent,encaps_us,ss_enc_hex,ss_valid
s1,ML-KEM-768,0,2414030,2953499,15092,18460,99367,65730,0,58183,0,0,-21,0,97c9514a288de33191de7ff3c167bf91d8e544b719db5ae0ff1f7073c54de60a,1188,1092,58,223128,218312,16964,33.77,2817,97c9514a288de33191de7ff3c167bf91d8e544b719db5ae0ff1f7073c54de60a,1
s1,ML-KEM-768,1,2047412,2828430,12798,17678,60589,27643,38087,36156,0,0,-21,0,569de7440e9255076ac29228dc2b762b835c8981c729db4146d7770198551dc2,1188,1092,58,222908,218076,16964,50.30,1212,569de7440e9255076ac29228dc2b762b835c8981c729db4146d7770198551dc2,1
s1,ML-KEM-768,2,2024894,2851448,12658,17822,64349,31396,3753,38638,0,0,-21,0,dc6b41c9ef4885a61db192c5cf9d7a67cd47982dccf9a4843a68cf5854421737,1188,1092,58,222908,218076,16964,47.37,1094,dc6b41c9ef4885a61db192c5cf9d7a67cd47982dccf9a4843a68cf5854421737,1
s1,ML-KEM-768,3,2042880,2835612,12770,17724,57981,24975,6421,35055,0,0,-21,0,27d8769229e8a1b320b987ab784c1ab4e5228350df66511843fa485c1016f315,1188,1092,58,222908,218076,16964,52.59,881,27d8769229e8a1b320b987ab784c1ab4e5228350df66511843fa485c1016f315,1
s1,ML-KEM-768,4,2022648,2950021,12644,18438,56288,25113,138,33684,0,0,-21,0,658ebc543ff50299ca84b381be943344f603013ca5da5ef339f5b5cccdb2d15e,1188,1092,58,222908,218076,16964,55.22,434,658ebc543ff50299ca84b381be943344f603013ca5da5ef339f5b5cccdb2d15e,1
s1,ML-KEM-768,5,2024180,2834646,12653,17718,59439,26526,1413,36204,0,0,-21,0,ebab2c59be04f4d9edb98c1b144a2ae1329f9eb3de5c64222faec9753e41a7d0,1188,1092,58,222908,218076,16932,51.10,328,ebab2c59be04f4d9edb98c1b144a2ae1329f9eb3de5c64222faec9753e41a7d0,1
s1,ML-KEM-768,6,2046202,2950121,12791,18439,55379,24054,2472,33678,0,0,-21,0,c0d145b9dd46d21b0414bf30d4bc18161e62af35510aac0a61f3f69a1bfc001f,1188,1092,58,222908,218076,16932,56.39,1473,c0d145b9dd46d21b0414bf30d4bc18161e62af35510aac0a61f3f69a1bfc001f,1
s1,ML-KEM-768,7,2045266,2854147,12785,17840,62793,29709,5655,37482,0,0,-21,0,a8d1b4925cc525323c116e5dd22316dd9ea8b5f4743ac87fab9dae72433ee8f7,1188,1092,58,222908,218076,16932,48.77,522,a8d1b4925cc525323c116e5dd22316dd9ea8b5f4743ac87fab9dae72433ee8f7,1
s1,ML-KEM-768,8,2025436,2953989,12661,18463,56397,25184,4525,34235,0,0,-21,0,87b29b50fd0cd52fac67682dc0a75e0f7316278a5cd07b1c1e33ba257a384dd9,1188,1092,58,222908,218076,16932,55.19,1550,87b29b50fd0cd52fac67682dc0a75e0f7316278a5cd07b1c1e33ba257a384dd9,1
s1,ML-KEM-768,9,2117172,2829210,13235,17684,61200,27692,2508,36531,0,0,-21,0,92e27beae1b6f3f50faa319f3d2aa043cc4a398b629d7cbfe9c9593fb54503c3,1188,1092,58,222908,218076,16932,50.52,811,92e27beae1b6f3f50faa319f3d2aa043cc4a398b629d7cbfe9c9593fb54503c3,1
s1,ML-KEM-768,10,2025402,2956021,12660,18476,57763,26542,1150,35540,0,0,-21,0,78555928c24e4336fb0060e984315230dbced7f90f59e616402ab4d90c14ee4b,1188,1092,58,222908,218076,16932,53.90,1294,78555928c24e4336fb0060e984315230dbced7f90f59e616402ab4d90c14ee4b,1
s1,ML-KEM-768,11,2040066,2834288,12752,17715,57332,24401,2141,34646,0,0,-21,0,aea5afe6297e2851412f6255f463a9284120ed2d62cd30057b8dcc174f6446d4,1188,1092,58,222908,218076,16932,53.14,446,aea5afe6297e2851412f6255f463a9284120ed2d62cd30057b8dcc174f6446d4,1
s1,ML-KEM-768,12,2046690,2856890,12793,17857,59739,26481,2080,36188,0,0,-21,0,7eaf9d7ba86bdbfe40c84950c85ce539ff167859ce071affb565266ff05aa4a4,1188,1092,58,222908,218076,16932,51.31,1099,7eaf9d7ba86bdbfe40c84950c85ce539ff167859ce071affb565266ff05aa4a4,1
