scenario,variant,iter,keygen_cycles,decaps_cycles,keygen_us,decaps_us,handshake_us,net_latency_us,jitter_us,energy_uj,reconnect_us,reconnect_energy_uj,rssi_dbm,packet_loss,ss_dec_hex,pub_bytes,ct_bytes,overhead_bytes,heap_free,heap_min,stack_hwm_bytes,cpu_util_percent,encaps_us,ss_enc_hex,ss_valid
s1,ML-KEM-768,0,2140242,2826842,13377,17669,93589,62452,0,56965,0,0,-22,0,ddcfe9d45c1f6a6f6b9051a834ce7877d65f367f9d13b6ffedf78a52650e72fb,1188,1092,58,223116,218504,16948,33.17,1653,ddcfe9d45c1f6a6f6b9051a834ce7877d65f367f9d13b6ffedf78a52650e72fb,1
s1,ML-KEM-768,1,1970321,2705506,12315,16910,66898,35198,27254,40275,0,0,-22,0,1b36ce865fcf2af07b770560b6e37fc3802e0617f659a26b650b429d5b849a6f,1188,1092,58,222892,218060,16916,43.69,4851,1b36ce865fcf2af07b770560b6e37fc3802e0617f659a26b650b429d5b849a6f,1
s1,ML-KEM-768,2,1946672,2820234,12168,17627,55192,25307,9891,33790,0,0,-22,0,ea1205e825ed1f6f21187bf6b8d93b21f2afd585bb15127c9cb629c0d56faa0f,1188,1092,58,222892,218060,16916,53.98,684,ea1205e825ed1f6f21187bf6b8d93b21f2afd585bb15127c9cb629c0d56faa0f,1
s1,ML-KEM-768,3,1948371,2693043,12178,16833,59747,28158,2851,37122,0,0,-22,0,72ba123907ce761e22675da1a3b0f915aa9b0f6c06ede6331ae2b44270418bbe,1188,1092,58,222892,218060,16916,48.56,674,72ba123907ce761e22675da1a3b0f915aa9b0f6c06ede6331ae2b44270418bbe,1
s1,ML-KEM-768,4,1949233,2813810,12184,17588,54364,24504,3654,34368,0,0,-22,0,7c02bf55c93f0117f36d34c7f32193f6ab5401fc890abf27d5a14f4640125fad,1188,1092,58,222892,218060,16916,54.76,867,7c02bf55c93f0117f36d34c7f32193f6ab5401fc890abf27d5a14f4640125fad,1
s1,ML-KEM-768,5,1949415,2811154,12185,17571,59138,29293,4789,36093,0,0,-22,0,74a9fe504336bca58694b903a37acbad2f9bcab2a8e2eacd4e8c2ad86b5d517a,1188,1092,58,222892,218060,16916,50.32,840,74a9fe504336bca58694b903a37acbad2f9bcab2a8e2eacd4e8c2ad86b5d517a,1
s1,ML-KEM-768,6,1961114,2820130,12258,17627,58466,28492,801,36255,0,0,-22,0,5877c4323eca6931efb9df34bf42cbb54a9ca28c2233367eaab0ae162fb45369,1188,1092,58,222892,218060,16916,51.12,2109,5877c4323eca6931efb9df34bf42cbb54a9ca28c2233367eaab0ae162fb45369,1
s1,ML-KEM-768,7,1948013,2704251,12176,16902,60578,28879,387,36485,0,0,-22,0,ef2f825665909181ec2958a945545dc5a57f60fb3bd8424f5815e721d29f2923,1188,1092,58,222892,218060,16916,48.00,1270,ef2f825665909181ec2958a945545dc5a57f60fb3bd8424f5815e721d29f2923,1
s1,ML-KEM-768,8,1946057,2693212,12164,16834,55664,23980,4899,34260,0,0,-22,0,788d1456e0a302ce8b2dbdea07a6a6418a9aa718e3ea60196573459a8683f0ec,1188,1092,58,222892,218060,16916,52.09,325,788d1456e0a302ce8b2dbdea07a6a6418a9aa718e3ea60196573459a8683f0ec,1
s1,ML-KEM-768,9,1947497,2694341,12173,16841,63300,31846,7866,39036,0,0,-22,0,816ce516f05f5e019664a8217d02246ad565c32e671afd34b708256f2298f34a,1188,1092,58,222892,218060,16916,45.84,5235,816ce516f05f5e019664a8217d02246ad565c32e671afd34b708256f2298f34a,1
s1,ML-KEM-768,10,1946640,2846356,12168,17793,59382,29324,2522,35896,0,0,-22,0,db45a124e054c6e92559f5eaae40e34fc16c38222e69d16f76b8a0c540f5ac5f,1188,1092,58,222892,218060,16916,50.45,834,db45a124e054c6e92559f5eaae40e34fc16c38222e69d16f76b8a0c540f5ac5f,1
s1,ML-KEM-768,11,1948891,2698202,12181,16865,58315,26818,2506,36189,0,0,-22,0,4f7ded41287284b60b451fd4c7dd255312a269210f54287f052ef0afb25411b3,1188,1092,58,222892,218060,16916,49.81,592,4f7ded41287284b60b451fd4c7dd255312a269210f54287f052ef0afb25411b3,1
s1,ML-KEM-768,12,1969313,2716723,12309,16980,57640,25830,988,35211,0,0,-22,0,231e2c5c4b6d9fd9aa6ccc9a9f1d41b042c09dff053fbd1768c2afef4bb58b09,1188,1092,58,222892,218060,16916,50.81,878,231e2c5c4b6d9fd9aa6ccc9a9f1d41b042c09dff053fbd1768c2afef4bb58b09,1
s1,ML-KEM-768,13,1946709,2818360,12168,17616,55955,26075,245,34835,0,0,-22,0,09939975b9d050f0024cafc125cd0d84ded38f7fcd2cfffb55a250b70b35f8f4,1188,1092,58,222892,218060,16916,53.23,989,09939975b9d050f0024cafc125cd0d84ded38f7fcd2cfffb55a250b70b35f8f4,1
s1,ML-KEM-768,14,1948209,2702617,12177,16893,58921,27314,1239,36122,0,0,-22,0,495fbcf75343cb3696b9a03c7efc92e80f97a9d219842c6d4821df39c6b90561,1188,1092,58,222892,218060,16916,49.34,1839,495fbcf75343cb3696b9a03c7efc92e80f97a9d219842c6d4821df39c6b90561,1
s1,ML-KEM-768,15,1946874,2708715,12168,16931,57981,26266,1048,36169,0,0,-22,0,8f3755e4933f5c8a6d016533feacf2738eef10686684cd4947d1e023ef29e015,1188,1092,58,222892,218060,16916,50.19,436,8f3755e4933f5c8a6d016533feacf2738eef10686684cd4947d1e023ef29e015,1
s1,ML-KEM-768,16,1990758,2691610,12443,16824,60045,28142,1876,37075,0,0,-22,0,45e00f6664934945d8c50b1e14335bf869b3ea46afc43d52819b990f16616524,1188,1092,58,222892,218060,16916,48.74,1671,45e00f6664934945d8c50b1e14335bf869b3ea46afc43d52819b990f16616524,1
s1,ML-KEM-768,17,1946397,2809956,12166,17564,56949,27127,1015,34871,0,0,-22,0,02103d0e161423c9aaefa9f44e6fb2560d069d175f0dfcb1909a65642f5af96e,1188,1092,58,222892,218060,16916,52.20,801,02103d0e161423c9aaefa9f44e6fb2560d069d175f0dfcb1909a65642f5af96e,1
s1,ML-KEM-768,18,1947819,2822837,12175,17643,54675,24765,2362,33090,0,0,-22,0,ef94b03b6c690ddad1a54ae968cbe9ada5df0b9b96703f8f91b9e10eefc5ba1b,1188,1092,58,222892,218060,16916,54.54,370,ef94b03b6c690ddad1a54ae968cbe9ada5df0b9b96703f8f91b9e10eefc5ba1b,1
s1,ML-KEM-768,19,1949610,2697573,12186,16861,62765,31200,6435,38737,0,0,-22,0,4df3aa7c0e5b23f6152c52b1e7291f07c774ae05279579bed6761ddde9e3d1e2,1188,1092,58,222892,218060,16916,46.28,3970,4df3aa7c0e5b23f6152c52b1e7291f07c774ae05279579bed6761ddde9e3d1e2,1
s1,ML-KEM-768,20,1946687,2851566,12168,17825,60954,30872,328,38590,0,0,-22,0,776c639c360eb6da92b2fa7232982b9ac69d5ce7586f047188d257727052f5fe,1188,1092,58,222892,218060,16916,49.21,1634,776c639c360eb6da92b2fa7232982b9ac69d5ce7586f047188d257727052f5fe,1
s1,ML-KEM-768,21,1943441,2820978,12147,17632,59124,29254,1618,36418,0,0,-22,0,1f7566778ff7781869746a4b6d91c021080b0ef4e10c1d66c5d6aeb4fa7ce713,1188,1092,58,222892,218060,16916,50.37,2155,1f7566778ff7781869746a4b6d91c021080b0ef4e10c1d66c5d6aeb4fa7ce713,1
s1,ML-KEM-768,22,1947089,2795848,12170,17475,58344,26185,3069,35417,0,0,-22,0,49f9802090828b06b64fe2a60118c7d8f6dd2815c1bd447b1db01163248571ae,1188,1092,58,222892,218060,16916,50.81,994,49f9802090828b06b64fe2a60118c7d8f6dd2815c1bd447b1db01163248571ae,1
s1,ML-KEM-768,23,1948563,2728227,12179,17053,68973,37242,11057,41464,0,0,-22,0,a8b18e4c660434c9ff2ce5418dfc99b90d125852d8ad0426816ae549107ca9ce,1188,1092,58,222892,218060,16916,42.38,1190,a8b18e4c660434c9ff2ce5418dfc99b90d125852d8ad0426816ae549107ca9ce,1
s1,ML-KEM-768,24,1970993,2818020,12319,17614,60914,30893,6349,38299,0,0,-22,0,de607858debb3311737b0bf557871fe05e1609223a84a2c1c3c993ba94eeb26f,1188,1092,58,222892,218060,16916,49.14,1092,de607858debb3311737b0bf557871fe05e1609223a84a2c1c3c993ba94eeb26f,1
s1,ML-KEM-768,25,1944543,2823212,12154,17646,60997,31117,224,38262,0,0,-22,0,513aa733bd1ae4467c17ad8ef25f1406358078a35fae79904b26f7f950c18a85,1188,1092,58,222892,218060,16916,48.85,3303,513aa733bd1ae4467c17ad8ef25f1406358078a35fae79904b26f7f950c18a85,1
s1,ML-KEM-768,26,1947339,2816218,12172,17602,57146,27282,3835,35613,0,0,-22,0,1f63aeeb7f41191615a2019a4c38cee7957fabc612293bf79495df107a96f572,1188,1092,58,222892,218060,16916,52.10,1096,1f63aeeb7f41191615a2019a4c38cee7957fabc612293bf79495df107a96f572,1
s1,ML-KEM-768,27,1949561,2692942,12186,16831,60329,28663,1381,36615,0,0,-22,0,d2ded233c6139bf74c39036c2f73c1b949c38ea62a874cdafc0312cdc8883b72,1188,1092,58,222892,218060,16916,48.10,681,d2ded233c6139bf74c39036c2f73c1b949c38ea62a874cdafc0312cdc8883b72,1
s1,ML-KEM-768,28,1947623,2841654,12174,17761,58158,28133,530,35890,0,0,-22,0,9a9173da7ad3e9fe0875654be67c3e1ef888a738b4a089d75c7acf3c50abff8e,1188,1092,58,222892,218060,16916,51.47,1210,9a9173da7ad3e9fe0875654be67c3e1ef888a738b4a089d75c7acf3c50abff8e,1
s1,ML-KEM-768,29,1948275,2700827,12178,16881,62804,31221,3088,38111,0,0,-22,0,a8ade23870a8a3c83f95530a05844afe59190c087b13cd953a575162986159fe,1188,1092,58,222892,218060,16916,46.27,3076,a8ade23870a8a3c83f95530a05844afe59190c087b13cd953a575162986159fe,1
s1,ML-KEM-768,30,1946797,2816138,12168,17602,57181,27320,3901,35556,0,0,-22,0,474ec209a87c0450dc2c05f317fa13ccb0b2fdcc8365ee9fa06c2a73e472eebe,1188,1092,58,222892,218060,16916,52.06,1551,474ec209a87c0450dc2c05f317fa13ccb0b2fdcc8365ee9fa06c2a73e472eebe,1
s1,ML-KEM-768,31,1947515,2816972,12173,17607,65470,35609,8289,40145,0,0,-22,0,8e8c93631470b4fb2727a6f8a9dfa52b5a8bd83b3ed794df8036312d066ca15a,1188,1092,58,222892,218060,16916,45.49,2084,8e8c93631470b4fb2727a6f8a9dfa52b5a8bd83b3ed794df8036312d066ca15a,1
s1,ML-KEM-768,32,1970223,2825266,12315,17659,60252,30189,5420,37427,0,0,-22,0,06a2efc833c7ecfc0be8eee0beb431021c73235cbc1f803aef7889ec93209e4b,1188,1092,58,222892,218060,16916,49.75,1491,06a2efc833c7ecfc0be8eee0beb431021c73235cbc1f803aef7889ec93209e4b,1
s1,ML-KEM-768,33,1949457,2823621,12185,17649,61117,28733,1456,36766,0,0,-22,0,6df2509ccd11db61265b8e1bd947a324a6272c223244e859ecf0279a5c7db1c0,1188,1092,58,222892,218060,16916,48.81,1440,6df2509ccd11db61265b8e1bd947a324a6272c223244e859ecf0279a5c7db1c0,1
s1,ML-KEM-768,34,1950019,2697997,12188,16863,53649,21975,6758,33086,0,0,-22,0,947ea0d60552296a29bf29542248f1ff678252de7673ba2d249174783dc2f97d,1188,1092,58,222892,218060,16916,54.15,367,947ea0d60552296a29bf29542248f1ff678252de7673ba2d249174783dc2f97d,1
s1,ML-KEM-768,35,1947279,2923542,12171,18274,64232,32963,10988,38905,0,0,-22,0,7c636f801068d1fbf491a9cd5e8fa93fef35c1df0b664c9e206ed49342f2ef3b,1188,1092,58,222892,218060,16916,47.40,4055,7c636f801068d1fbf491a9cd5e8fa93fef35c1df0b664c9e206ed49342f2ef3b,1
s1,ML-KEM-768,36,1948259,2833153,12177,17708,58365,28378,4585,34879,0,0,-22,0,b3b20df4cf3d3726ed8642a665be3f757fda13241cd6f920c40972ae145e71c9,1188,1092,58,222892,218060,16916,51.20,1427,b3b20df4cf3d3726ed8642a665be3f757fda13241cd6f920c40972ae145e71c9,1
s1,ML-KEM-768,37,1951328,2695993,12197,16851,65757,34137,5759,39786,0,0,-22,0,39d85818bfc0ce39e2dce66b82abb94bc97fbe43f71846cddd1bf10c9a11c13c,1188,1092,58,222892,218060,16916,44.17,2603,39d85818bfc0ce39e2dce66b82abb94bc97fbe43f71846cddd1bf10c9a11c13c,1
s1,ML-KEM-768,38,1945751,2819154,12162,17621,56363,26492,7645,34636,0,0,-22,0,a90e154c5b1c22b6ac72f68442686013a207606e4359234c44a540cafacc260e,1188,1092,58,222892,218060,16916,52.84,1472,a90e154c5b1c22b6ac72f68442686013a207606e4359234c44a540cafacc260e,1
s1,ML-KEM-768,39,1968379,2698518,12303,16867,62272,30543,4051,37928,0,0,-22,0,3eabb90a7359d14672167f781f36eb546b56569d6764ba65dbf4edd3a062d0c8,1188,1092,58,222892,218060,16916,46.84,2918,3eabb90a7359d14672167f781f36eb546b56569d6764ba65dbf4edd3a062d0c8,1
s1,ML-KEM-768,40,1970099,2828262,12314,17677,54436,24358,6185,34290,0,0,-22,0,9f9149958cbf5401d48b6b644b337f68fe52fd6759adcc850928903d0cfa1ec6,1188,1092,58,222892,218060,16916,55.09,724,9f9149958cbf5401d48b6b644b337f68fe52fd6759adcc850928903d0cfa1ec6,1
s1,ML-KEM-768,41,2013691,2877374,12587,17987,60957,30288,5930,38541,0,0,-22,0,e3bac1442770b1c2a6e8e6c24fb9c315ac824353cdaab164f791c5a5f1a46d2e,1188,1092,58,222892,218060,16916,50.16,997,e3bac1442770b1c2a6e8e6c24fb9c315ac824353cdaab164f791c5a5f1a46d2e,1
s1,ML-KEM-768,42,1951427,2702604,12197,16892,58426,26906,3382,35278,0,0,-22,0,41a3913165cdf40a7b1989387d605d334641bb56e845046c6c4adfb1162fb2d2,1188,1092,58,222892,218060,16916,49.79,1285,41a3913165cdf40a7b1989387d605d334641bb56e845046c6c4adfb1162fb2d2,1
s1,ML-KEM-768,43,1964259,2701926,12278,16888,58857,27282,376,35582,0,0,-22,0,b40f9b51f1742db82c9cb1ad44ff4faec28227847d3288e6fc72875bdf2be74f,1188,1092,58,222892,218060,16916,49.55,1513,b40f9b51f1742db82c9cb1ad44ff4faec28227847d3288e6fc72875bdf2be74f,1
s1,ML-KEM-768,44,1947095,2821418,12170,17635,56430,26538,744,34041,0,0,-22,0,fb7791e2a257607af9b68e102ffaa2a7c7338c25c9c1e8e4a96ff242db8357b8,1188,1092,58,222892,218060,16916,52.82,1411,fb7791e2a257607af9b68e102ffaa2a7c7338c25c9c1e8e4a96ff242db8357b8,1
s1,ML-KEM-768,45,1975369,2693966,12347,16838,62825,31277,4739,38147,0,0,-22,0,fa8c6a7add9d7c39e263823dfae3700b6c0685618842a69d9264a3fd3c7f4a32,1188,1092,58,222892,218060,16916,46.45,1303,fa8c6a7add9d7c39e263823dfae3700b6c0685618842a69d9264a3fd3c7f4a32,1
s1,ML-KEM-768,46,1947467,2861984,12172,17891,57054,26905,4372,35859,0,0,-22,0,26171e92e5d3574cbbd707eac6531d0d0a79e51210b211b3d5874412c38b44b5,1188,1092,58,222892,218060,16916,52.69,1396,26171e92e5d3574cbbd707eac6531d0d0a79e51210b211b3d5874412c38b44b5,1
