scenario,variant,iter,op,cycles,time_us,energy_uj,heap_free,heap_min,stack_hwm_bytes
s2,ML-KEM-1024,16,encaps,3472131,21702,6142,345056,344844,11324
s2,ML-KEM-1024,16,decaps,4012893,25082,7316,345056,344844,11324
s2,ML-KEM-1024,17,keygen,3043788,19024,5610,345056,344844,11324
s2,ML-KEM-1024,17,encaps,3471339,21698,6189,345056,344844,11324
s2,ML-KEM-1024,17,decaps,4015287,25098,7236,345056,344844,11324
s2,ML-KEM-1024,18,keygen,3040430,19004,5752,345056,344844,11324
s2,ML-KEM-1024,18,encaps,3471631,21699,6117,345056,344844,11324
s2,ML-KEM-1024,18,decaps,4012897,25082,7301,345056,344844,11324
s2,ML-KEM-1024,19,keygen,3043416,19023,5600,345056,344844,11324
s2,ML-KEM-1024,19,encaps,3471301,21697,6169,345056,344844,11324
s2,ML-KEM-1024,19,decaps,4014881,25095,7234,345056,344844,11324
s2,ML-KEM-1024,20,keygen,3042000,19014,5749,345056,344844,11324
s2,ML-KEM-1024,20,encaps,3472065,21701,6125,345056,344844,11324
s2,ML-KEM-1024,20,decaps,4015903,25102,7268,345056,344844,11324
s2,ML-KEM-1024,21,keygen,3040662,19005,5585,345056,344844,11324
s2,ML-KEM-1024,21,encaps,3470307,21690,6157,345056,344844,11324
s2,ML-KEM-1024,21,decaps,4014463,25093,7247,345056,344844,11324
s2,ML-KEM-1024,22,keygen,3040460,19004,5732,345056,344844,11324
s2,ML-KEM-1024,22,encaps,3471355,21697,6134,345056,344844,11324
s2,ML-KEM-1024,22,decaps,4012091,25078,7272,345056,344844,11324
s2,ML-KEM-1024,23,keygen,3063244,19146,5591,345056,344844,11324
s2,ML-KEM-1024,23,encaps,3493007,21832,6112,345056,344844,11324
s2,ML-KEM-1024,23,decaps,4036685,25231,7458,345056,344844,11324
s2,ML-KEM-1024,24,keygen,3038650,18993,5617,345056,344844,11324
s2,ML-KEM-1024,24,encaps,3471657,21699,6275,345056,344844,11324
s2,ML-KEM-1024,24,decaps,4013761,25088,7482,345056,344844,11324
s2,ML-KEM-1024,25,keygen,3039468,18997,5510,345056,344844,11324
s2,ML-KEM-1024,25,encaps,3468275,21678,6114,345056,344844,11324
s2,ML-KEM-1024,25,decaps,4014661,25093,7497,345056,344844,11324
s2,ML-KEM-1024,26,keygen,3038240,18990,5714,345056,344844,11324
s2,ML-KEM-1024,26,encaps,3471279,21697,6055,345056,344844,11324
s2,ML-KEM-1024,26,decaps,4013721,25088,7512,345056,344844,11324
s2,ML-KEM-1024,27,keygen,3061992,19138,5522,345056,344844,11324
s2,ML-KEM-1024,27,encaps,3492395,21829,6096,345056,344844,11324
s2,ML-KEM-1024,27,decaps,4036515,25230,7412,345056,344844,11324
s2,ML-KEM-1024,28,keygen,3037407,18985,5610,345056,344844,11324
s2,ML-KEM-1024,28,encaps,3471849,21701,6237,345056,344844,11324
s2,ML-KEM-1024,28,decaps,4012515,25080,7470,345056,344844,11324
s2,ML-KEM-1024,29,keygen,3039712,18999,5472,345056,344844,11324
s2,ML-KEM-1024,29,encaps,3470903,21695,6685,345056,344844,11324
s2,ML-KEM-1024,29,decaps,4012947,25082,7361,345056,344844,11324
s2,ML-KEM-1024,30,keygen,3037704,18986,5611,345056,344844,11324
s2,ML-KEM-1024,30,encaps,3471328,21699,6265,345056,344844,11324
s2,ML-KEM-1024,30,decaps,4014125,25090,7498,345056,344844,11324
s2,ML-KEM-1024,31,keygen,3041798,19013,5526,345056,344844,11324
s2,ML-KEM-1024,31,encaps,3470183,21690,6080,345056,344844,11324
s2,ML-KEM-1024,31,decaps,4015851,25101,7465,345056,344844,11324
s2,ML-KEM-1024,32,keygen,3039910,19000,5660,345056,344844,11324
s2,ML-KEM-1024,32,encaps,3470331,21691,6048,345056,344844,11324
s2,ML-KEM-1024,32,decaps,4013915,25089,7488,345056,344844,11324
s2,ML-KEM-1024,33,keygen,3038062,18988,5546,345056,344844,11324
s2,ML-KEM-1024,33,encaps,3469271,21684,6097,345056,344844,11324
s2,ML-KEM-1024,33,decaps,4014033,25090,7477,345056,344844,11324
s2,ML-KEM-1024,34,keygen,3038932,18994,5680,345056,344844,11324
s2,ML-KEM-1024,34,encaps,3469479,21686,6070,345056,344844,11324
s2,ML-KEM-1024,34,decaps,4012909,25082,7515,345056,344844,11324
s2,ML-KEM-1024,35,keygen,3038122,18990,5574,345056,344844,11324
s2,ML-KEM-1024,35,encaps,3468111,21677,6152,345056,344844,11324
s2,ML-KEM-1024,35,decaps,4015151,25096,7507,345056,344844,11324
s2,ML-KEM-1024,36,keygen,3038882,18994,5718,345056,344844,11324
s2,ML-KEM-1024,36,encaps,3470481,21692,6111,345056,344844,11324
s2,ML-KEM-1024,36,decaps,4010621,25069,7283,345056,344844,11324
s2,ML-KEM-1024,37,keygen,3039542,18998,5542,345056,344844,11324
s2,ML-KEM-1024,37,encaps,3469487,21686,6108,345056,344844,11324
s2,ML-KEM-1024,37,decaps,4014441,25092,7430,345056,344844,11324
s2,ML-KEM-1024,38,keygen,3038518,18991,5670,345056,344844,11324
s2,ML-KEM-1024,38,encaps,3470311,21691,6045,345056,344844,11324
s2,ML-KEM-1024,38,decaps,4014291,25091,7515,345056,344844,11324
s2,ML-KEM-1024,39,keygen,3060696,19130,5557,345056,344844,11324
s2,ML-KEM-1024,39,encaps,3492927,21832,6675,345056,344844,11324
s2,ML-KEM-1024,39,decaps,4036357,25229,7308,345056,344844,11324
s2,ML-KEM-1024,40,keygen,3037703,18986,5485,345056,344844,11324
s2,ML-KEM-1024,40,encaps,3472583,21705,6082,345056,344844,11324
s2,ML-KEM-1024,40,decaps,4015801,25100,7333,345056,344844,11324
s2,ML-KEM-1024,41,keygen,3042680,19017,5620,345056,344844,11324
s2,ML-KEM-1024,41,encaps,3471275,21697,6165,345056,344844,11324
s2,ML-KEM-1024,41,decaps,4014593,25093,7221,345056,344844,11324
s2,ML-KEM-1024,42,keygen,3040762,19006,5689,345056,344844,11324
s2,ML-KEM-1024,42,encaps,3470959,21695,6146,345056,344844,11324
s2,ML-KEM-1024,42,decaps,4013457,25086,7327,345056,344844,11324
s2,ML-KEM-1024,43,keygen,3040986,19007,5616,345056,344844,11324
s2,ML-KEM-1024,43,encaps,3469257,21684,6164,345056,344844,11324
s2,ML-KEM-1024,43,decaps,4013831,25088,7244,345056,344844,11324
s2,ML-KEM-1024,44,keygen,3041412,19010,5698,345056,344844,11324
s2,ML-KEM-1024,44,encaps,3471623,21699,6145,345056,344844,11324
s2,ML-KEM-1024,44,decaps,4013371,25086,7321,345056,344844,11324
s2,ML-KEM-1024,45,keygen,3042960,19019,5612,345056,344844,11324
s2,ML-KEM-1024,45,encaps,3471139,21696,6175,345056,344844,11324
s2,ML-KEM-1024,45,decaps,4016015,25102,7219,345056,344844,11324
s2,ML-KEM-1024,46,keygen,3038954,18994,5673,345056,344844,11324
s2,ML-KEM-1024,46,encaps,3471553,21698,6127,345056,344844,11324
s2,ML-KEM-1024,46,decaps,4013247,25084,7308,345056,344844,11324
s2,ML-KEM-1024,47,keygen,3040694,19005,5592,345056,344844,11324
s2,ML-KEM-1024,47,encaps,3470973,21695,6169,345056,344844,11324
s2,ML-KEM-1024,47,decaps,4015293,25098,7207,345056,344844,11324
s2,ML-KEM-1024,48,keygen,3039498,18998,5696,345056,344844,11324
s2,ML-KEM-1024,48,encaps,3471311,21697,6130,345056,344844,11324
s2,ML-KEM-1024,48,decaps,4012257,25079,7311,345056,344844,11324
s2,ML-KEM-1024,49,keygen,3063068,19145,5601,345056,344844,11324
s2,ML-KEM-1024,49,encaps,3493607,21837,6130,345056,344844,11324
s2,ML-KEM-1024,49,decaps,4036131,25228,7395,345056,344844,11324
s2,ML-KEM-1024,50,keygen,3036772,18981,5556,345056,344844,11324
s2,ML-KEM-1024,50,encaps,3469825,21688,6320,345056,344844,11324
s2,ML-KEM-1024,50,decaps,4013105,25083,7498,345056,344844,11324
s2,ML-KEM-1024,51,keygen,3040548,19004,5621,345056,344844,11324
s2,ML-KEM-1024,51,encaps,3469225,21684,6120,345056,344844,11324
s2,ML-KEM-1024,51,decaps,4015567,25099,7438,345056,344844,11324
s2,ML-KEM-1024,52,keygen,3037560,18986,5639,345056,344844,11324
s2,ML-KEM-1024,52,encaps,3470367,21691,6093,345056,344844,11324
s2,ML-KEM-1024,52,decaps,4013805,25088,7538,345056,344844,11324
s2,ML-KEM-1024,53,keygen,3037448,18985,5646,345056,344844,11324
s2,ML-KEM-1024,53,encaps,3468533,21680,6140,345056,344844,11324
s2,ML-KEM-1024,53,decaps,4014813,25094,7477,345056,344844,11324
s2,ML-KEM-1024,54,keygen,3038886,18994,5674,345056,344844,11324
s2,ML-KEM-1024,54,encaps,3469501,21686,6154,345056,344844,11324
s2,ML-KEM-1024,54,decaps,4014343,25092,7297,345056,344844,11324
s2,ML-KEM-1024,55,keygen,3039514,18998,5609,345056,344844,11324
s2,ML-KEM-1024,55,encaps,3468695,21680,6157,345056,344844,11324
s2,ML-KEM-1024,55,decaps,4014589,25093,7205,345056,344844,11324
s2,ML-KEM-1024,56,keygen,3042960,19019,5708,345056,344844,11324
s2,ML-KEM-1024,56,encaps,3471163,21696,6147,345056,344844,11324
s2,ML-KEM-1024,56,decaps,4014507,25092,7334,345056,344844,11324
s2,ML-KEM-1024,57,keygen,3040816,19006,5613,345056,344844,11324
s2,ML-KEM-1024,57,encaps,3470165,21690,6157,345056,344844,11324
s2,ML-KEM-1024,57,decaps,4014901,25095,7202,345056,344844,11324
s2,ML-KEM-1024,58,keygen,3041718,19011,5707,345056,344844,11324
s2,ML-KEM-1024,58,encaps,3472633,21705,6135,345056,344844,11324
s2,ML-KEM-1024,58,decaps,4011231,25072,7289,345056,344844,11324
s2,ML-KEM-1024,59,keygen,3040808,19006,5544,345056,344844,11324
s2,ML-KEM-1024,59,encaps,3470683,21693,6079,345056,344844,11324
s2,ML-KEM-1024,59,decaps,4015585,25099,7418,345056,344844,11324
s2,ML-KEM-1024,60,keygen,3037988,18989,5625,345056,344844,11324
s2,ML-KEM-1024,60,encaps,3470377,21691,6064,345056,344844,11324
s2,ML-KEM-1024,60,decaps,4014355,25091,7512,345056,344844,11324
s2,ML-KEM-1024,61,keygen,3039446,18998,5621,345056,344844,11324
s2,ML-KEM-1024,61,encaps,3469219,21684,6076,345056,344844,11324
s2,ML-KEM-1024,61,decaps,4014681,25093,7431,345056,344844,11324
s2,ML-KEM-1024,62,keygen,3039344,18997,5631,345056,344844,11324
s2,ML-KEM-1024,62,encaps,3472317,21704,6084,345056,344844,11324
s2,ML-KEM-1024,62,decaps,4015137,25096,7532,345056,344844,11324
s2,ML-KEM-1024,63,keygen,3039684,18999,5639,345056,344844,11324
s2,ML-KEM-1024,63,encaps,3469745,21688,6106,345056,344844,11324
s2,ML-KEM-1024,63,decaps,4014391,25091,7462,345056,344844,11324
s2,ML-KEM-1024,64,keygen,3038852,18994,5665,345056,344844,11324
s2,ML-KEM-1024,64,encaps,3469735,21687,6091,345056,344844,11324
s2,ML-KEM-1024,64,decaps,4014323,25091,7566,345056,344844,11324
s2,ML-KEM-1024,65,keygen,3061846,19137,5652,345056,344844,11324
s2,ML-KEM-1024,65,encaps,3490863,21820,6083,345056,344844,11324
s2,ML-KEM-1024,65,decaps,4036437,25230,7396,345056,344844,11324
s2,ML-KEM-1024,66,keygen,3038320,18991,5544,345056,344844,11324
s2,ML-KEM-1024,66,encaps,3470339,21691,6303,345056,344844,11324
s2,ML-KEM-1024,66,decaps,4013817,25088,7493,345056,344844,11324
s2,ML-KEM-1024,67,keygen,3040992,19008,5601,345056,344844,11324
s2,ML-KEM-1024,67,encaps,3469728,21687,6084,345056,344844,11324
s2,ML-KEM-1024,67,decaps,4015851,25101,7424,345056,344844,11324
s2,ML-KEM-1024,68,keygen,3039024,18995,5630,345056,344844,11324
s2,ML-KEM-1024,68,encaps,3470315,21691,6076,345056,344844,11324
s2,ML-KEM-1024,68,decaps,4014393,25092,7533,345056,344844,11324
s2,ML-KEM-1024,69,keygen,3037866,18987,5617,345056,344844,11324
s2,ML-KEM-1024,69,encaps,3469181,21683,6101,345056,344844,11324
s2,ML-KEM-1024,69,decaps,4013515,25086,7436,345056,344844,11324
s2,ML-KEM-1024,70,keygen,3039178,18996,5642,345056,344844,11324
s2,ML-KEM-1024,70,encaps,3471077,21696,6087,345056,344844,11324
s2,ML-KEM-1024,70,decaps,4013645,25088,7566,345056,344844,11324
s2,ML-KEM-1024,71,keygen,3039048,18995,5645,345056,344844,11324
s2,ML-KEM-1024,71,encaps,3468927,21683,6123,345056,344844,11324
s2,ML-KEM-1024,71,decaps,4014765,25094,7457,345056,344844,11324
s2,ML-KEM-1024,72,keygen,3038140,18989,5665,345056,344844,11324
s2,ML-KEM-1024,72,encaps,3469681,21687,6143,345056,344844,11324
s2,ML-KEM-1024,72,decaps,4011619,25074,7300,345056,344844,11324
s2,ML-KEM-1024,73,keygen,3039492,18998,5603,345056,344844,11324
s2,ML-KEM-1024,73,encaps,3470249,21690,6098,345056,344844,11324
s2,ML-KEM-1024,73,decaps,4015027,25096,7463,345056,344844,11324
s2,ML-KEM-1024,74,keygen,3039818,19000,5642,345056,344844,11324
s2,ML-KEM-1024,74,encaps,3471589,21699,6082,345056,344844,11324
s2,ML-KEM-1024,74,decaps,4014643,25094,7535,345056,344844,11324
s2,ML-KEM-1024,75,keygen,3040254,19003,5635,345056,344844,11324
s2,ML-KEM-1024,75,encaps,3469999,21689,6110,345056,344844,11324
s2,ML-KEM-1024,75,decaps,4015085,25097,7451,345056,344844,11324
s2,ML-KEM-1024,76,keygen,3037444,18985,5650,345056,344844,11324
s2,ML-KEM-1024,76,encaps,3469277,21684,6080,345056,344844,11324
s2,ML-KEM-1024,76,decaps,4013293,25085,7566,345056,344844,11324
s2,ML-KEM-1024,77,keygen,3037932,18988,5636,345056,344844,11324
s2,ML-KEM-1024,77,encaps,3468013,21677,6150,345056,344844,11324
s2,ML-KEM-1024,77,decaps,4014279,25091,7493,345056,344844,11324
s2,ML-KEM-1024,78,keygen,3039738,18999,5717,345056,344844,11324
s2,ML-KEM-1024,78,encaps,3470221,21690,6135,345056,344844,11324
s2,ML-KEM-1024,78,decaps,4012547,25080,7287,345056,344844,11324
s2,ML-KEM-1024,79,keygen,3040048,19001,5588,345056,344844,11324
s2,ML-KEM-1024,79,encaps,3469237,21684,6113,345056,344844,11324
s2,ML-KEM-1024,79,decaps,4015801,25101,7475,345056,344844,11324
s2,ML-KEM-1024,80,keygen,3039074,18995,5652,345056,344844,11324
s2,ML-KEM-1024,80,encaps,3470779,21693,6068,345056,344844,11324
s2,ML-KEM-1024,80,decaps,4013349,25086,7532,345056,344844,11324
s2,ML-KEM-1024,81,keygen,3083466,19273,5632,345056,344844,11324
s2,ML-KEM-1024,81,encaps,3514035,21964,6360,345056,344844,11324
s2,ML-KEM-1024,81,decaps,4055849,25351,7409,345056,344844,11324
s2,ML-KEM-1024,82,keygen,3038011,18989,5486,345056,344844,11324
s2,ML-KEM-1024,82,encaps,3472775,21706,6136,345056,344844,11324
s2,ML-KEM-1024,82,decaps,4014777,25094,7231,345056,344844,11324
s2,ML-KEM-1024,83,keygen,3043580,19024,5691,345056,344844,11324
s2,ML-KEM-1024,83,encaps,3470923,21694,6213,345056,344844,11324
s2,ML-KEM-1024,83,decaps,4015873,25101,7318,345056,344844,11324
s2,ML-KEM-1024,84,keygen,3041964,19014,5696,345056,344844,11324
s2,ML-KEM-1024,84,encaps,3472977,21708,6183,345056,344844,11324
s2,ML-KEM-1024,84,decaps,4011957,25077,7188,345056,344844,11324
s2,ML-KEM-1024,85,keygen,3060382,19129,5594,345056,344844,11324
s2,ML-KEM-1024,85,encaps,3494179,21840,6678,345056,344844,11324
s2,ML-KEM-1024,85,decaps,4036465,25229,7343,345056,344844,11324
s2,ML-KEM-1024,86,keygen,3040060,19001,5689,345056,344844,11324
s2,ML-KEM-1024,86,encaps,3471761,21699,6158,345056,344844,11324
s2,ML-KEM-1024,86,decaps,4011771,25075,7271,345056,344844,11324
s2,ML-KEM-1024,87,keygen,3041708,19011,5693,345056,344844,11324
s2,ML-KEM-1024,87,encaps,3470129,21690,6163,345056,344844,11324
s2,ML-KEM-1024,87,decaps,4016413,25105,7295,345056,344844,11324
s2,ML-KEM-1024,88,keygen,3039204,18996,5694,345056,344844,11324
s2,ML-KEM-1024,88,encaps,3472559,21705,6169,345056,344844,11324
s2,ML-KEM-1024,88,decaps,4012075,25077,7276,345056,344844,11324
s2,ML-KEM-1024,89,keygen,3040772,19006,5700,345056,344844,11324
s2,ML-KEM-1024,89,encaps,3469663,21687,6156,345056,344844,11324
s2,ML-KEM-1024,89,decaps,4014369,25091,7299,345056,344844,11324
s2,ML-KEM-1024,90,keygen,3039182,18996,5675,345056,344844,11324
s2,ML-KEM-1024,90,encaps,3471325,21698,6177,345056,344844,11324
s2,ML-KEM-1024,90,decaps,4012759,25081,7268,345056,344844,11324
s2,ML-KEM-1024,91,keygen,3040446,19004,5717,345056,344844,11324
s2,ML-KEM-1024,91,encaps,3469489,21685,6145,345056,344844,11324
s2,ML-KEM-1024,91,decaps,4014627,25094,7320,345056,344844,11324
s2,ML-KEM-1024,92,keygen,3042906,19019,5667,345056,344844,11324
s2,ML-KEM-1024,92,encaps,3473131,21708,6195,345056,344844,11324
s2,ML-KEM-1024,92,decaps,4012935,25082,7250,345056,344844,11324
s2,ML-KEM-1024,93,keygen,3061962,19138,5733,345056,344844,11324
s2,ML-KEM-1024,93,encaps,3492853,21832,6066,345056,344844,11324
s2,ML-KEM-1024,93,decaps,4036851,25232,7512,345056,344844,11324
s2,ML-KEM-1024,94,keygen,3038269,18991,5513,345056,344844,11324
s2,ML-KEM-1024,94,encaps,3471911,21700,6404,345056,344844,11324
s2,ML-KEM-1024,94,decaps,4014599,25093,7410,345056,344844,11324
s2,ML-KEM-1024,95,keygen,3060616,19130,5673,345056,344844,11324
s2,ML-KEM-1024,95,encaps,3492153,21827,6605,345056,344844,11324
s2,ML-KEM-1024,95,decaps,4034953,25221,7409,345056,344844,11324
s2,ML-KEM-1024,96,keygen,3037679,18987,5393,345056,344844,11324
s2,ML-KEM-1024,96,encaps,3472049,21701,6216,345056,344844,11324
s2,ML-KEM-1024,96,decaps,4016035,25102,7227,345056,344844,11324
s2,ML-KEM-1024,97,keygen,3041746,19012,5701,345056,344844,11324
s2,ML-KEM-1024,97,encaps,3471041,21695,6188,345056,344844,11324
s2,ML-KEM-1024,97,decaps,4015487,25099,7335,345056,344844,11324
s2,ML-KEM-1024,98,keygen,3039406,18998,5612,345056,344844,11324
s2,ML-KEM-1024,98,encaps,3471247,21697,6192,345056,344844,11324
s2,ML-KEM-1024,98,decaps,4012963,25083,7200,345056,344844,11324
s2,ML-KEM-1024,99,keygen,3041448,19011,5702,345056,344844,11324
s2,ML-KEM-1024,99,encaps,3470353,21691,6177,345056,344844,11324
s2,ML-KEM-1024,99,decaps,4015451,25099,7344,345056,344844,11324
