scenario,variant,iter,op,cycles,time_us,energy_uj,heap_free,heap_min,stack_hwm_bytes
s2,ML-KEM-512,9,encaps,1488101,9302,2405,348192,346636,22364
s2,ML-KEM-512,9,decaps,1813942,11338,3056,348192,346636,22364
s2,ML-KEM-512,10,keygen,1255659,7850,2062,348192,346636,22364
s2,ML-KEM-512,10,encaps,1492436,9329,2537,348192,346636,22364
s2,ML-KEM-512,10,decaps,1811254,11321,3128,348192,346636,22364
s2,ML-KEM-512,11,keygen,1256691,7856,1999,348192,346636,22364
s2,ML-KEM-512,11,encaps,1491889,9325,2631,348192,346636,22364
s2,ML-KEM-512,11,decaps,1812268,11328,3235,348192,346636,22364
s2,ML-KEM-512,12,keygen,1255483,7849,1983,348192,346636,22364
s2,ML-KEM-512,12,encaps,1489669,9312,2399,348192,346636,22364
s2,ML-KEM-512,12,decaps,1812510,11329,3138,348192,346636,22364
s2,ML-KEM-512,13,keygen,1254417,7842,1949,348192,346636,22364
s2,ML-KEM-512,13,encaps,1489493,9311,2588,348192,346636,22364
s2,ML-KEM-512,13,decaps,1811344,11322,3006,348192,346636,22364
s2,ML-KEM-512,14,keygen,1255647,7850,1970,348192,346636,22364
s2,ML-KEM-512,14,encaps,1487913,9301,2604,348192,346636,22364
s2,ML-KEM-512,14,decaps,1811578,11324,3054,348192,346636,22364
s2,ML-KEM-512,15,keygen,1254955,7845,1925,348192,346636,22364
s2,ML-KEM-512,15,encaps,1489763,9312,2437,348192,346636,22364
s2,ML-KEM-512,15,decaps,1811924,11325,3092,348192,346636,22364
s2,ML-KEM-512,16,keygen,1254377,7841,1809,348192,346636,22364
s2,ML-KEM-512,16,encaps,1490482,9316,2550,348192,346636,22364
s2,ML-KEM-512,16,decaps,1812864,11332,3041,348192,346636,22364
s2,ML-KEM-512,17,keygen,1257933,7864,2407,348192,346636,22364
s2,ML-KEM-512,17,encaps,1489705,9312,2750,348192,346636,22364
s2,ML-KEM-512,17,decaps,1813638,11336,3213,348192,346636,22364
s2,ML-KEM-512,18,keygen,1255919,7852,2423,348192,346636,22364
s2,ML-KEM-512,18,encaps,1491661,9324,2680,348192,346636,22364
s2,ML-KEM-512,18,decaps,1811066,11321,3096,348192,346636,22364
s2,ML-KEM-512,19,keygen,1258567,7868,2053,348192,346636,22364
s2,ML-KEM-512,19,encaps,1491377,9322,2664,348192,346636,22364
s2,ML-KEM-512,19,decaps,1815042,11345,3128,348192,346636,22364
s2,ML-KEM-512,20,keygen,1254969,7845,2103,348192,346636,22364
s2,ML-KEM-512,20,encaps,1490269,9315,2685,348192,346636,22364
s2,ML-KEM-512,20,decaps,1813532,11336,3273,348192,346636,22364
s2,ML-KEM-512,21,keygen,1256411,7854,2065,348192,346636,22364
s2,ML-KEM-512,21,encaps,1488251,9303,2411,348192,346636,22364
s2,ML-KEM-512,21,decaps,1811611,11323,3242,348192,346636,22364
s2,ML-KEM-512,22,keygen,1254873,7845,2028,348192,346636,22364
s2,ML-KEM-512,22,encaps,1489471,9310,2790,348192,346636,22364
s2,ML-KEM-512,22,decaps,1813144,11333,3281,348192,346636,22364
s2,ML-KEM-512,23,keygen,1255513,7849,2137,348192,346636,22364
s2,ML-KEM-512,23,encaps,1489725,9312,2495,348192,346636,22364
s2,ML-KEM-512,23,decaps,1812569,11330,3107,348192,346636,22364
s2,ML-KEM-512,24,keygen,1255351,7848,2135,348192,346636,22364
s2,ML-KEM-512,24,encaps,1489623,9311,2756,348192,346636,22364
s2,ML-KEM-512,24,decaps,1813252,11333,3195,348192,346636,22364
s2,ML-KEM-512,25,keygen,1255441,7848,2138,348192,346636,22364
s2,ML-KEM-512,25,encaps,1488599,9304,2417,348192,346636,22364
s2,ML-KEM-512,25,decaps,1812164,11327,3147,348192,346636,22364
s2,ML-KEM-512,26,keygen,1253719,7838,2021,348192,346636,22364
s2,ML-KEM-512,26,encaps,1489141,9308,2375,348192,346636,22364
s2,ML-KEM-512,26,decaps,1812060,11327,3137,348192,346636,22364
s2,ML-KEM-512,27,keygen,1255095,7846,1877,348192,346636,22364
s2,ML-KEM-512,27,encaps,1489119,9308,2641,348192,346636,22364
s2,ML-KEM-512,27,decaps,1810714,11318,3099,348192,346636,22364
s2,ML-KEM-512,28,keygen,1254275,7841,1945,348192,346636,22364
s2,ML-KEM-512,28,encaps,1488809,9306,2609,348192,346636,22364
s2,ML-KEM-512,28,decaps,1811445,11322,2989,348192,346636,22364
s2,ML-KEM-512,29,keygen,1253590,7837,1948,348192,346636,22364
s2,ML-KEM-512,29,encaps,1490851,9319,2563,348192,346636,22364
s2,ML-KEM-512,29,decaps,1813244,11333,2969,348192,346636,22364
s2,ML-KEM-512,30,keygen,1258729,7869,2416,348192,346636,22364
s2,ML-KEM-512,30,encaps,1488993,9308,2700,348192,346636,22364
s2,ML-KEM-512,30,decaps,1815348,11347,3260,348192,346636,22364
s2,ML-KEM-512,31,keygen,1255943,7851,2270,348192,346636,22364
s2,ML-KEM-512,31,encaps,1492991,9332,2660,348192,346636,22364
s2,ML-KEM-512,31,decaps,1812298,11327,3175,348192,346636,22364
s2,ML-KEM-512,32,keygen,1255921,7851,1978,348192,346636,22364
s2,ML-KEM-512,32,encaps,1489843,9313,2709,348192,346636,22364
s2,ML-KEM-512,32,decaps,1814141,11339,3194,348192,346636,22364
s2,ML-KEM-512,33,keygen,1255727,7850,2103,348192,346636,22364
s2,ML-KEM-512,33,encaps,1490153,9315,2754,348192,346636,22364
s2,ML-KEM-512,33,decaps,1813318,11335,3174,348192,346636,22364
s2,ML-KEM-512,34,keygen,1255527,7849,2144,348192,346636,22364
s2,ML-KEM-512,34,encaps,1488909,9306,2440,348192,346636,22364
s2,ML-KEM-512,34,decaps,1811791,11324,3128,348192,346636,22364
s2,ML-KEM-512,35,keygen,1254707,7843,2101,348192,346636,22364
s2,ML-KEM-512,35,encaps,1489657,9312,2294,348192,346636,22364
s2,ML-KEM-512,35,decaps,1811150,11321,3143,348192,346636,22364
s2,ML-KEM-512,36,keygen,1253457,7836,1873,348192,346636,22364
s2,ML-KEM-512,36,encaps,1489557,9311,2533,348192,346636,22364
s2,ML-KEM-512,36,decaps,1810186,11315,3100,348192,346636,22364
s2,ML-KEM-512,37,keygen,1253407,7835,1860,348192,346636,22364
s2,ML-KEM-512,37,encaps,1489011,9308,2577,348192,346636,22364
s2,ML-KEM-512,37,decaps,1813656,11336,2999,348192,346636,22364
s2,ML-KEM-512,38,keygen,1259867,7877,2458,348192,346636,22364
s2,ML-KEM-512,38,encaps,1492945,9332,2684,348192,346636,22364
s2,ML-KEM-512,38,decaps,1812151,11327,3146,348192,346636,22364
s2,ML-KEM-512,39,keygen,1257895,7864,2078,348192,346636,22364
s2,ML-KEM-512,39,encaps,1491307,9322,2623,348192,346636,22364
s2,ML-KEM-512,39,decaps,1814332,11341,3199,348192,346636,22364
s2,ML-KEM-512,40,keygen,1254135,7841,2036,348192,346636,22364
s2,ML-KEM-512,40,encaps,1488977,9307,2404,348192,346636,22364
s2,ML-KEM-512,40,decaps,1812811,11332,3195,348192,346636,22364
s2,ML-KEM-512,41,keygen,1257225,7859,2008,348192,346636,22364
s2,ML-KEM-512,41,encaps,1489309,9309,2694,348192,346636,22364
s2,ML-KEM-512,41,decaps,1812140,11327,3265,348192,346636,22364
s2,ML-KEM-512,42,keygen,1255697,7850,2377,348192,346636,22364
s2,ML-KEM-512,42,encaps,1490691,9317,2716,348192,346636,22364
s2,ML-KEM-512,42,decaps,1813464,11335,3195,348192,346636,22364
s2,ML-KEM-512,43,keygen,1256483,7855,2114,348192,346636,22364
s2,ML-KEM-512,43,encaps,1488857,9306,2452,348192,346636,22364
s2,ML-KEM-512,43,decaps,1811758,11325,3071,348192,346636,22364
s2,ML-KEM-512,44,keygen,1252045,7827,1967,348192,346636,22364
s2,ML-KEM-512,44,encaps,1488707,9306,2507,348192,346636,22364
s2,ML-KEM-512,44,decaps,1810392,11316,3083,348192,346636,22364
s2,ML-KEM-512,45,keygen,1254953,7845,1874,348192,346636,22364
s2,ML-KEM-512,45,encaps,1488666,9306,2515,348192,346636,22364
s2,ML-KEM-512,45,decaps,1811524,11323,3097,348192,346636,22364
s2,ML-KEM-512,46,keygen,1255125,7846,1844,348192,346636,22364
s2,ML-KEM-512,46,encaps,1490591,9317,2572,348192,346636,22364
s2,ML-KEM-512,46,decaps,1812658,11330,3077,348192,346636,22364
s2,ML-KEM-512,47,keygen,1258457,7867,2440,348192,346636,22364
s2,ML-KEM-512,47,encaps,1493361,9335,2703,348192,346636,22364
s2,ML-KEM-512,47,decaps,1811700,11324,3097,348192,346636,22364
s2,ML-KEM-512,48,keygen,1256121,7853,2104,348192,346636,22364
s2,ML-KEM-512,48,encaps,1491265,9321,2726,348192,346636,22364
s2,ML-KEM-512,48,decaps,1814072,11339,3136,348192,346636,22364
s2,ML-KEM-512,49,keygen,1254455,7842,2113,348192,346636,22364
s2,ML-KEM-512,49,encaps,1489865,9312,2356,348192,346636,22364
s2,ML-KEM-512,49,decaps,1811778,11325,3142,348192,346636,22364
s2,ML-KEM-512,50,keygen,1257467,7861,2001,348192,346636,22364
s2,ML-KEM-512,50,encaps,1491325,9322,2662,348192,346636,22364
s2,ML-KEM-512,50,decaps,1814204,11340,3216,348192,346636,22364
s2,ML-KEM-512,51,keygen,1254909,7845,2033,348192,346636,22364
s2,ML-KEM-512,51,encaps,1488637,9305,2455,348192,346636,22364
s2,ML-KEM-512,51,decaps,1810826,11319,3204,348192,346636,22364
s2,ML-KEM-512,52,keygen,1257743,7863,2072,348192,346636,22364
s2,ML-KEM-512,52,encaps,1491025,9320,2745,348192,346636,22364
s2,ML-KEM-512,52,decaps,1813418,11335,3108,348192,346636,22364
s2,ML-KEM-512,53,keygen,1254517,7843,2130,348192,346636,22364
s2,ML-KEM-512,53,encaps,1490409,9316,2447,348192,346636,22364
s2,ML-KEM-512,53,decaps,1812426,11329,3112,348192,346636,22364
s2,ML-KEM-512,54,keygen,1256805,7857,2098,348192,346636,22364
s2,ML-KEM-512,54,encaps,1489151,9308,2642,348192,346636,22364
s2,ML-KEM-512,54,decaps,1812802,11331,3215,348192,346636,22364
s2,ML-KEM-512,55,keygen,1257537,7861,2385,348192,346636,22364
s2,ML-KEM-512,55,encaps,1490647,9318,2640,348192,346636,22364
s2,ML-KEM-512,55,decaps,1814334,11340,3217,348192,346636,22364
s2,ML-KEM-512,56,keygen,1255803,7851,2015,348192,346636,22364
s2,ML-KEM-512,56,encaps,1488794,9306,2449,348192,346636,22364
s2,ML-KEM-512,56,decaps,1812100,11327,3106,348192,346636,22364
s2,ML-KEM-512,57,keygen,1254777,7844,1941,348192,346636,22364
s2,ML-KEM-512,57,encaps,1487589,9299,2605,348192,346636,22364
s2,ML-KEM-512,57,decaps,1810728,11319,3005,348192,346636,22364
s2,ML-KEM-512,58,keygen,1253161,7834,1956,348192,346636,22364
s2,ML-KEM-512,58,encaps,1488681,9306,2586,348192,346636,22364
s2,ML-KEM-512,58,decaps,1810534,11316,2995,348192,346636,22364
s2,ML-KEM-512,59,keygen,1254941,7845,1921,348192,346636,22364
s2,ML-KEM-512,59,encaps,1487825,9300,2533,348192,346636,22364
s2,ML-KEM-512,59,decaps,1812324,11328,3053,348192,346636,22364
s2,ML-KEM-512,60,keygen,1259125,7872,2382,348192,346636,22364
s2,ML-KEM-512,60,encaps,1490249,9315,2717,348192,346636,22364
s2,ML-KEM-512,60,decaps,1815740,11349,3248,348192,346636,22364
s2,ML-KEM-512,61,keygen,1255521,7849,2342,348192,346636,22364
s2,ML-KEM-512,61,encaps,1492539,9329,2683,348192,346636,22364
s2,ML-KEM-512,61,decaps,1811458,11322,3156,348192,346636,22364
s2,ML-KEM-512,62,keygen,1255941,7851,2068,348192,346636,22364
s2,ML-KEM-512,62,encaps,1489609,9311,2726,348192,346636,22364
s2,ML-KEM-512,62,decaps,1813959,11338,3130,348192,346636,22364
s2,ML-KEM-512,63,keygen,1255023,7846,2117,348192,346636,22364
s2,ML-KEM-512,63,encaps,1490021,9314,2739,348192,346636,22364
s2,ML-KEM-512,63,decaps,1812002,11326,3165,348192,346636,22364
s2,ML-KEM-512,64,keygen,1256503,7855,2397,348192,346636,22364
s2,ML-KEM-512,64,encaps,1490477,9316,2619,348192,346636,22364
s2,ML-KEM-512,64,decaps,1813992,11338,3160,348192,346636,22364
s2,ML-KEM-512,65,keygen,1253037,7834,1970,348192,346636,22364
s2,ML-KEM-512,65,encaps,1488753,9306,2630,348192,346636,22364
s2,ML-KEM-512,65,decaps,1811690,11324,3201,348192,346636,22364
s2,ML-KEM-512,66,keygen,1258699,7869,2006,348192,346636,22364
s2,ML-KEM-512,66,encaps,1490377,9316,2749,348192,346636,22364
s2,ML-KEM-512,66,decaps,1812278,11328,3246,348192,346636,22364
s2,ML-KEM-512,67,keygen,1255649,7850,2431,348192,346636,22364
s2,ML-KEM-512,67,encaps,1490597,9317,2678,348192,346636,22364
s2,ML-KEM-512,67,decaps,1812986,11332,3069,348192,346636,22364
s2,ML-KEM-512,68,keygen,1254425,7842,2074,348192,346636,22364
s2,ML-KEM-512,68,encaps,1489751,9312,2703,348192,346636,22364
s2,ML-KEM-512,68,decaps,1813658,11337,3106,348192,346636,22364
s2,ML-KEM-512,69,keygen,1257533,7862,2096,348192,346636,22364
s2,ML-KEM-512,69,encaps,1491695,9324,2633,348192,346636,22364
s2,ML-KEM-512,69,decaps,1810980,11319,3220,348192,346636,22364
s2,ML-KEM-512,70,keygen,1256331,7854,2035,348192,346636,22364
s2,ML-KEM-512,70,encaps,1489281,9309,2383,348192,346636,22364
s2,ML-KEM-512,70,decaps,1813181,11334,3202,348192,346636,22364
s2,ML-KEM-512,71,keygen,1256571,7855,2007,348192,346636,22364
s2,ML-KEM-512,71,encaps,1489901,9313,2763,348192,346636,22364
s2,ML-KEM-512,71,decaps,1813164,11334,3257,348192,346636,22364
s2,ML-KEM-512,72,keygen,1255505,7849,2129,348192,346636,22364
s2,ML-KEM-512,72,encaps,1489693,9312,2482,348192,346636,22364
s2,ML-KEM-512,72,decaps,1813933,11338,3087,348192,346636,22364
s2,ML-KEM-512,73,keygen,1255375,7848,2120,348192,346636,22364
s2,ML-KEM-512,73,encaps,1490043,9314,2742,348192,346636,22364
s2,ML-KEM-512,73,decaps,1811686,11324,3189,348192,346636,22364
s2,ML-KEM-512,74,keygen,1256589,7856,2430,348192,346636,22364
s2,ML-KEM-512,74,encaps,1490223,9315,2648,348192,346636,22364
s2,ML-KEM-512,74,decaps,1812592,11330,3198,348192,346636,22364
s2,ML-KEM-512,75,keygen,1256047,7853,2026,348192,346636,22364
s2,ML-KEM-512,75,encaps,1488598,9305,2383,348192,346636,22364
s2,ML-KEM-512,75,decaps,1812116,11327,3136,348192,346636,22364
s2,ML-KEM-512,76,keygen,1277321,7985,1883,348192,346636,22364
s2,ML-KEM-512,76,encaps,1510725,9443,2595,348192,346636,22364
s2,ML-KEM-512,76,decaps,1836596,11480,3336,348192,346636,22364
s2,ML-KEM-512,77,keygen,1255473,7849,1886,348192,346636,22364
s2,ML-KEM-512,77,encaps,1488098,9302,2491,348192,346636,22364
s2,ML-KEM-512,77,decaps,1813490,11335,3129,348192,346636,22364
s2,ML-KEM-512,78,keygen,1257455,7861,2121,348192,346636,22364
s2,ML-KEM-512,78,encaps,1489789,9312,2397,348192,346636,22364
s2,ML-KEM-512,78,decaps,1813414,11335,3104,348192,346636,22364
s2,ML-KEM-512,79,keygen,1253822,7839,1920,348192,346636,22364
s2,ML-KEM-512,79,encaps,1489669,9312,2526,348192,346636,22364
s2,ML-KEM-512,79,decaps,1812920,11331,3132,348192,346636,22364
s2,ML-KEM-512,80,keygen,1254697,7843,1865,348192,346636,22364
s2,ML-KEM-512,80,encaps,1489544,9311,2532,348192,346636,22364
s2,ML-KEM-512,80,decaps,1810688,11318,3125,348192,346636,22364
s2,ML-KEM-512,81,keygen,1254409,7842,1859,348192,346636,22364
s2,ML-KEM-512,81,encaps,1488932,9307,2561,348192,346636,22364
s2,ML-KEM-512,81,decaps,1812356,11328,2998,348192,346636,22364
s2,ML-KEM-512,82,keygen,1259117,7871,2456,348192,346636,22364
s2,ML-KEM-512,82,encaps,1493745,9337,2681,348192,346636,22364
s2,ML-KEM-512,82,decaps,1811470,11323,3134,348192,346636,22364
s2,ML-KEM-512,83,keygen,1257793,7863,2076,348192,346636,22364
s2,ML-KEM-512,83,encaps,1490999,9320,2627,348192,346636,22364
s2,ML-KEM-512,83,decaps,1814702,11343,3202,348192,346636,22364
s2,ML-KEM-512,84,keygen,1254449,7842,2024,348192,346636,22364
s2,ML-KEM-512,84,encaps,1490200,9315,2396,348192,346636,22364
s2,ML-KEM-512,84,decaps,1811811,11325,3183,348192,346636,22364
s2,ML-KEM-512,85,keygen,1256163,7853,1992,348192,346636,22364
s2,ML-KEM-512,85,encaps,1489579,9311,2722,348192,346636,22364
s2,ML-KEM-512,85,decaps,1813092,11333,3233,348192,346636,22364
s2,ML-KEM-512,86,keygen,1253603,7837,2080,348192,346636,22364
s2,ML-KEM-512,86,encaps,1488965,9307,2460,348192,346636,22364
s2,ML-KEM-512,86,decaps,1811260,11321,3152,348192,346636,22364
s2,ML-KEM-512,87,keygen,1257561,7862,2102,348192,346636,22364
s2,ML-KEM-512,87,encaps,1490177,9314,2746,348192,346636,22364
s2,ML-KEM-512,87,decaps,1812460,11329,3200,348192,346636,22364
s2,ML-KEM-512,88,keygen,1255591,7850,2462,348192,346636,22364
s2,ML-KEM-512,88,encaps,1490559,9317,2616,348192,346636,22364
s2,ML-KEM-512,88,decaps,1813772,11337,3186,348192,346636,22364
s2,ML-KEM-512,89,keygen,1257725,7862,2029,348192,346636,22364
s2,ML-KEM-512,89,encaps,1489115,9308,2364,348192,346636,22364
s2,ML-KEM-512,89,decaps,1812354,11328,3121,348192,346636,22364
s2,ML-KEM-512,90,keygen,1254081,7840,1889,348192,346636,22364
s2,ML-KEM-512,90,encaps,1489265,9309,2571,348192,346636,22364
s2,ML-KEM-512,90,decaps,1810948,11319,3116,348192,346636,22364
s2,ML-KEM-512,91,keygen,1253687,7837,1886,348192,346636,22364
s2,ML-KEM-512,91,encaps,1488673,9305,2577,348192,346636,22364
s2,ML-KEM-512,91,decaps,1812892,11332,2989,348192,346636,22364
s2,ML-KEM-512,92,keygen,1260009,7877,2460,348192,346636,22364
s2,ML-KEM-512,92,encaps,1492909,9332,2665,348192,346636,22364
s2,ML-KEM-512,92,decaps,1812807,11331,3111,348192,346636,22364
s2,ML-KEM-512,93,keygen,1257765,7863,2078,348192,346636,22364
s2,ML-KEM-512,93,encaps,1491785,9325,2625,348192,346636,22364
s2,ML-KEM-512,93,decaps,1814294,11340,3212,348192,346636,22364
s2,ML-KEM-512,94,keygen,1254345,7841,2029,348192,346636,22364
s2,ML-KEM-512,94,encaps,1489357,9309,2367,348192,346636,22364
s2,ML-KEM-512,94,decaps,1810782,11319,3192,348192,346636,22364
s2,ML-KEM-512,95,keygen,1258049,7865,1988,348192,346636,22364
s2,ML-KEM-512,95,encaps,1490855,9319,2740,348192,346636,22364
s2,ML-KEM-512,95,decaps,1813962,11338,3226,348192,346636,22364
s2,ML-KEM-512,96,keygen,1254235,7841,2113,348192,346636,22364
s2,ML-KEM-512,96,encaps,1489709,9312,2464,348192,346636,22364
s2,ML-KEM-512,96,decaps,1812446,11329,3103,348192,346636,22364
s2,ML-KEM-512,97,keygen,1256797,7856,2120,348192,346636,22364
s2,ML-KEM-512,97,encaps,1489103,9308,2741,348192,346636,22364
s2,ML-KEM-512,97,decaps,1812000,11326,3152,348192,346636,22364
s2,ML-KEM-512,98,keygen,1255471,7849,2420,348192,346636,22364
s2,ML-KEM-512,98,encaps,1490561,9317,2670,348192,346636,22364
s2,ML-KEM-512,98,decaps,1813854,11338,3200,348192,346636,22364
s2,ML-KEM-512,99,keygen,1255477,7848,2026,348192,346636,22364
s2,ML-KEM-512,99,encaps,1488262,9303,2382,348192,346636,22364
s2,ML-KEM-512,99,decaps,1811006,11320,3138,348192,346636,22364
