scenario,variant,iter,op,cycles,time_us,energy_uj,heap_free,heap_min,stack_hwm_bytes
s2,ML-KEM-1024,30,keygen,2918012,18238,5000,345056,344844,11308
s2,ML-KEM-1024,30,encaps,3320362,20754,5612,345056,344844,11308
s2,ML-KEM-1024,30,decaps,3806215,23790,6749,345056,344844,11308
s2,ML-KEM-1024,31,keygen,2942016,18389,5029,345056,344844,11308
s2,ML-KEM-1024,31,encaps,3342326,20891,6235,345056,344844,11308
s2,ML-KEM-1024,31,decaps,3827905,23927,6756,345056,344844,11308
s2,ML-KEM-1024,32,keygen,2917258,18234,4900,345056,344844,11308
s2,ML-KEM-1024,32,encaps,3324014,20776,6199,345056,344844,11308
s2,ML-KEM-1024,32,decaps,3806571,23793,6730,345056,344844,11308
s2,ML-KEM-1024,33,keygen,2941962,18388,4855,345056,344844,11308
s2,ML-KEM-1024,33,encaps,3341592,20886,6224,345056,344844,11308
s2,ML-KEM-1024,33,decaps,3829093,23934,6639,345056,344844,11308
s2,ML-KEM-1024,34,keygen,2915866,18225,5352,345056,344844,11308
s2,ML-KEM-1024,34,encaps,3318872,20744,6043,345056,344844,11308
s2,ML-KEM-1024,34,decaps,3805637,23787,6717,345056,344844,11308
s2,ML-KEM-1024,35,keygen,2917626,18236,5030,345056,344844,11308
s2,ML-KEM-1024,35,encaps,3315408,20723,6039,345056,344844,11308
s2,ML-KEM-1024,35,decaps,3805253,23785,6770,345056,344844,11308
s2,ML-KEM-1024,36,keygen,2916740,18231,5045,345056,344844,11308
s2,ML-KEM-1024,36,encaps,3316994,20732,5960,345056,344844,11308
s2,ML-KEM-1024,36,decaps,3804543,23780,6758,345056,344844,11308
s2,ML-KEM-1024,37,keygen,2919594,18248,5044,345056,344844,11308
s2,ML-KEM-1024,37,encaps,3317266,20734,5899,345056,344844,11308
s2,ML-KEM-1024,37,decaps,3805557,23787,6785,345056,344844,11308
s2,ML-KEM-1024,38,keygen,2917672,18236,5003,345056,344844,11308
s2,ML-KEM-1024,38,encaps,3319025,20745,5619,345056,344844,11308
s2,ML-KEM-1024,38,decaps,3806585,23793,6821,345056,344844,11308
s2,ML-KEM-1024,39,keygen,2917870,18238,4971,345056,344844,11308
s2,ML-KEM-1024,39,encaps,3317594,20736,5988,345056,344844,11308
s2,ML-KEM-1024,39,decaps,3805879,23789,6723,345056,344844,11308
s2,ML-KEM-1024,40,keygen,2916294,18228,4925,345056,344844,11308
s2,ML-KEM-1024,40,encaps,3316858,20731,6033,345056,344844,11308
s2,ML-KEM-1024,40,decaps,3804821,23782,6738,345056,344844,11308
s2,ML-KEM-1024,41,keygen,2919090,18245,4974,345056,344844,11308
s2,ML-KEM-1024,41,encaps,3317301,20741,5721,345056,344844,11308
s2,ML-KEM-1024,41,decaps,3805905,23789,6757,345056,344844,11308
s2,ML-KEM-1024,42,keygen,2918186,18239,5043,345056,344844,11308
s2,ML-KEM-1024,42,encaps,3318830,20744,6059,345056,344844,11308
s2,ML-KEM-1024,42,decaps,3804647,23781,6772,345056,344844,11308
s2,ML-KEM-1024,43,keygen,2917062,18233,5061,345056,344844,11308
s2,ML-KEM-1024,43,encaps,3316158,20728,5972,345056,344844,11308
s2,ML-KEM-1024,43,decaps,3805527,23786,6749,345056,344844,11308
s2,ML-KEM-1024,44,keygen,2916718,18230,5065,345056,344844,11308
s2,ML-KEM-1024,44,encaps,3317694,20737,5895,345056,344844,11308
s2,ML-KEM-1024,44,decaps,3805375,23786,6812,345056,344844,11308
s2,ML-KEM-1024,45,keygen,2942826,18394,5007,345056,344844,11308
s2,ML-KEM-1024,45,encaps,3341628,20887,6272,345056,344844,11308
s2,ML-KEM-1024,45,decaps,3828537,23930,6739,345056,344844,11308
s2,ML-KEM-1024,46,keygen,2916556,18229,4870,345056,344844,11308
s2,ML-KEM-1024,46,encaps,3323778,20775,6216,345056,344844,11308
s2,ML-KEM-1024,46,decaps,3804559,23781,6705,345056,344844,11308
s2,ML-KEM-1024,47,keygen,2920068,18251,4882,345056,344844,11308
s2,ML-KEM-1024,47,encaps,3319744,20750,5659,345056,344844,11308
s2,ML-KEM-1024,47,decaps,3806323,23791,6767,345056,344844,11308
s2,ML-KEM-1024,48,keygen,2919108,18246,4955,345056,344844,11308
s2,ML-KEM-1024,48,encaps,3319580,20749,5718,345056,344844,11308
s2,ML-KEM-1024,48,decaps,3806327,23791,6756,345056,344844,11308
s2,ML-KEM-1024,49,keygen,2918262,18241,5030,345056,344844,11308
s2,ML-KEM-1024,49,encaps,3316944,20732,6072,345056,344844,11308
s2,ML-KEM-1024,49,decaps,3805793,23788,6749,345056,344844,11308
s2,ML-KEM-1024,50,keygen,2917226,18234,5059,345056,344844,11308
s2,ML-KEM-1024,50,encaps,3317916,20738,5943,345056,344844,11308
s2,ML-KEM-1024,50,decaps,3805109,23784,6754,345056,344844,11308
s2,ML-KEM-1024,51,keygen,2942074,18389,5039,345056,344844,11308
s2,ML-KEM-1024,51,encaps,3341814,20887,6240,345056,344844,11308
s2,ML-KEM-1024,51,decaps,3828833,23932,6766,345056,344844,11308
s2,ML-KEM-1024,52,keygen,2917948,18238,4899,345056,344844,11308
s2,ML-KEM-1024,52,encaps,3323658,20775,6236,345056,344844,11308
s2,ML-KEM-1024,52,decaps,3807423,23798,6722,345056,344844,11308
s2,ML-KEM-1024,53,keygen,2918754,18243,4842,345056,344844,11308
s2,ML-KEM-1024,53,encaps,3319934,20751,6241,345056,344844,11308
s2,ML-KEM-1024,53,decaps,3807883,23801,6745,345056,344844,11308
s2,ML-KEM-1024,54,keygen,2915748,18225,4892,345056,344844,11308
s2,ML-KEM-1024,54,encaps,3319433,20747,5709,345056,344844,11308
s2,ML-KEM-1024,54,decaps,3805685,23787,6794,345056,344844,11308
s2,ML-KEM-1024,55,keygen,2919914,18250,4990,345056,344844,11308
s2,ML-KEM-1024,55,encaps,3316894,20732,6038,345056,344844,11308
s2,ML-KEM-1024,55,decaps,3806465,23792,6706,345056,344844,11308
s2,ML-KEM-1024,56,keygen,2919038,18245,5016,345056,344844,11308
s2,ML-KEM-1024,56,encaps,3320857,20757,5673,345056,344844,11308
s2,ML-KEM-1024,56,decaps,3806211,23791,6798,345056,344844,11308
s2,ML-KEM-1024,57,keygen,2919812,18249,5065,345056,344844,11308
s2,ML-KEM-1024,57,encaps,3316522,20729,5983,345056,344844,11308
s2,ML-KEM-1024,57,decaps,3805935,23789,6767,345056,344844,11308
s2,ML-KEM-1024,58,keygen,2917800,18237,5055,345056,344844,11308
s2,ML-KEM-1024,58,encaps,3319194,20747,5905,345056,344844,11308
s2,ML-KEM-1024,58,decaps,3806165,23790,6802,345056,344844,11308
s2,ML-KEM-1024,59,keygen,2918832,18244,5023,345056,344844,11308
s2,ML-KEM-1024,59,encaps,3317126,20733,5642,345056,344844,11308
s2,ML-KEM-1024,59,decaps,3805667,23787,6841,345056,344844,11308
s2,ML-KEM-1024,60,keygen,2916990,18232,4965,345056,344844,11308
s2,ML-KEM-1024,60,encaps,3317920,20738,6009,345056,344844,11308
s2,ML-KEM-1024,60,decaps,3804699,23781,6720,345056,344844,11308
s2,ML-KEM-1024,61,keygen,2917090,18233,4967,345056,344844,11308
s2,ML-KEM-1024,61,encaps,3316056,20727,6053,345056,344844,11308
s2,ML-KEM-1024,61,decaps,3806127,23790,6761,345056,344844,11308
s2,ML-KEM-1024,62,keygen,2916998,18233,5005,345056,344844,11308
s2,ML-KEM-1024,62,encaps,3317642,20737,6011,345056,344844,11308
s2,ML-KEM-1024,62,decaps,3806339,23791,6740,345056,344844,11308
s2,ML-KEM-1024,63,keygen,2919046,18245,4993,345056,344844,11308
s2,ML-KEM-1024,63,encaps,3317224,20734,5700,345056,344844,11308
s2,ML-KEM-1024,63,decaps,3805689,23788,6794,345056,344844,11308
s2,ML-KEM-1024,64,keygen,2916762,18231,5076,345056,344844,11308
s2,ML-KEM-1024,64,encaps,3318158,20740,5994,345056,344844,11308
s2,ML-KEM-1024,64,decaps,3804447,23779,6765,345056,344844,11308
s2,ML-KEM-1024,65,keygen,2916742,18230,5072,345056,344844,11308
s2,ML-KEM-1024,65,encaps,3314988,20720,5896,345056,344844,11308
s2,ML-KEM-1024,65,decaps,3805311,23785,6827,345056,344844,11308
s2,ML-KEM-1024,66,keygen,2917246,18234,5029,345056,344844,11308
s2,ML-KEM-1024,66,encaps,3317974,20739,5983,345056,344844,11308
s2,ML-KEM-1024,66,decaps,3805951,23789,6786,345056,344844,11308
s2,ML-KEM-1024,67,keygen,2918522,18242,4935,345056,344844,11308
s2,ML-KEM-1024,67,encaps,3317488,20742,5649,345056,344844,11308
s2,ML-KEM-1024,67,decaps,3805109,23784,6806,345056,344844,11308
s2,ML-KEM-1024,68,keygen,2916410,18228,4968,345056,344844,11308
s2,ML-KEM-1024,68,encaps,3317828,20737,6050,345056,344844,11308
s2,ML-KEM-1024,68,decaps,3806151,23791,6787,345056,344844,11308
s2,ML-KEM-1024,69,keygen,2917528,18235,5000,345056,344844,11308
s2,ML-KEM-1024,69,encaps,3315310,20722,6040,345056,344844,11308
s2,ML-KEM-1024,69,decaps,3805151,23784,6727,345056,344844,11308
s2,ML-KEM-1024,70,keygen,2916998,18233,5016,345056,344844,11308
s2,ML-KEM-1024,70,encaps,3317982,20739,6043,345056,344844,11308
s2,ML-KEM-1024,70,decaps,3807105,23796,6752,345056,344844,11308
s2,ML-KEM-1024,71,keygen,2917690,18237,5051,345056,344844,11308
s2,ML-KEM-1024,71,encaps,3317134,20734,5612,345056,344844,11308
s2,ML-KEM-1024,71,decaps,3805531,23787,6785,345056,344844,11308
s2,ML-KEM-1024,72,keygen,2918430,18241,5076,345056,344844,11308
s2,ML-KEM-1024,72,encaps,3319094,20746,5940,345056,344844,11308
s2,ML-KEM-1024,72,decaps,3805953,23789,6815,345056,344844,11308
s2,ML-KEM-1024,73,keygen,2917196,18233,5043,345056,344844,11308
s2,ML-KEM-1024,73,encaps,3316122,20727,5985,345056,344844,11308
s2,ML-KEM-1024,73,decaps,3805545,23787,6804,345056,344844,11308
s2,ML-KEM-1024,74,keygen,2917206,18233,4960,345056,344844,11308
s2,ML-KEM-1024,74,encaps,3318376,20742,5975,345056,344844,11308
s2,ML-KEM-1024,74,decaps,3807089,23796,6728,345056,344844,11308
s2,ML-KEM-1024,75,keygen,2918026,18239,4912,345056,344844,11308
s2,ML-KEM-1024,75,encaps,3316378,20729,5746,345056,344844,11308
s2,ML-KEM-1024,75,decaps,3805277,23785,6787,345056,344844,11308
s2,ML-KEM-1024,76,keygen,2916296,18228,5017,345056,344844,11308
s2,ML-KEM-1024,76,encaps,3317822,20738,6050,345056,344844,11308
s2,ML-KEM-1024,76,decaps,3805141,23784,6727,345056,344844,11308
s2,ML-KEM-1024,77,keygen,2918760,18243,5040,345056,344844,11308
s2,ML-KEM-1024,77,encaps,3315956,20726,6036,345056,344844,11308
s2,ML-KEM-1024,77,decaps,3805651,23787,6782,345056,344844,11308
s2,ML-KEM-1024,78,keygen,2916544,18229,5039,345056,344844,11308
s2,ML-KEM-1024,78,encaps,3316686,20731,5972,345056,344844,11308
s2,ML-KEM-1024,78,decaps,3805193,23784,6733,345056,344844,11308
s2,ML-KEM-1024,79,keygen,2919544,18248,5048,345056,344844,11308
s2,ML-KEM-1024,79,encaps,3318804,20743,5609,345056,344844,11308
s2,ML-KEM-1024,79,decaps,3805427,23786,6833,345056,344844,11308
s2,ML-KEM-1024,80,keygen,2919078,18245,5062,345056,344844,11308
s2,ML-KEM-1024,80,encaps,3318460,20742,5985,345056,344844,11308
s2,ML-KEM-1024,80,decaps,3806675,23793,6821,345056,344844,11308
s2,ML-KEM-1024,81,keygen,2940606,18380,4954,345056,344844,11308
s2,ML-KEM-1024,81,encaps,3342450,20892,6243,345056,344844,11308
s2,ML-KEM-1024,81,decaps,3830439,23942,6745,345056,344844,11308
s2,ML-KEM-1024,82,keygen,2940172,18377,4868,345056,344844,11308
s2,ML-KEM-1024,82,encaps,3343568,20899,6206,345056,344844,11308
s2,ML-KEM-1024,82,decaps,3829249,23934,6587,345056,344844,11308
s2,ML-KEM-1024,83,keygen,2939948,18376,5422,345056,344844,11308
s2,ML-KEM-1024,83,encaps,3340081,20877,5678,345056,344844,11308
s2,ML-KEM-1024,83,decaps,3827505,23924,6736,345056,344844,11308
s2,ML-KEM-1024,84,keygen,2918586,18242,4990,345056,344844,11308
s2,ML-KEM-1024,84,encaps,3320451,20754,5648,345056,344844,11308
s2,ML-KEM-1024,84,decaps,3806771,23794,6725,345056,344844,11308
s2,ML-KEM-1024,85,keygen,2920176,18252,5041,345056,344844,11308
s2,ML-KEM-1024,85,encaps,3317062,20732,5592,345056,344844,11308
s2,ML-KEM-1024,85,decaps,3804867,23783,6831,345056,344844,11308
s2,ML-KEM-1024,86,keygen,2916630,18230,5057,345056,344844,11308
s2,ML-KEM-1024,86,encaps,3318702,20743,5991,345056,344844,11308
s2,ML-KEM-1024,86,decaps,3805585,23787,6826,345056,344844,11308
s2,ML-KEM-1024,87,keygen,2940044,18377,4944,345056,344844,11308
s2,ML-KEM-1024,87,encaps,3341145,20883,5639,345056,344844,11308
s2,ML-KEM-1024,87,decaps,3829443,23936,6753,345056,344844,11308
s2,ML-KEM-1024,88,keygen,2916176,18228,4878,345056,344844,11308
s2,ML-KEM-1024,88,encaps,3320014,20752,6260,345056,344844,11308
s2,ML-KEM-1024,88,decaps,3806399,23792,6733,345056,344844,11308
s2,ML-KEM-1024,89,keygen,2918270,18241,4960,345056,344844,11308
s2,ML-KEM-1024,89,encaps,3319094,20746,5701,345056,344844,11308
s2,ML-KEM-1024,89,decaps,3806975,23795,6793,345056,344844,11308
s2,ML-KEM-1024,90,keygen,2915722,18224,4985,345056,344844,11308
s2,ML-KEM-1024,90,encaps,3317900,20739,6072,345056,344844,11308
s2,ML-KEM-1024,90,decaps,3806027,23790,6717,345056,344844,11308
s2,ML-KEM-1024,91,keygen,2918676,18242,5070,345056,344844,11308
s2,ML-KEM-1024,91,encaps,3315722,20724,5967,345056,344844,11308
s2,ML-KEM-1024,91,decaps,3805443,23786,6763,345056,344844,11308
s2,ML-KEM-1024,92,keygen,2917790,18237,5044,345056,344844,11308
s2,ML-KEM-1024,92,encaps,3320363,20753,5597,345056,344844,11308
s2,ML-KEM-1024,92,decaps,3807435,23798,6819,345056,344844,11308
s2,ML-KEM-1024,93,keygen,2918010,18239,5035,345056,344844,11308
s2,ML-KEM-1024,93,encaps,3316856,20732,5999,345056,344844,11308
s2,ML-KEM-1024,93,decaps,3806095,23790,6805,345056,344844,11308
s2,ML-KEM-1024,94,keygen,2916780,18231,4960,345056,344844,11308
s2,ML-KEM-1024,94,encaps,3317814,20738,5996,345056,344844,11308
s2,ML-KEM-1024,94,decaps,3805107,23784,6732,345056,344844,11308
s2,ML-KEM-1024,95,keygen,2918100,18239,4910,345056,344844,11308
s2,ML-KEM-1024,95,encaps,3315584,20724,6030,345056,344844,11308
s2,ML-KEM-1024,95,decaps,3805301,23785,6742,345056,344844,11308
s2,ML-KEM-1024,96,keygen,2941490,18385,4960,345056,344844,11308
s2,ML-KEM-1024,96,encaps,3344598,20905,6268,345056,344844,11308
s2,ML-KEM-1024,96,decaps,3829741,23938,6672,345056,344844,11308
s2,ML-KEM-1024,97,keygen,2920201,18253,4930,345056,344844,11308
s2,ML-KEM-1024,97,encaps,3318982,20745,6154,345056,344844,11308
s2,ML-KEM-1024,97,decaps,3806091,23790,6685,345056,344844,11308
s2,ML-KEM-1024,98,keygen,2916996,18232,4970,345056,344844,11308
s2,ML-KEM-1024,98,encaps,3323526,20773,6221,345056,344844,11308
s2,ML-KEM-1024,98,decaps,3805486,23786,6715,345056,344844,11308
s2,ML-KEM-1024,99,keygen,2941680,18387,5004,345056,344844,11308
s2,ML-KEM-1024,99,encaps,3343300,20897,6220,345056,344844,11308
s2,ML-KEM-1024,99,decaps,3830351,23942,6727,345056,344844,11308
