scenario,variant,iter,op,cycles,time_us,energy_uj,heap_free,heap_min,stack_hwm_bytes
s2,ML-KEM-768,8,encaps,2245404,14039,4088,346688,346476,17420
s2,ML-KEM-768,8,decaps,2638968,16494,4637,346688,346476,17420
s2,ML-KEM-768,9,keygen,1910392,11942,2874,346688,346476,17420
s2,ML-KEM-768,9,encaps,2241336,14011,3692,346688,346476,17420
s2,ML-KEM-768,9,decaps,2638494,16491,4261,346688,346476,17420
s2,ML-KEM-768,10,keygen,1913864,11964,3446,346688,346476,17420
s2,ML-KEM-768,10,encaps,2244652,14031,3827,346688,346476,17420
s2,ML-KEM-768,10,decaps,2639174,16496,4762,346688,346476,17420
s2,ML-KEM-768,11,keygen,1911620,11949,3634,346688,346476,17420
s2,ML-KEM-768,11,encaps,2242129,14018,4235,346688,346476,17420
s2,ML-KEM-768,11,decaps,2637414,16485,4806,346688,346476,17420
s2,ML-KEM-768,12,keygen,1910066,11940,3101,346688,346476,17420
s2,ML-KEM-768,12,encaps,2244698,14031,3734,346688,346476,17420
s2,ML-KEM-768,12,decaps,2638826,16493,4287,346688,346476,17420
s2,ML-KEM-768,13,keygen,1913808,11963,3563,346688,346476,17420
s2,ML-KEM-768,13,encaps,2243561,14027,4182,346688,346476,17420
s2,ML-KEM-768,13,decaps,2639974,16501,4768,346688,346476,17420
s2,ML-KEM-768,14,keygen,1911136,11947,3018,346688,346476,17420
s2,ML-KEM-768,14,encaps,2244408,14030,3732,346688,346476,17420
s2,ML-KEM-768,14,decaps,2636994,16482,4393,346688,346476,17420
s2,ML-KEM-768,15,keygen,1935746,12100,3561,346688,346476,17420
s2,ML-KEM-768,15,encaps,2265887,14166,4186,346688,346476,17420
s2,ML-KEM-768,15,decaps,2663714,16649,4962,346688,346476,17420
s2,ML-KEM-768,16,keygen,1913112,11959,3209,346688,346476,17420
s2,ML-KEM-768,16,encaps,2242811,14023,4198,346688,346476,17420
s2,ML-KEM-768,16,decaps,2635738,16474,4737,346688,346476,17420
s2,ML-KEM-768,17,keygen,1911178,11947,3049,346688,346476,17420
s2,ML-KEM-768,17,encaps,2244486,14033,3636,346688,346476,17420
s2,ML-KEM-768,17,decaps,2644479,16529,4840,346688,346476,17420
s2,ML-KEM-768,18,keygen,1913050,11958,3206,346688,346476,17420
s2,ML-KEM-768,18,encaps,2244315,14032,4027,346688,346476,17420
s2,ML-KEM-768,18,decaps,2639160,16495,4321,346688,346476,17420
s2,ML-KEM-768,19,keygen,1913650,11963,3579,346688,346476,17420
s2,ML-KEM-768,19,encaps,2245177,14037,4160,346688,346476,17420
s2,ML-KEM-768,19,decaps,2639360,16497,4756,346688,346476,17420
s2,ML-KEM-768,20,keygen,1911180,11947,3020,346688,346476,17420
s2,ML-KEM-768,20,encaps,2242731,14021,3744,346688,346476,17420
s2,ML-KEM-768,20,decaps,2637252,16484,4405,346688,346476,17420
s2,ML-KEM-768,21,keygen,1914860,11970,3535,346688,346476,17420
s2,ML-KEM-768,21,encaps,2246057,14042,4203,346688,346476,17420
s2,ML-KEM-768,21,decaps,2638364,16491,4793,346688,346476,17420
s2,ML-KEM-768,22,keygen,1910998,11946,3043,346688,346476,17420
s2,ML-KEM-768,22,encaps,2243750,14028,3654,346688,346476,17420
s2,ML-KEM-768,22,decaps,2641376,16509,4832,346688,346476,17420
s2,ML-KEM-768,23,keygen,1913862,11963,3188,346688,346476,17420
s2,ML-KEM-768,23,encaps,2242949,14023,4091,346688,346476,17420
s2,ML-KEM-768,23,decaps,2638514,16492,4636,346688,346476,17420
s2,ML-KEM-768,24,keygen,1913066,11959,3522,346688,346476,17420
s2,ML-KEM-768,24,encaps,2245063,14036,3763,346688,346476,17420
s2,ML-KEM-768,24,decaps,2637225,16484,4337,346688,346476,17420
s2,ML-KEM-768,25,keygen,1913304,11960,3019,346688,346476,17420
s2,ML-KEM-768,25,encaps,2243775,14028,3698,346688,346476,17420
s2,ML-KEM-768,25,decaps,2641422,16510,4396,346688,346476,17420
s2,ML-KEM-768,26,keygen,1913864,11964,3488,346688,346476,17420
s2,ML-KEM-768,26,encaps,2243371,14026,3822,346688,346476,17420
s2,ML-KEM-768,26,decaps,2637772,16487,4804,346688,346476,17420
s2,ML-KEM-768,27,keygen,1914080,11965,3493,346688,346476,17420
s2,ML-KEM-768,27,encaps,2243473,14026,3814,346688,346476,17420
s2,ML-KEM-768,27,decaps,2637440,16485,4762,346688,346476,17420
s2,ML-KEM-768,28,keygen,1912380,11954,3552,346688,346476,17420
s2,ML-KEM-768,28,encaps,2245707,14040,3837,346688,346476,17420
s2,ML-KEM-768,28,decaps,2637020,16482,4348,346688,346476,17420
s2,ML-KEM-768,29,keygen,1911444,11949,3063,346688,346476,17420
s2,ML-KEM-768,29,encaps,2243823,14029,3702,346688,346476,17420
s2,ML-KEM-768,29,decaps,2638867,16494,4243,346688,346476,17420
s2,ML-KEM-768,30,keygen,1913706,11963,3528,346688,346476,17420
s2,ML-KEM-768,30,encaps,2245553,14040,4144,346688,346476,17420
s2,ML-KEM-768,30,decaps,2639661,16499,4724,346688,346476,17420
s2,ML-KEM-768,31,keygen,1912283,11954,2966,346688,346476,17420
s2,ML-KEM-768,31,encaps,2243239,14025,3636,346688,346476,17420
s2,ML-KEM-768,31,decaps,2641735,16512,4903,346688,346476,17420
s2,ML-KEM-768,32,keygen,1914180,11965,3093,346688,346476,17420
s2,ML-KEM-768,32,encaps,2244875,14035,4185,346688,346476,17420
s2,ML-KEM-768,32,decaps,2638683,16493,4414,346688,346476,17420
s2,ML-KEM-768,33,keygen,1915350,11973,3588,346688,346476,17420
s2,ML-KEM-768,33,encaps,2246054,14042,4250,346688,346476,17420
s2,ML-KEM-768,33,decaps,2640058,16502,4757,346688,346476,17420
s2,ML-KEM-768,34,keygen,1911230,11947,3056,346688,346476,17420
s2,ML-KEM-768,34,encaps,2241148,14009,3684,346688,346476,17420
s2,ML-KEM-768,34,decaps,2637372,16485,4255,346688,346476,17420
s2,ML-KEM-768,35,keygen,1914058,11965,3559,346688,346476,17420
s2,ML-KEM-768,35,encaps,2244056,14027,3766,346688,346476,17420
s2,ML-KEM-768,35,decaps,2639208,16496,4637,346688,346476,17420
s2,ML-KEM-768,36,keygen,1912496,11955,3538,346688,346476,17420
s2,ML-KEM-768,36,encaps,2242561,14020,4173,346688,346476,17420
s2,ML-KEM-768,36,decaps,2637728,16487,4770,346688,346476,17420
s2,ML-KEM-768,37,keygen,1911126,11946,3030,346688,346476,17420
s2,ML-KEM-768,37,encaps,2243600,14025,3737,346688,346476,17420
s2,ML-KEM-768,37,decaps,2636472,16478,4414,346688,346476,17420
s2,ML-KEM-768,38,keygen,1913824,11963,3571,346688,346476,17420
s2,ML-KEM-768,38,encaps,2244944,14036,4225,346688,346476,17420
s2,ML-KEM-768,38,decaps,2639175,16496,4834,346688,346476,17420
s2,ML-KEM-768,39,keygen,1910226,11941,3089,346688,346476,17420
s2,ML-KEM-768,39,encaps,2244002,14027,3744,346688,346476,17420
s2,ML-KEM-768,39,decaps,2636251,16477,4263,346688,346476,17420
s2,ML-KEM-768,40,keygen,1914572,11968,3609,346688,346476,17420
s2,ML-KEM-768,40,encaps,2244770,14035,4115,346688,346476,17420
s2,ML-KEM-768,40,decaps,2638390,16491,4691,346688,346476,17420
s2,ML-KEM-768,41,keygen,1910134,11941,3019,346688,346476,17420
s2,ML-KEM-768,41,encaps,2241498,14012,3689,346688,346476,17420
s2,ML-KEM-768,41,decaps,2637594,16486,4327,346688,346476,17420
s2,ML-KEM-768,42,keygen,1914608,11969,3479,346688,346476,17420
s2,ML-KEM-768,42,encaps,2242582,14017,3814,346688,346476,17420
s2,ML-KEM-768,42,decaps,2639728,16499,4838,346688,346476,17420
s2,ML-KEM-768,43,keygen,1910240,11941,2907,346688,346476,17420
s2,ML-KEM-768,43,encaps,2243386,14026,3665,346688,346476,17420
s2,ML-KEM-768,43,decaps,2637407,16485,4901,346688,346476,17420
s2,ML-KEM-768,44,keygen,1913434,11961,3216,346688,346476,17420
s2,ML-KEM-768,44,encaps,2242997,14023,4189,346688,346476,17420
s2,ML-KEM-768,44,decaps,2635962,16476,4742,346688,346476,17420
s2,ML-KEM-768,45,keygen,1911478,11949,3052,346688,346476,17420
s2,ML-KEM-768,45,encaps,2242676,14021,4213,346688,346476,17420
s2,ML-KEM-768,45,decaps,2637364,16484,4723,346688,346476,17420
s2,ML-KEM-768,46,keygen,1910232,11941,3069,346688,346476,17420
s2,ML-KEM-768,46,encaps,2241903,14017,3732,346688,346476,17420
s2,ML-KEM-768,46,decaps,2637754,16487,4291,346688,346476,17420
s2,ML-KEM-768,47,keygen,1912256,11953,3540,346688,346476,17420
s2,ML-KEM-768,47,encaps,2243596,14027,4177,346688,346476,17420
s2,ML-KEM-768,47,decaps,2639076,16495,4805,346688,346476,17420
s2,ML-KEM-768,48,keygen,1912036,11952,2990,346688,346476,17420
s2,ML-KEM-768,48,encaps,2241425,14014,3755,346688,346476,17420
s2,ML-KEM-768,48,decaps,2635580,16473,4411,346688,346476,17420
s2,ML-KEM-768,49,keygen,1912152,11953,3569,346688,346476,17420
s2,ML-KEM-768,49,encaps,2242068,14018,4251,346688,346476,17420
s2,ML-KEM-768,49,decaps,2638120,16490,4805,346688,346476,17420
s2,ML-KEM-768,50,keygen,1911542,11949,3078,346688,346476,17420
s2,ML-KEM-768,50,encaps,2242341,14020,3718,346688,346476,17420
s2,ML-KEM-768,50,decaps,2635889,16476,4301,346688,346476,17420
s2,ML-KEM-768,51,keygen,1914798,11969,3571,346688,346476,17420
s2,ML-KEM-768,51,encaps,2245270,14037,4122,346688,346476,17420
s2,ML-KEM-768,51,decaps,2637682,16487,4721,346688,346476,17420
s2,ML-KEM-768,52,keygen,1911830,11951,2960,346688,346476,17420
s2,ML-KEM-768,52,encaps,2240987,14011,3678,346688,346476,17420
s2,ML-KEM-768,52,decaps,2637535,16485,4357,346688,346476,17420
s2,ML-KEM-768,53,keygen,1914872,11970,3467,346688,346476,17420
s2,ML-KEM-768,53,encaps,2243433,14026,3833,346688,346476,17420
s2,ML-KEM-768,53,decaps,2638666,16492,4797,346688,346476,17420
s2,ML-KEM-768,54,keygen,1911230,11947,2976,346688,346476,17420
s2,ML-KEM-768,54,encaps,2241727,14016,3647,346688,346476,17420
s2,ML-KEM-768,54,decaps,2640644,16505,4907,346688,346476,17420
s2,ML-KEM-768,55,keygen,1912296,11954,3196,346688,346476,17420
s2,ML-KEM-768,55,encaps,2240253,14007,4147,346688,346476,17420
s2,ML-KEM-768,55,decaps,2636199,16477,4722,346688,346476,17420
s2,ML-KEM-768,56,keygen,1912144,11953,3034,346688,346476,17420
s2,ML-KEM-768,56,encaps,2244883,14035,3593,346688,346476,17420
s2,ML-KEM-768,56,decaps,2638487,16491,4817,346688,346476,17420
s2,ML-KEM-768,57,keygen,1912998,11958,3157,346688,346476,17420
s2,ML-KEM-768,57,encaps,2243019,14023,4063,346688,346476,17420
s2,ML-KEM-768,57,decaps,2637738,16487,4316,346688,346476,17420
s2,ML-KEM-768,58,keygen,1912150,11953,3531,346688,346476,17420
s2,ML-KEM-768,58,encaps,2244478,14032,4175,346688,346476,17420
s2,ML-KEM-768,58,decaps,2638150,16489,4838,346688,346476,17420
s2,ML-KEM-768,59,keygen,1910854,11945,2934,346688,346476,17420
s2,ML-KEM-768,59,encaps,2242903,14022,3738,346688,346476,17420
s2,ML-KEM-768,59,decaps,2636509,16480,4400,346688,346476,17420
s2,ML-KEM-768,60,keygen,1913930,11964,3595,346688,346476,17420
s2,ML-KEM-768,60,encaps,2244392,14032,4231,346688,346476,17420
s2,ML-KEM-768,60,decaps,2636722,16480,4773,346688,346476,17420
s2,ML-KEM-768,61,keygen,1910422,11942,3070,346688,346476,17420
s2,ML-KEM-768,61,encaps,2240597,14008,3687,346688,346476,17420
s2,ML-KEM-768,61,decaps,2636596,16480,4274,346688,346476,17420
s2,ML-KEM-768,62,keygen,1913644,11962,3554,346688,346476,17420
s2,ML-KEM-768,62,encaps,2244199,14031,4128,346688,346476,17420
s2,ML-KEM-768,62,decaps,2638068,16489,4736,346688,346476,17420
s2,ML-KEM-768,63,keygen,1910476,11943,2947,346688,346476,17420
s2,ML-KEM-768,63,encaps,2240939,14011,3687,346688,346476,17420
s2,ML-KEM-768,63,decaps,2637001,16483,4389,346688,346476,17420
s2,ML-KEM-768,64,keygen,1913414,11961,3485,346688,346476,17420
s2,ML-KEM-768,64,encaps,2243397,14025,3836,346688,346476,17420
s2,ML-KEM-768,64,decaps,2637398,16484,4799,346688,346476,17420
s2,ML-KEM-768,65,keygen,1911696,11950,3000,346688,346476,17420
s2,ML-KEM-768,65,encaps,2243523,14027,3664,346688,346476,17420
s2,ML-KEM-768,65,decaps,2639397,16497,4899,346688,346476,17420
s2,ML-KEM-768,66,keygen,1913680,11963,3257,346688,346476,17420
s2,ML-KEM-768,66,encaps,2242233,14018,4138,346688,346476,17420
s2,ML-KEM-768,66,decaps,2635938,16476,4670,346688,346476,17420
s2,ML-KEM-768,67,keygen,1936824,12108,3619,346688,346476,17420
s2,ML-KEM-768,67,encaps,2265707,14165,4123,346688,346476,17420
s2,ML-KEM-768,67,decaps,2662981,16645,4379,346688,346476,17420
s2,ML-KEM-768,68,keygen,1912071,11953,3583,346688,346476,17420
s2,ML-KEM-768,68,encaps,2240419,14007,4173,346688,346476,17420
s2,ML-KEM-768,68,decaps,2636964,16482,4788,346688,346476,17420
s2,ML-KEM-768,69,keygen,1909712,11938,3058,346688,346476,17420
s2,ML-KEM-768,69,encaps,2242979,14024,3770,346688,346476,17420
s2,ML-KEM-768,69,decaps,2637552,16486,4422,346688,346476,17420
s2,ML-KEM-768,70,keygen,1913018,11958,3563,346688,346476,17420
s2,ML-KEM-768,70,encaps,2241617,14014,4242,346688,346476,17420
s2,ML-KEM-768,70,decaps,2636341,16478,4824,346688,346476,17420
s2,ML-KEM-768,71,keygen,1909606,11937,3098,346688,346476,17420
s2,ML-KEM-768,71,encaps,2244013,14030,3792,346688,346476,17420
s2,ML-KEM-768,71,decaps,2635282,16472,4313,346688,346476,17420
s2,ML-KEM-768,72,keygen,1913888,11964,3594,346688,346476,17420
s2,ML-KEM-768,72,encaps,2243835,14029,4219,346688,346476,17420
s2,ML-KEM-768,72,decaps,2638018,16488,4740,346688,346476,17420
s2,ML-KEM-768,73,keygen,1933030,12084,3043,346688,346476,17420
s2,ML-KEM-768,73,encaps,2264933,14160,3652,346688,346476,17420
s2,ML-KEM-768,73,decaps,2658819,16618,4831,346688,346476,17420
s2,ML-KEM-768,74,keygen,1913040,11959,3057,346688,346476,17420
s2,ML-KEM-768,74,encaps,2242507,14020,3790,346688,346476,17420
s2,ML-KEM-768,74,decaps,2635761,16475,4788,346688,346476,17420
s2,ML-KEM-768,75,keygen,1911916,11951,2897,346688,346476,17420
s2,ML-KEM-768,75,encaps,2244307,14031,3694,346688,346476,17420
s2,ML-KEM-768,75,decaps,2637483,16486,4900,346688,346476,17420
s2,ML-KEM-768,76,keygen,1912848,11958,3200,346688,346476,17420
s2,ML-KEM-768,76,encaps,2242553,14020,4181,346688,346476,17420
s2,ML-KEM-768,76,decaps,2635730,16475,4408,346688,346476,17420
s2,ML-KEM-768,77,keygen,1912716,11956,3596,346688,346476,17420
s2,ML-KEM-768,77,encaps,2245206,14038,4205,346688,346476,17420
s2,ML-KEM-768,77,decaps,2637142,16483,4766,346688,346476,17420
s2,ML-KEM-768,78,keygen,1910496,11942,3074,346688,346476,17420
s2,ML-KEM-768,78,encaps,2241849,14016,3699,346688,346476,17420
s2,ML-KEM-768,78,decaps,2635922,16475,4259,346688,346476,17420
s2,ML-KEM-768,79,keygen,1914384,11967,3559,346688,346476,17420
s2,ML-KEM-768,79,encaps,2244463,14032,4148,346688,346476,17420
s2,ML-KEM-768,79,decaps,2638162,16489,4766,346688,346476,17420
s2,ML-KEM-768,80,keygen,1910542,11943,2983,346688,346476,17420
s2,ML-KEM-768,80,encaps,2242211,14018,3657,346688,346476,17420
s2,ML-KEM-768,80,decaps,2638406,16491,4937,346688,346476,17420
s2,ML-KEM-768,81,keygen,1913954,11964,3115,346688,346476,17420
s2,ML-KEM-768,81,encaps,2241831,14016,4214,346688,346476,17420
s2,ML-KEM-768,81,decaps,2635776,16474,4813,346688,346476,17420
s2,ML-KEM-768,82,keygen,1910806,11945,3044,346688,346476,17420
s2,ML-KEM-768,82,encaps,2243286,14025,3666,346688,346476,17420
s2,ML-KEM-768,82,decaps,2641667,16511,4838,346688,346476,17420
s2,ML-KEM-768,83,keygen,1912670,11956,3196,346688,346476,17420
s2,ML-KEM-768,83,encaps,2243499,14026,4091,346688,346476,17420
s2,ML-KEM-768,83,decaps,2638534,16492,4390,346688,346476,17420
s2,ML-KEM-768,84,keygen,1933948,12089,2979,346688,346476,17420
s2,ML-KEM-768,84,encaps,2266795,14172,3650,346688,346476,17420
s2,ML-KEM-768,84,decaps,2661886,16638,4856,346688,346476,17420
s2,ML-KEM-768,85,keygen,1910722,11944,3068,346688,346476,17420
s2,ML-KEM-768,85,encaps,2242383,14019,3802,346688,346476,17420
s2,ML-KEM-768,85,decaps,2635386,16472,4792,346688,346476,17420
s2,ML-KEM-768,86,keygen,1913772,11963,3447,346688,346476,17420
s2,ML-KEM-768,86,encaps,2242295,14019,3816,346688,346476,17420
s2,ML-KEM-768,86,decaps,2637382,16485,4806,346688,346476,17420
s2,ML-KEM-768,87,keygen,1913914,11964,3247,346688,346476,17420
s2,ML-KEM-768,87,encaps,2245508,14039,4246,346688,346476,17420
s2,ML-KEM-768,87,decaps,2636983,16482,4803,346688,346476,17420
s2,ML-KEM-768,88,keygen,1911716,11950,3096,346688,346476,17420
s2,ML-KEM-768,88,encaps,2241937,14016,3722,346688,346476,17420
s2,ML-KEM-768,88,decaps,2637940,16488,4267,346688,346476,17420
s2,ML-KEM-768,89,keygen,1913316,11960,3583,346688,346476,17420
s2,ML-KEM-768,89,encaps,2243249,14025,4098,346688,346476,17420
s2,ML-KEM-768,89,decaps,2637289,16484,4714,346688,346476,17420
s2,ML-KEM-768,90,keygen,1910918,11946,2982,346688,346476,17420
s2,ML-KEM-768,90,encaps,2240949,14010,3704,346688,346476,17420
s2,ML-KEM-768,90,decaps,2637457,16485,4352,346688,346476,17420
s2,ML-KEM-768,91,keygen,1913322,11960,3479,346688,346476,17420
s2,ML-KEM-768,91,encaps,2243267,14025,3834,346688,346476,17420
s2,ML-KEM-768,91,decaps,2637645,16487,4809,346688,346476,17420
s2,ML-KEM-768,92,keygen,1911226,11947,3001,346688,346476,17420
s2,ML-KEM-768,92,encaps,2242803,14022,3672,346688,346476,17420
s2,ML-KEM-768,92,decaps,2639766,16499,4900,346688,346476,17420
s2,ML-KEM-768,93,keygen,1913520,11961,3212,346688,346476,17420
s2,ML-KEM-768,93,encaps,2241177,14012,4181,346688,346476,17420
s2,ML-KEM-768,93,decaps,2637884,16488,4755,346688,346476,17420
s2,ML-KEM-768,94,keygen,1913756,11963,3582,346688,346476,17420
s2,ML-KEM-768,94,encaps,2243889,14029,3773,346688,346476,17420
s2,ML-KEM-768,94,decaps,2637470,16485,4633,346688,346476,17420
s2,ML-KEM-768,95,keygen,1913800,11963,3538,346688,346476,17420
s2,ML-KEM-768,95,encaps,2243919,14029,3761,346688,346476,17420
s2,ML-KEM-768,95,decaps,2638120,16489,4333,346688,346476,17420
s2,ML-KEM-768,96,keygen,1911952,11952,2979,346688,346476,17420
s2,ML-KEM-768,96,encaps,2243275,14025,3718,346688,346476,17420
s2,ML-KEM-768,96,decaps,2639028,16495,4372,346688,346476,17420
s2,ML-KEM-768,97,keygen,1914216,11965,3530,346688,346476,17420
s2,ML-KEM-768,97,encaps,2243811,14028,4247,346688,346476,17420
s2,ML-KEM-768,97,decaps,2638339,16491,4800,346688,346476,17420
s2,ML-KEM-768,98,keygen,1911466,11949,3034,346688,346476,17420
s2,ML-KEM-768,98,encaps,2241253,14013,3723,346688,346476,17420
s2,ML-KEM-768,98,decaps,2634895,16469,4382,346688,346476,17420
s2,ML-KEM-768,99,keygen,1913382,11961,3589,346688,346476,17420
s2,ML-KEM-768,99,encaps,2243456,14026,4179,346688,346476,17420
s2,ML-KEM-768,99,decaps,2638133,16489,4750,346688,346476,17420
