scenario,variant,iter,keygen_cycles,decaps_cycles,keygen_us,decaps_us,handshake_us,net_latency_us,jitter_us,energy_uj,reconnect_us,reconnect_energy_uj,rssi_dbm,packet_loss,ss_dec_hex,pub_bytes,ct_bytes,overhead_bytes,heap_free,heap_min,stack_hwm_bytes,cpu_util_percent,encaps_us,ss_enc_hex,ss_valid
s1,ML-KEM-512,0,1237491,1796221,7737,11228,39628,18029,0,23436,16175459,8750233,-17,0,ca71dfe83e7529f9e0e5263910d241b83caf48f2862b9ac4ab66bfa27cb49075,804,772,58,225136,222476,21940,47.86,1271,ca71dfe83e7529f9e0e5263910d241b83caf48f2862b9ac4ab66bfa27cb49075,1
s1,ML-KEM-512,1,1235149,1950656,7722,12196,39333,19334,1305,23848,16089650,8705848,-17,0,d5c7ff0847823b4c2210082a2f2ecb21d7433cad50b1ed050848df9e3c2f5d78,804,772,58,224704,221132,21844,50.64,1064,d5c7ff0847823b4c2210082a2f2ecb21d7433cad50b1ed050848df9e3c2f5d78,1
s1,ML-KEM-512,2,1234743,1955080,7719,12221,35911,15883,3451,21111,16082030,8708778,-17,0,5e09f87a653f3c5e7f3005f1a390bff0d3540a6cd9fdf59cec35f92c6bf6a97b,804,772,58,224484,220916,21844,55.53,996,5e09f87a653f3c5e7f3005f1a390bff0d3540a6cd9fdf59cec35f92c6bf6a97b,1
s1,ML-KEM-512,3,1233379,1955804,7710,12226,40581,20562,4679,24721,16091555,8716973,-17,0,ce888922df71a9921fb67a30205854d60c88d0508a21410563144d301c14c637,804,772,58,224272,220692,21844,49.13,1071,ce888922df71a9921fb67a30205854d60c88d0508a21410563144d301c14c637,1
s1,ML-KEM-512,4,1232689,1810133,7706,11316,49782,28103,7541,28802,16087353,8686670,-17,0,a4f682925ccc111f006b3bf918be5632bf207049a6b2e1e21ebfd8b8e3fda91c,804,772,58,224068,220500,21844,38.21,1314,a4f682925ccc111f006b3bf918be5632bf207049a6b2e1e21ebfd8b8e3fda91c,1
s1,ML-KEM-512,5,1234837,1927010,7720,12047,37657,17808,10295,22916,16073306,8684028,-17,0,c8165743cbe00f5ef6fb6b8ea5fe5ed763b44d982a1a1db4fd86f0376ec87c13,804,772,58,223856,220288,21844,52.49,1002,c8165743cbe00f5ef6fb6b8ea5fe5ed763b44d982a1a1db4fd86f0376ec87c13,1
s1,ML-KEM-512,6,1235325,1963495,7722,12274,39226,19156,1348,23793,16089045,8680174,-17,0,011f03c6c207966c180047ccc0cf45eac9da62175bc4f6697138f543880ad45c,804,772,58,223644,220076,21844,50.98,984,011f03c6c207966c180047ccc0cf45eac9da62175bc4f6697138f543880ad45c,1
s1,ML-KEM-512,7,1256551,1818875,7856,11370,43696,21748,2592,25927,16186928,8735972,-17,0,4a48334477290cfa89c7ca3ef4f291b4095cff987e757476f6ca5b9c05f546d5,804,772,58,223648,220076,21844,44.00,1034,4a48334477290cfa89c7ca3ef4f291b4095cff987e757476f6ca5b9c05f546d5,1
s1,ML-KEM-512,8,1254317,1794543,7841,11218,37782,16046,5702,22501,16036636,8652204,-17,0,cfdd8618bcc16380539814781f259cac4867a555ad19841cb221c8a35c451a49,804,772,58,223660,220076,21844,50.44,1001,cfdd8618bcc16380539814781f259cac4867a555ad19841cb221c8a35c451a49,1
s1,ML-KEM-512,9,1235411,1792189,7723,11203,39319,17929,1883,23099,16036086,8655586,-17,0,639b967bb5c8ab7338f1a8cfa078242c7e83e33a2d6068fe19fa5308795edf03,804,772,58,223652,220076,21844,48.13,1002,639b967bb5c8ab7338f1a8cfa078242c7e83e33a2d6068fe19fa5308795edf03,1
s1,ML-KEM-512,10,1235507,1792492,7724,11205,38137,16588,1341,22349,16081759,8702178,-17,0,c97032e00da885fccef18baa336330f4d249f81dc0da1e3093f7176914454b42,804,772,58,223652,220064,21844,49.63,991,c97032e00da885fccef18baa336330f4d249f81dc0da1e3093f7176914454b42,1
s1,ML-KEM-512,11,1233583,1941683,7712,12137,36787,16864,276,22665,16087413,8704198,-17,0,fc1e4a7c7801db898ddf2bb2b3153f0667182a1a7c3cc08b7766f7868124c713,804,772,58,223652,220064,21844,53.96,1003,fc1e4a7c7801db898ddf2bb2b3153f0667182a1a7c3cc08b7766f7868124c713,1
s1,ML-KEM-512,12,1235043,1816927,7721,11358,39896,18076,1212,23990,16093112,8694671,-17,0,4f8a02b1da84114758b87c20207f1853adcfadd6daff93309832e3dcc6c38f09,804,772,58,223652,220064,21844,47.82,1012,4f8a02b1da84114758b87c20207f1853adcfadd6daff93309832e3dcc6c38f09,1
s1,ML-KEM-512,13,1235027,1790780,7721,11194,38296,16828,1248,23189,16080299,8690633,-17,0,2048ed8f2e94ee55d4544f7edbd06d66848b515cef4284ef3a7318c5f8a03a2d,804,772,58,223660,220064,21844,49.39,986,2048ed8f2e94ee55d4544f7edbd06d66848b515cef4284ef3a7318c5f8a03a2d,1
s1,ML-KEM-512,14,1262891,1931460,7895,12075,47105,27047,10219,28815,16031845,8665780,-17,0,b2e4a6082cecfe1ff8665c517e508fbdbab4f6e7af4953c210a8cc342987a7a0,804,772,58,223652,220064,21844,42.39,3092,b2e4a6082cecfe1ff8665c517e508fbdbab4f6e7af4953c210a8cc342987a7a0,1
s1,ML-KEM-512,15,1235597,1936518,7724,12107,36452,16538,10509,22513,16035755,8680411,-17,0,21b5f08bb3a216c6cd6b6373debb9268b3dadabdda7aae66a3a528a6478411e5,804,772,58,223640,220064,21844,54.40,1195,21b5f08bb3a216c6cd6b6373debb9268b3dadabdda7aae66a3a528a6478411e5,1
s1,ML-KEM-512,16,1235371,1948246,7723,12180,37206,17219,681,22997,16095352,8711276,-17,0,d97227fc5961c881eb1c581df21e4b8f2fb7485bf4c14f7a0e0fdd3e6768ffcc,804,772,58,223652,220064,21844,53.49,2051,d97227fc5961c881eb1c581df21e4b8f2fb7485bf4c14f7a0e0fdd3e6768ffcc,1
s1,ML-KEM-512,17,1235405,1801667,7723,11263,38787,17043,176,23091,16005594,8647547,-17,0,2ecaa22b75dd227188e740a9c5296c45decf5e1f9764266fb4ade519ead9e098,804,772,58,223648,218528,21844,48.95,989,2ecaa22b75dd227188e740a9c5296c45decf5e1f9764266fb4ade519ead9e098,1
s1,ML-KEM-512,18,1235169,1980620,7722,12382,52209,32023,14980,31538,16064678,8683234,-17,0,4342c49d3998b6216915ed4bfce39cfe778e8355e16ae32d720fd8da2a042d94,804,772,58,223652,218512,21844,38.51,993,4342c49d3998b6216915ed4bfce39cfe778e8355e16ae32d720fd8da2a042d94,1
