scenario,variant,iter,keygen_cycles,decaps_cycles,keygen_us,decaps_us,handshake_us,net_latency_us,jitter_us,energy_uj,reconnect_us,reconnect_energy_uj,rssi_dbm,packet_loss,ss_dec_hex,pub_bytes,ct_bytes,overhead_bytes,heap_free,heap_min,stack_hwm_bytes,cpu_util_percent,encaps_us,ss_enc_hex,ss_valid
s1,ML-KEM-1024,48,2939373,3860907,18373,24132,110460,65289,31,63680,16014023,8526782,-16,0,c06a2fa198bf1a314dfa8944f33c9c026792f41e8898ad3b3d6f0436922425c3,1572,1572,58,218928,213676,10804,38.48,2118,c06a2fa198bf1a314dfa8944f33c9c026792f41e8898ad3b3d6f0436922425c3,1
s1,ML-KEM-1024,49,2940511,3862027,18379,24138,112591,67274,1985,65411,16015731,8503711,-16,0,87c68f04ff51eb71af2ea87b786169b0bfd99d0d65148f1e24f8bcb01d481a94,1572,1572,58,218912,213676,10804,37.76,2062,87c68f04ff51eb71af2ea87b786169b0bfd99d0d65148f1e24f8bcb01d481a94,1
s1,ML-KEM-1024,50,2941995,3991210,18389,24947,120311,76900,9626,70370,16013443,8502257,-16,0,06cb97f7e7ad39c3f6e7d969bbd5fe0d90977683be04b45acd1b5d1af974460f,1572,1572,58,218912,213676,10804,36.02,2090,06cb97f7e7ad39c3f6e7d969bbd5fe0d90977683be04b45acd1b5d1af974460f,1
s1,ML-KEM-1024,51,2940408,3865608,18379,24162,117947,72701,4199,69217,15990465,8513307,-16,0,6ddf942f9a879c0d2ff491bf813f600e0767223e83d492f58f13d117a0ee2070,1572,1572,58,218896,213676,10804,36.07,2084,6ddf942f9a879c0d2ff491bf813f600e0767223e83d492f58f13d117a0ee2070,1
s1,ML-KEM-1024,52,2965023,4128048,18533,25802,114045,68586,4115,65071,16022626,8536589,-16,0,01bde3701b3dc28be54deb7b91a307366299b062eb12d1c9cf676436bba3e98a,1572,1572,58,218896,213676,10804,38.88,2098,01bde3701b3dc28be54deb7b91a307366299b062eb12d1c9cf676436bba3e98a,1
s1,ML-KEM-1024,53,2939365,3864145,18372,24152,114703,69370,784,66646,16012189,8501476,-16,0,922b4d90ea46192eb89b73bb7bb87be37cd13c903e1c5752dc40b1e2e282806d,1572,1572,58,218896,213676,10804,37.07,4933,922b4d90ea46192eb89b73bb7bb87be37cd13c903e1c5752dc40b1e2e282806d,1
s1,ML-KEM-1024,54,2941314,3861380,18385,24134,112659,67321,2049,66847,15988907,8497161,-16,0,48a7d28db3ebc8a8b7baa1d2d9679bad790cf779826c5d381a4ecf4c611d95dc,1572,1572,58,218896,213676,10804,37.74,2543,48a7d28db3ebc8a8b7baa1d2d9679bad790cf779826c5d381a4ecf4c611d95dc,1
s1,ML-KEM-1024,55,2941698,3988446,18387,24929,113832,70426,3105,65651,16035210,8533123,-16,0,744add31454e3453b95e8f287966bc6e82f90c859ea9bd44dac724391d44b28c,1572,1572,58,218908,213676,10804,38.05,2091,744add31454e3453b95e8f287966bc6e82f90c859ea9bd44dac724391d44b28c,1
s1,ML-KEM-1024,56,2939235,3862310,18372,24140,111690,66392,4034,65616,16011817,8511328,-17,0,4b397c0ec1d6e154800f461637472cc8d3ccb0c6705a3c639a920556cf588737,1572,1572,58,218908,213676,10804,38.06,2085,4b397c0ec1d6e154800f461637472cc8d3ccb0c6705a3c639a920556cf588737,1
s1,ML-KEM-1024,57,2939273,4082078,18372,25514,110595,65613,779,64004,16014564,8485161,-16,0,27e6c7ff347af50fd9174a486cc6c940ca413b742939e3e10b928317e7a6ea73,1572,1572,58,218908,213676,10804,39.68,2215,27e6c7ff347af50fd9174a486cc6c940ca413b742939e3e10b928317e7a6ea73,1
s1,ML-KEM-1024,58,3057153,3854911,19109,24094,114109,68351,2738,65597,16015438,8527368,-16,0,0a680dfd5e42fb65e4cd7418e2ab042198127ce9097c753ac5ea364f673987bc,1572,1572,58,218896,213676,10804,37.86,2094,0a680dfd5e42fb65e4cd7418e2ab042198127ce9097c753ac5ea364f673987bc,1
s1,ML-KEM-1024,59,2939007,3897626,18370,24361,112923,67755,596,64364,15989247,8500015,-16,0,7741f39d94736c1ca73b101bff5a6e9cb4565588cd79d1f1bec62594ac3081ee,1572,1572,58,218896,213676,10804,37.84,2066,7741f39d94736c1ca73b101bff5a6e9cb4565588cd79d1f1bec62594ac3081ee,1
s1,ML-KEM-1024,60,2962609,3869792,18518,24187,113224,67776,21,66305,16037138,8556306,-16,0,c491a6d12cf3d63017e6ade6ba578c607290a628fb56ba38c568e9045eb15043,1572,1572,58,218896,213676,10804,37.72,2061,c491a6d12cf3d63017e6ade6ba578c607290a628fb56ba38c568e9045eb15043,1
s1,ML-KEM-1024,61,2941270,3866872,18385,24169,110692,65326,2450,64210,16010282,8545962,-16,0,5574910a1146869248e907c4d9f6bc58058e5fa20237d7e4d0d9231f89cb7e4b,1572,1572,58,218896,213676,10804,38.44,2050,5574910a1146869248e907c4d9f6bc58058e5fa20237d7e4d0d9231f89cb7e4b,1
s1,ML-KEM-1024,62,2940153,3866502,18378,24167,112325,66982,1656,63794,16015776,8526807,-16,0,cbccdd51c6b42a69c5354e4f9bd0914ab6a8c675bffe29c64862b27692addb25,1572,1572,58,218896,213676,10804,37.88,2092,cbccdd51c6b42a69c5354e4f9bd0914ab6a8c675bffe29c64862b27692addb25,1
s1,ML-KEM-1024,63,2938423,3862945,18366,24144,111715,66431,551,65070,15988396,8516710,-16,0,7e2948434c569ea80ecb2e07acc554675e5027d048eaa4e40f47709757f338bd,1572,1572,58,218896,213676,10804,38.05,2058,7e2948434c569ea80ecb2e07acc554675e5027d048eaa4e40f47709757f338bd,1
s1,ML-KEM-1024,64,2962851,3885014,18519,24282,111885,66486,55,64794,16039022,8546306,-16,0,75bfec542ff885f6f8a59ba35d559ad2d4a4b40bd04186cd6eb06999a424aa1c,1572,1572,58,218908,213676,10804,38.25,2062,75bfec542ff885f6f8a59ba35d559ad2d4a4b40bd04186cd6eb06999a424aa1c,1
s1,ML-KEM-1024,65,2940983,3855008,18382,24095,111201,66041,445,63783,16014276,8520536,-16,0,45a17673ecbb2c101cb586a15918955928d6cfd34af547e7bcc28e67242fc583,1572,1572,58,218908,213676,10804,38.20,2083,45a17673ecbb2c101cb586a15918955928d6cfd34af547e7bcc28e67242fc583,1
s1,ML-KEM-1024,66,2954303,3858158,18466,24114,111985,66822,781,65530,16013694,8528817,-16,0,606c8c9f355106586b13e3bc1612a6c0712014f5ff97dbb5d827186a6404a693,1572,1572,58,218912,213676,10804,38.02,2160,606c8c9f355106586b13e3bc1612a6c0712014f5ff97dbb5d827186a6404a693,1
s1,ML-KEM-1024,67,2939321,3862226,18372,24140,112591,67275,453,65794,16014539,8521844,-16,0,64ef8698e3e523a3a5ee617fa062dab581843f9131dded79f68711ba70e9ad91,1572,1572,58,218912,213676,10804,37.76,2078,64ef8698e3e523a3a5ee617fa062dab581843f9131dded79f68711ba70e9ad91,1
s1,ML-KEM-1024,68,2940346,3864740,18379,24156,114732,69725,2450,67187,15990155,8514499,-17,0,f2c5116bf9fb62b260efb03f6fecb3b193a09af4b5b277996bd862eb4e7a4aaf,1572,1572,58,218916,213676,10804,37.07,2049,f2c5116bf9fb62b260efb03f6fecb3b193a09af4b5b277996bd862eb4e7a4aaf,1
s1,ML-KEM-1024,69,2941644,4002360,18386,25016,109922,66432,3293,63327,16035673,8531689,-16,0,6016a602097888673a54b845a69141c30d0d35593f7ad7f99efdba3dafe5876a,1572,1572,58,218912,213676,10804,39.48,2102,6016a602097888673a54b845a69141c30d0d35593f7ad7f99efdba3dafe5876a,1
s1,ML-KEM-1024,70,2939879,3904262,18376,24403,113158,67630,1198,66460,16015383,8502555,-16,0,6204eafe68732978abd9d5a8a525a3672a222221a881e5088423655c394a5163,1572,1572,58,218912,213676,10804,37.80,2116,6204eafe68732978abd9d5a8a525a3672a222221a881e5088423655c394a5163,1
s1,ML-KEM-1024,71,2940850,3869640,18382,24186,113119,67829,199,64683,15987617,8482750,-16,0,eedbf626a3eafa99d69578bbddcf0b29c45e71866f141afca28d4407162b3c8f,1572,1572,58,218920,213676,10804,37.63,2145,eedbf626a3eafa99d69578bbddcf0b29c45e71866f141afca28d4407162b3c8f,1
s1,ML-KEM-1024,72,2941782,3867010,18388,24170,112991,67846,17,64898,16038141,8511009,-16,0,f5ad67fd410e2ed7398e1fcae4f270fdba14eaa3755a176c1f61781173115359,1572,1572,58,218912,213676,10804,37.66,2074,f5ad67fd410e2ed7398e1fcae4f270fdba14eaa3755a176c1f61781173115359,1
s1,ML-KEM-1024,73,2938715,3863808,18369,24150,110633,65270,2576,63744,16012436,8512017,-16,0,00582ccfd9cd700edf4df35c96503c2859dff541765679b25bba316c49a2dc62,1572,1572,58,218912,213676,10804,38.43,2084,00582ccfd9cd700edf4df35c96503c2859dff541765679b25bba316c49a2dc62,1
s1,ML-KEM-1024,74,2963619,3882137,18523,24264,111582,65943,673,65106,16015773,8509142,-17,0,0e31bca20a9e1091b57c13fb538f8f10c38fc3c270a98240d579ee5b43a41024,1572,1572,58,218912,213676,10804,38.35,2060,0e31bca20a9e1091b57c13fb538f8f10c38fc3c270a98240d579ee5b43a41024,1
s1,ML-KEM-1024,75,2940747,3864757,18381,24156,111971,66713,770,64158,16013645,8492878,-16,0,fa79c33edd373207dd77228291a85392ba0bd191123d45123dc9999460f51f49,1572,1572,58,218912,213676,10804,37.99,2170,fa79c33edd373207dd77228291a85392ba0bd191123d45123dc9999460f51f49,1
s1,ML-KEM-1024,76,2940449,3857348,18379,24109,111173,66117,596,62242,16014403,8465841,-16,0,6f3fbba82f201c98879411a363f9c4c4399e11f611a14b5bcd6bc7f829519757,1572,1572,58,218916,213676,10804,38.22,2095,6f3fbba82f201c98879411a363f9c4c4399e11f611a14b5bcd6bc7f829519757,1
s1,ML-KEM-1024,77,2939359,3865869,18372,24162,111511,66131,14,65054,15991309,8498139,-17,0,281c1c8c080b1e4d8d24ef44a054e6eb4cb26fb977cad053de53d16dfb10c1fe,1572,1572,58,218912,213676,10804,38.14,2105,281c1c8c080b1e4d8d24ef44a054e6eb4cb26fb977cad053de53d16dfb10c1fe,1
s1,ML-KEM-1024,78,2941011,3991574,18382,24949,112716,69297,3166,66191,16038143,8524223,-16,0,3e944d4dbfba628b8e11c141acb87dad0470094078eb6e30a60c63ac4ee7e634,1572,1572,58,218912,213676,10804,38.44,2051,3e944d4dbfba628b8e11c141acb87dad0470094078eb6e30a60c63ac4ee7e634,1
s1,ML-KEM-1024,79,2939240,3984212,18371,24902,117344,73973,4676,67587,16013550,8510442,-16,0,39ed65a0560248572d1e7ede7de314fec6fb5f639211b46b2af521ccd2bc6eb3,1572,1572,58,218920,213676,10804,36.88,2162,39ed65a0560248572d1e7ede7de314fec6fb5f639211b46b2af521ccd2bc6eb3,1
s1,ML-KEM-1024,80,2963587,3885555,18524,24285,112631,66978,6995,64973,16007973,8523804,-16,0,f505b9e18acef1f0aa5a050218340bbb99b54b1fd48bd4c03541013ab9f80131,1572,1572,58,218912,213676,10804,38.01,2079,f505b9e18acef1f0aa5a050218340bbb99b54b1fd48bd4c03541013ab9f80131,1
s1,ML-KEM-1024,81,2938709,3862158,18368,24140,111868,66668,310,63336,16013500,8527881,-16,0,9439ac4be0026b54c22e25c70a3f2542bc1f8ac4b749edf04ded1caf261b96f3,1572,1572,58,218920,213676,10804,38.00,2103,9439ac4be0026b54c22e25c70a3f2542bc1f8ac4b749edf04ded1caf261b96f3,1
s1,ML-KEM-1024,82,2938711,3858128,18369,24114,113568,68287,1619,66701,16014285,8522319,-16,0,e3ba86ba9a7a2237a0ff63fb8b8a99d1cb721b611b911906da149688b9a322ad,1572,1572,58,218912,213676,10804,37.41,2056,e3ba86ba9a7a2237a0ff63fb8b8a99d1cb721b611b911906da149688b9a322ad,1
