scenario,variant,iter,keygen_cycles,decaps_cycles,keygen_us,decaps_us,handshake_us,net_latency_us,jitter_us,energy_uj,reconnect_us,reconnect_energy_uj,rssi_dbm,packet_loss,ss_dec_hex,pub_bytes,ct_bytes,overhead_bytes,heap_free,heap_min,stack_hwm_bytes,cpu_util_percent,encaps_us,ss_enc_hex,ss_valid
s1,ML-KEM-1024,17,3109408,3866230,19435,24165,72001,25480,2983,45049,0,0,-17,0,8afb4a693aeebb5834383a0a0e44e9bd74e44313a5c9177cb9edcdaad78b9d4c,1572,1572,58,220268,215052,10804,60.55,2682,8afb4a693aeebb5834383a0a0e44e9bd74e44313a5c9177cb9edcdaad78b9d4c,1
s1,ML-KEM-1024,18,3123358,4074653,19523,25468,70355,24278,1202,43590,0,0,-17,0,9b449ee1d9aa21c1e852514412e1709d27ffd09e21c31739478551b5532c9dc3,1572,1572,58,220268,215052,10804,63.95,3075,9b449ee1d9aa21c1e852514412e1709d27ffd09e21c31739478551b5532c9dc3,1
s1,ML-KEM-1024,19,3113960,3987943,19464,24926,70527,26048,1770,43420,0,0,-17,0,4725cb2414fd39a867985432a5137d1efe4fa84a9a3706edc2a7f91af3ff5338,1572,1572,58,220268,215052,10804,62.94,2043,4725cb2414fd39a867985432a5137d1efe4fa84a9a3706edc2a7f91af3ff5338,1
s1,ML-KEM-1024,20,3108791,3905942,19432,24413,76554,29939,3891,48011,0,0,-17,0,8441ce12b9da941958fcedceaaf1b21c9e649d050779d9e7223cc4695b2f44fb,1572,1572,58,220268,215052,10804,57.27,2034,8441ce12b9da941958fcedceaaf1b21c9e649d050779d9e7223cc4695b2f44fb,1
s1,ML-KEM-1024,21,3098275,3869391,19366,24185,71982,25538,4401,45134,0,0,-17,0,f216c8a54b9d6b4a2a202327455da1740cc2ccaa51b2d4c38eade9c706ed28b9,1572,1572,58,220268,215052,10804,60.50,2732,f216c8a54b9d6b4a2a202327455da1740cc2ccaa51b2d4c38eade9c706ed28b9,1
s1,ML-KEM-1024,22,3117520,3863361,19486,24147,74078,27599,2061,46415,0,0,-17,0,583ac3e94eaad10fe16e888fe3d0b3d6ae93b350434ff96968d76c3edab6323e,1572,1572,58,220268,215052,10804,58.90,4287,583ac3e94eaad10fe16e888fe3d0b3d6ae93b350434ff96968d76c3edab6323e,1
s1,ML-KEM-1024,23,3104938,3980727,19408,24880,69638,25256,2343,44319,0,0,-17,0,6fbc7176fecf47b5480e4fec0e75492597c7702740c5d21860c9c603a87c38f6,1572,1572,58,220268,215052,10804,63.60,2233,6fbc7176fecf47b5480e4fec0e75492597c7702740c5d21860c9c603a87c38f6,1
s1,ML-KEM-1024,24,3099586,3901581,19374,24386,71014,24393,863,45349,0,0,-17,0,bc7d408abe13308fa14184b20a3db1e4a728f0c8be588d0a535ba72d5b852d2e,1572,1572,58,220268,215052,10804,61.62,2030,bc7d408abe13308fa14184b20a3db1e4a728f0c8be588d0a535ba72d5b852d2e,1
s1,ML-KEM-1024,25,3110638,3897049,19443,24357,71657,25011,618,45593,0,0,-17,0,01effe6d36f29425b43a373643fa8d570e8abd5404fbbacb43328a5f29f894af,1572,1572,58,220268,215052,10804,61.12,1115,01effe6d36f29425b43a373643fa8d570e8abd5404fbbacb43328a5f29f894af,1
s1,ML-KEM-1024,26,3105554,3867950,19413,24175,68807,22466,2545,42022,0,0,-17,0,016a5056761865c98264429a3ef5744d0bb32eed0f810f538afde15316a81443,1572,1572,58,220268,215052,10804,63.35,1171,016a5056761865c98264429a3ef5744d0bb32eed0f810f538afde15316a81443,1
s1,ML-KEM-1024,27,3098027,3921481,19364,24510,74046,27335,4869,46341,0,0,-16,0,1057a2a2208e31e1ab481c35fdc6cfec023c1ecea7f615a7722c312bdc0071de,1572,1572,58,220268,215052,10804,59.25,1802,1057a2a2208e31e1ab481c35fdc6cfec023c1ecea7f615a7722c312bdc0071de,1
s1,ML-KEM-1024,28,3115444,3883800,19473,24274,76362,29781,2446,48280,0,0,-16,0,9f247652d2285758e90ad8aa253ae06b1db5815cb163551b026fcb34c0ee8f9e,1572,1572,58,220268,215052,10804,57.29,2043,9f247652d2285758e90ad8aa253ae06b1db5815cb163551b026fcb34c0ee8f9e,1
s1,ML-KEM-1024,29,3101736,3872315,19388,24203,68493,22016,7765,42844,0,0,-16,0,6fe4f9dee77540708ae05d3dd7211f182810c3c732c7f447f7d66eb58b03f43c,1572,1572,58,220268,215052,10804,63.64,1541,6fe4f9dee77540708ae05d3dd7211f182810c3c732c7f447f7d66eb58b03f43c,1
s1,ML-KEM-1024,30,3097339,3861267,19361,24134,69616,23501,1485,43292,0,0,-16,0,a09a23036ba7c3eb05191eed568efef2006b1f0b4a08aa2d80a190aef9898df0,1572,1572,58,220268,215052,10804,62.48,2069,a09a23036ba7c3eb05191eed568efef2006b1f0b4a08aa2d80a190aef9898df0,1
s1,ML-KEM-1024,31,3109470,4116142,19437,25727,74509,28252,4751,46991,0,0,-16,0,bb521049e1e0deef0974e2bff798bdb1de8413b7b5ad127187495dd1c3636a6a,1572,1572,58,220268,215052,10804,60.62,2053,bb521049e1e0deef0974e2bff798bdb1de8413b7b5ad127187495dd1c3636a6a,1
s1,ML-KEM-1024,32,3108891,3979027,19432,24870,71020,26625,1627,44987,0,0,-16,0,fc77f92267a3f411d4d204f1ad61373416278b865efe519c278750c00113aca6,1572,1572,58,220268,215052,10804,62.38,2056,fc77f92267a3f411d4d204f1ad61373416278b865efe519c278750c00113aca6,1
s1,ML-KEM-1024,33,3200732,3864505,20006,24154,69375,22437,4188,43738,0,0,-16,0,b307ab95e14d4269ad7be47bb20fdc27eeb3ab1a85038769ec1d0ab413358990,1572,1572,58,220268,215052,10804,63.65,2056,b307ab95e14d4269ad7be47bb20fdc27eeb3ab1a85038769ec1d0ab413358990,1
s1,ML-KEM-1024,34,3095933,3990493,19352,24942,64090,19703,2734,41253,0,0,-16,0,0f57817c6d9a795d94b5d4621f04af94535695565dec5af0ae0f8712bcf4308d,1572,1572,58,220268,215052,10804,69.11,497,0f57817c6d9a795d94b5d4621f04af94535695565dec5af0ae0f8712bcf4308d,1
s1,ML-KEM-1024,35,3128256,4005041,19554,25032,67173,22491,2788,42159,0,0,-16,0,ee04e7df707e4558af9a76798556df445cbf3917a6bc08192b02a6cc311fcc4b,1572,1572,58,220268,215052,10804,66.37,947,ee04e7df707e4558af9a76798556df445cbf3917a6bc08192b02a6cc311fcc4b,1
s1,ML-KEM-1024,36,3151202,3882054,19697,24264,74484,27741,5250,46690,0,0,-16,0,c6cd19a80fd164928f0094f5434cc5b1b0327f4deb05d4b21e0e956956caf9f5,1572,1572,58,220268,215052,10804,59.02,974,c6cd19a80fd164928f0094f5434cc5b1b0327f4deb05d4b21e0e956956caf9f5,1
s1,ML-KEM-1024,37,3096131,3989592,19353,24936,69338,24944,2797,43483,0,0,-16,0,4ac579d205beaadabb87bd8c6f87fcaad142fd3f72993c7060f4b574de1a30a8,1572,1572,58,220268,215052,10804,63.87,2241,4ac579d205beaadabb87bd8c6f87fcaad142fd3f72993c7060f4b574de1a30a8,1
s1,ML-KEM-1024,38,3118930,3926416,19496,24541,75649,28877,3933,47960,0,0,-16,0,6d50c53ffbe0d08c2b6c0390ac6a4dcbdd69f7c676be587a8ab5695098615e68,1572,1572,58,220268,215052,10804,58.21,2100,6d50c53ffbe0d08c2b6c0390ac6a4dcbdd69f7c676be587a8ab5695098615e68,1
s1,ML-KEM-1024,39,3120752,3986681,19506,24918,70854,26333,2544,44723,0,0,-16,0,c30ae5b148cf7b679525276788e5f5cfa90cbaec1f7cf92999c7f1e025f8d646,1572,1572,58,220268,215052,10804,62.70,2039,c30ae5b148cf7b679525276788e5f5cfa90cbaec1f7cf92999c7f1e025f8d646,1
s1,ML-KEM-1024,40,3144913,3870259,19659,24190,69702,23035,3298,43246,0,0,-16,0,8465ecc51ab28d4927a5ea587f78ec8f17682b3717fed74858c0993538245bed,1572,1572,58,220268,215052,10804,62.91,1417,8465ecc51ab28d4927a5ea587f78ec8f17682b3717fed74858c0993538245bed,1
s1,ML-KEM-1024,41,3092527,3866907,19331,24169,70417,24070,1035,45613,0,0,-16,0,2deb08b5161e8d652f4b7ede66b309c4c91f1dc09f5886b3006e5d353c2cf7c8,1572,1572,58,220268,215052,10804,61.77,1709,2deb08b5161e8d652f4b7ede66b309c4c91f1dc09f5886b3006e5d353c2cf7c8,1
s1,ML-KEM-1024,42,3115560,3907292,19474,24422,72672,26085,2015,45315,0,0,-16,0,9fd9368d2bcb9349ffa7f4adec8a02ceb1993f488cd209a62a7d78efea0c6b33,1572,1572,58,220268,215052,10804,60.40,2048,9fd9368d2bcb9349ffa7f4adec8a02ceb1993f488cd209a62a7d78efea0c6b33,1
s1,ML-KEM-1024,43,3133762,3889922,19587,24313,72404,25625,460,45811,0,0,-16,0,98ce1f0c99356fea8c19f4c2cfde77c0af788f07753e5a9588a18804e50998c2,1572,1572,58,220268,215052,10804,60.63,2225,98ce1f0c99356fea8c19f4c2cfde77c0af788f07753e5a9588a18804e50998c2,1
s1,ML-KEM-1024,44,3123276,3868252,19524,24177,66938,20383,5242,42272,0,0,-16,0,a52d1a3610278da72d562d20fbe2d972f344e4beeedac2f0422b91533ee08091,1572,1572,58,220268,215052,10804,65.29,1254,a52d1a3610278da72d562d20fbe2d972f344e4beeedac2f0422b91533ee08091,1
s1,ML-KEM-1024,45,3112160,3885525,19453,24286,72067,25466,5083,45238,0,0,-16,0,b2ea4e1e7831f2aba5c6e94b80a71edee35ba21e0a0d7dffa0af711eba13ed5a,1572,1572,58,220268,215052,10804,60.69,1349,b2ea4e1e7831f2aba5c6e94b80a71edee35ba21e0a0d7dffa0af711eba13ed5a,1
s1,ML-KEM-1024,46,3118684,3871627,19494,24199,67721,21389,4077,43018,0,0,-16,0,e18c9381421e35e50db59e23a225740acce365cf899bf58e946353032f6eb181,1572,1572,58,220268,215052,10804,64.52,957,e18c9381421e35e50db59e23a225740acce365cf899bf58e946353032f6eb181,1
s1,ML-KEM-1024,47,3129511,4078124,19563,25490,70693,24350,2961,45091,0,0,-16,0,7412287548e298091d77a70aa5cc439426f258c71943dd8bbf9654a72cb8f011,1572,1572,58,220268,215052,10804,63.73,1536,7412287548e298091d77a70aa5cc439426f258c71943dd8bbf9654a72cb8f011,1
s1,ML-KEM-1024,48,3115120,3925942,19471,24538,71668,24773,423,46443,0,0,-17,0,78cc5e07de87dae6487246aaafa65b4714481698c07e0a9501a76c1b84d3085f,1572,1572,58,220268,215052,10804,61.41,1909,78cc5e07de87dae6487246aaafa65b4714481698c07e0a9501a76c1b84d3085f,1
s1,ML-KEM-1024,49,3115863,4050776,19476,25318,69775,22216,2557,44170,0,0,-17,0,df61faedf6e32d2f9487d3bcb5386227d17e618809b34f76163cb3f3d6ca5517,1572,1572,58,220268,215052,10756,64.20,1877,df61faedf6e32d2f9487d3bcb5386227d17e618809b34f76163cb3f3d6ca5517,1
s1,ML-KEM-1024,50,3096696,3863244,19357,24146,72335,26085,3869,45170,0,0,-17,0,bb082657d347af27163a6a4251786308575e9864b3ea9ae19c8606699392fe89,1572,1572,58,220268,215052,10756,60.14,2045,bb082657d347af27163a6a4251786308575e9864b3ea9ae19c8606699392fe89,1
s1,ML-KEM-1024,51,3104338,3864674,19404,24156,76596,30197,4112,47446,0,0,-17,0,dea842a2b5be3a8620f496da45c7ef6d23b28b44e314f2e5eca4c00c095febf2,1572,1572,58,220268,215052,10756,56.87,2068,dea842a2b5be3a8620f496da45c7ef6d23b28b44e314f2e5eca4c00c095febf2,1
s1,ML-KEM-1024,52,3115612,3903502,19474,24397,72001,25325,4872,45307,0,0,-17,0,a8aa712756868c8ce78c91b9fb0563220ece9a4be62f6d437008e6c4e07aa140,1572,1572,58,220268,215052,10756,60.93,455,a8aa712756868c8ce78c91b9fb0563220ece9a4be62f6d437008e6c4e07aa140,1
s1,ML-KEM-1024,53,3119124,3919574,19497,24498,71138,24517,808,44475,0,0,-17,0,4bc79283bc818afa41cd3cd36516ba553ee8d564d101c5deb0a8dd3ff6c9e27d,1572,1572,58,220268,215052,10756,61.84,2068,4bc79283bc818afa41cd3cd36516ba553ee8d564d101c5deb0a8dd3ff6c9e27d,1
s1,ML-KEM-1024,54,3102316,3867424,19391,24173,70334,24037,480,43995,0,0,-17,0,5e2bdb00c74878959b9f71a338ead253a16c7ac2a45c437024fd4b11e6d4a319,1572,1572,58,220268,215052,10756,61.94,2644,5e2bdb00c74878959b9f71a338ead253a16c7ac2a45c437024fd4b11e6d4a319,1
s1,ML-KEM-1024,55,3094231,3885888,19341,24288,68026,21622,2415,43163,0,0,-17,0,7d893d31eba7f29597d8dfa31c9900ea9554daa8401d5780b8b954083774daad,1572,1572,58,220268,215052,10756,64.14,672,7d893d31eba7f29597d8dfa31c9900ea9554daa8401d5780b8b954083774daad,1
s1,ML-KEM-1024,56,3117861,3900928,19488,24382,69450,22970,1348,44282,0,0,-17,0,9c87923a6af91d864c87bd9c2dacda13e45cdc4895e90b68391b74276d641ff6,1572,1572,58,220268,215052,10756,63.17,1138,9c87923a6af91d864c87bd9c2dacda13e45cdc4895e90b68391b74276d641ff6,1
s1,ML-KEM-1024,57,3096516,3861158,19355,24133,68889,22615,355,44182,0,0,-17,0,ecf7b45d219906926a789f496dbbb1e3503749fd79d514a9ea4432412efc6852,1572,1572,58,220268,215052,10756,63.13,1385,ecf7b45d219906926a789f496dbbb1e3503749fd79d514a9ea4432412efc6852,1
s1,ML-KEM-1024,58,3157214,3888987,19734,24307,70347,23454,839,44807,0,0,-17,0,a8bf16b9b09c2291a52ebe11554c827c70613d5c85112c58ddd8e488baaede93,1572,1572,58,220268,215052,10756,62.61,2111,a8bf16b9b09c2291a52ebe11554c827c70613d5c85112c58ddd8e488baaede93,1
s1,ML-KEM-1024,59,3098990,3867376,19370,24172,74230,27934,4480,46339,0,0,-17,0,81102af121f200fb20632605b85ffd38cf67f6f271d093a10e84a7f63340a9ba,1572,1572,58,220268,215052,10756,58.66,2460,81102af121f200fb20632605b85ffd38cf67f6f271d093a10e84a7f63340a9ba,1
s1,ML-KEM-1024,60,3096474,3897894,19355,24363,76340,29840,1906,48351,0,0,-17,0,5268a03f31eddaae06dedc6185200c1b4483c0075a980c7b2cfca6786eea69bd,1572,1572,58,220268,215052,10756,57.27,3568,5268a03f31eddaae06dedc6185200c1b4483c0075a980c7b2cfca6786eea69bd,1
s1,ML-KEM-1024,61,3135349,3868689,19598,24180,69846,23279,6561,42990,0,0,-17,0,26d47e421225d5a4cd656125d8680a5427dfe9a47db0aee99853c07a52d1eeac,1572,1572,58,220268,215052,10756,62.68,2060,26d47e421225d5a4cd656125d8680a5427dfe9a47db0aee99853c07a52d1eeac,1
s1,ML-KEM-1024,62,3123631,3887914,19525,24300,68833,22258,1021,42895,0,0,-17,0,93ea6bd7ef5729464e509c8a49bbf32c63b2e1f82033f2be001e32b173492b44,1572,1572,58,220268,215052,10756,63.67,2184,93ea6bd7ef5729464e509c8a49bbf32c63b2e1f82033f2be001e32b173492b44,1
s1,ML-KEM-1024,63,3099777,3869879,19376,24188,73529,26900,4642,45907,0,0,-16,0,67f031277c62f4af1a5d897060db73fefed069e21e91521d6595c496302f668a,1572,1572,58,220268,215052,10756,59.25,2065,67f031277c62f4af1a5d897060db73fefed069e21e91521d6595c496302f668a,1
s1,ML-KEM-1024,64,3095354,3862912,19348,24145,69886,23571,3329,44847,0,0,-16,0,735de255ff7aa880147b15cb6b293e1a54e9c92099ac7d75509ff6cd5af7cbba,1572,1572,58,220268,215052,10756,62.23,2080,735de255ff7aa880147b15cb6b293e1a54e9c92099ac7d75509ff6cd5af7cbba,1
s1,ML-KEM-1024,65,3124400,4074706,19531,25468,69388,23279,292,44187,0,0,-16,0,56626ac694525da7acd4368b393e005bf4c85f15bb6a83419f7bab0601f48b81,1572,1572,58,220268,215052,10756,64.85,2100,56626ac694525da7acd4368b393e005bf4c85f15bb6a83419f7bab0601f48b81,1
s1,ML-KEM-1024,66,3104960,3864937,19408,24157,74086,27686,4407,47009,0,0,-16,0,ddf9d406dbf8cf5ab820d24f4feabddbb64e1fa72d4437b09c6a7dbb2d157b93,1572,1572,58,220268,215052,10756,58.80,1253,ddf9d406dbf8cf5ab820d24f4feabddbb64e1fa72d4437b09c6a7dbb2d157b93,1
s1,ML-KEM-1024,67,3097466,3899852,19361,24377,72330,25910,1776,45840,0,0,-16,0,e8c0048fed8e265d1dd784865101846fae4e99666ba0fdc728e946f99ace7ed6,1572,1572,58,220268,215052,10756,60.47,2143,e8c0048fed8e265d1dd784865101846fae4e99666ba0fdc728e946f99ace7ed6,1
s1,ML-KEM-1024,68,3099028,3867406,19371,24172,72537,26281,371,46883,0,0,-16,0,8c81ee33b7f67cdee0a6f13f3a3b4027e625f9026f160edbf68a115c40699f0d,1572,1572,58,220268,215052,10756,60.03,2054,8c81ee33b7f67cdee0a6f13f3a3b4027e625f9026f160edbf68a115c40699f0d,1
s1,ML-KEM-1024,69,3114628,3859150,19469,24121,68561,22112,4169,43859,0,0,-16,0,c0087eaf12b94397d359af54012f854378c7c04c11442a49a3557e4520d69980,1572,1572,58,220268,215052,10756,63.58,1399,c0087eaf12b94397d359af54012f854378c7c04c11442a49a3557e4520d69980,1
s1,ML-KEM-1024,70,3105601,3865886,19412,24163,69205,22818,706,43553,0,0,-16,0,36dfe86336100311fc4e43eefbd7bc671a480cc4b58880bbfe6f11310dce2faf,1572,1572,58,220268,215052,10756,62.97,1600,36dfe86336100311fc4e43eefbd7bc671a480cc4b58880bbfe6f11310dce2faf,1
s1,ML-KEM-1024,71,3094886,3876656,19345,24230,67937,21469,1349,43206,0,0,-16,0,260e8483837028d6c3284b539263254602ee3d988deb561cf26cc8019d26bf7b,1572,1572,58,220268,215052,10756,64.14,502,260e8483837028d6c3284b539263254602ee3d988deb561cf26cc8019d26bf7b,1
s1,ML-KEM-1024,72,3101102,3866192,19384,24165,69250,22813,1344,43944,0,0,-16,0,932904b8f60e28420496f1dcddcc653ed78cd2f0dcd898337751496e242436c2,1572,1572,58,220268,215052,10756,62.89,2041,932904b8f60e28420496f1dcddcc653ed78cd2f0dcd898337751496e242436c2,1
s1,ML-KEM-1024,73,3117308,3863745,19485,24150,72694,26259,3446,45559,0,0,-16,0,a4293cde5c67f9fb0eddc141437c5bfab3e5f5096f0c2222c11cec5c98017432,1572,1572,58,220268,215052,10756,60.03,1591,a4293cde5c67f9fb0eddc141437c5bfab3e5f5096f0c2222c11cec5c98017432,1
s1,ML-KEM-1024,74,3097953,3911178,19365,24446,72525,25910,349,45785,0,0,-16,0,482c2c00b7be3a5a0a56ee8dbd494358b365cb4446174a5b7581f0456211e1d0,1572,1572,58,220268,215052,10756,60.41,2341,482c2c00b7be3a5a0a56ee8dbd494358b365cb4446174a5b7581f0456211e1d0,1
s1,ML-KEM-1024,75,3120964,4111155,19509,25698,67248,20855,5055,42023,0,0,-16,0,fa1f35dbb76f33d63301afec725d36f6004a9fc2d32d769810475be1e7e2f93c,1572,1572,58,220268,215052,10756,67.22,481,fa1f35dbb76f33d63301afec725d36f6004a9fc2d32d769810475be1e7e2f93c,1
s1,ML-KEM-1024,76,3114911,4086002,19470,25538,68464,22310,1455,43781,0,0,-16,0,d045748372ed0e363ceb0c4500c624a2be6a8ead832fc048761b522b53615883,1572,1572,58,220268,215052,10756,65.74,459,d045748372ed0e363ceb0c4500c624a2be6a8ead832fc048761b522b53615883,1
s1,ML-KEM-1024,77,3100391,3991113,19379,24945,64439,20021,2289,41540,0,0,-16,0,2bfd7cede3dc2b9bb5f6ac74bd6196541504d032da800c7a281c2ab1e2327aaf,1572,1572,58,220268,215052,10756,68.78,453,2bfd7cede3dc2b9bb5f6ac74bd6196541504d032da800c7a281c2ab1e2327aaf,1
s1,ML-KEM-1024,78,3136805,3886138,19609,24290,70103,23474,3453,43589,0,0,-16,0,7b5e697c5edfadcdd6bc77999ade1656d8d32474975bcfe3f4e7520709f6d559,1572,1572,58,220268,215052,10756,62.62,2051,7b5e697c5edfadcdd6bc77999ade1656d8d32474975bcfe3f4e7520709f6d559,1
s1,ML-KEM-1024,79,3195837,3993143,19976,24959,67347,22321,1153,43078,0,0,-16,0,7f74f891ff21a947d7cb83486d1d54a36cac07aab99f51b6e74a6e757065d6fe,1572,1572,58,220268,215052,10756,66.72,480,7f74f891ff21a947d7cb83486d1d54a36cac07aab99f51b6e74a6e757065d6fe,1
s1,ML-KEM-1024,80,3136166,3860729,19603,24131,67504,20935,1386,41957,0,0,-16,0,abafcbe60f371e68afd07e56136a025a900c0142f1dbb6f11797cc51c99041cc,1572,1572,58,220268,215052,10756,64.79,678,abafcbe60f371e68afd07e56136a025a900c0142f1dbb6f11797cc51c99041cc,1
s1,ML-KEM-1024,81,3116971,3892926,19483,24331,70219,23686,2751,42719,0,0,-16,0,e91b0d6cfcce7c52d4d2478550fca9400dd805507db3b5e0166eb46988c4b255,1572,1572,58,220268,215052,10756,62.40,2056,e91b0d6cfcce7c52d4d2478550fca9400dd805507db3b5e0166eb46988c4b255,1
s1,ML-KEM-1024,82,3095794,4076067,19350,25477,66522,20491,3195,41797,0,0,-16,0,4fbaa041f51d25f72fb403522ea01c1a965002880e54b65fbe67663cbed1eaeb,1572,1572,58,220268,215052,10756,67.39,473,4fbaa041f51d25f72fb403522ea01c1a965002880e54b65fbe67663cbed1eaeb,1
s1,ML-KEM-1024,83,3136852,3881086,19608,24258,69739,22997,2506,43961,0,0,-16,0,5b609f48f01b29200fcb47b08ea6f335f0159693108e9c56c838e4fecf9cfdd4,1572,1572,58,220268,215052,10756,62.90,1519,5b609f48f01b29200fcb47b08ea6f335f0159693108e9c56c838e4fecf9cfdd4,1
