scenario,variant,iter,keygen_cycles,decaps_cycles,keygen_us,decaps_us,handshake_us,net_latency_us,jitter_us,energy_uj,reconnect_us,reconnect_energy_uj,rssi_dbm,packet_loss,ss_dec_hex,pub_bytes,ct_bytes,overhead_bytes,heap_free,heap_min,stack_hwm_bytes,cpu_util_percent,encaps_us,ss_enc_hex,ss_valid
s1,ML-KEM-512,0,1283064,2025321,8021,12659,39495,18738,0,23653,16117475,8640491,-17,0,0f266d118a37905718c3b23e19cba7509698f83b688199e31f6fd25063e43d43,804,772,58,224956,221524,21860,52.36,2406,0f266d118a37905718c3b23e19cba7509698f83b688199e31f6fd25063e43d43,1
s1,ML-KEM-512,1,1281285,1998514,8009,12494,37789,17202,1536,21666,16170147,8684777,-17,0,78abe71dca422de11f8b2aff8fbdd1c482baff343573ed933f30bd987883faf8,804,772,58,224528,221524,21860,54.26,1041,78abe71dca422de11f8b2aff8fbdd1c482baff343573ed933f30bd987883faf8,1
s1,ML-KEM-512,2,1279762,1864786,7999,11656,38734,16659,543,22548,16106336,8635000,-17,0,53a0544b8712cb64865f718c6b9d0f4f485bb7b3bd7b21e83662cfa904ef2541,804,772,58,224332,220760,21860,50.74,1539,53a0544b8712cb64865f718c6b9d0f4f485bb7b3bd7b21e83662cfa904ef2541,1
s1,ML-KEM-512,3,1279670,1870150,7999,11690,37209,14869,1790,21518,16087045,8641676,-17,0,b483066f6362dbbf078f1b8a1081e42f57909da6a3411ec43a8f5edbbc412ea1,804,772,58,224120,220548,21860,52.91,994,b483066f6362dbbf078f1b8a1081e42f57909da6a3411ec43a8f5edbbc412ea1,1
s1,ML-KEM-512,4,1279750,1994468,8000,12466,36548,15998,1129,21767,16088098,8647919,-17,0,7f92bf070b2d422a2c809c8b2955f14fb3ac66caa424f3a561b9cdf9826e9deb,804,772,58,223908,220360,21860,56.00,1001,7f92bf070b2d422a2c809c8b2955f14fb3ac66caa424f3a561b9cdf9826e9deb,1
s1,ML-KEM-512,5,1281494,2010997,8010,12570,37597,16937,939,22337,16051524,8627569,-17,0,bd1e33a44a293784ee1e1de1e525a46a7cdcf5de0220e96887181e878308afbe,804,772,58,223696,220124,21860,54.74,1030,bd1e33a44a293784ee1e1de1e525a46a7cdcf5de0220e96887181e878308afbe,1
s1,ML-KEM-512,6,1280302,2014361,8003,12590,36410,15736,1201,22045,16003455,8607884,-17,0,1899d66a1478f625fc29cdf65fc7ebd96cd629de308005e72804389931dbf809,804,772,58,223484,219912,21860,56.56,992,1899d66a1478f625fc29cdf65fc7ebd96cd629de308005e72804389931dbf809,1
s1,ML-KEM-512,7,1280337,1874224,8003,11715,37583,15409,327,22228,16214210,8722036,-17,0,57ede0db196f5f4d3c9cfa21b0a23c69b68454a735a645052b2f07dafae2e8e9,804,772,58,223516,219912,21860,52.47,986,57ede0db196f5f4d3c9cfa21b0a23c69b68454a735a645052b2f07dafae2e8e9,1
s1,ML-KEM-512,8,1279480,2009409,7998,12560,35648,15008,401,21025,16085444,8653019,-17,0,554fe2d352cc27c49032705d9c91dc73403088c923d52741dd6b6d22e9c287a7,804,772,58,223496,219912,21860,57.67,1067,554fe2d352cc27c49032705d9c91dc73403088c923d52741dd6b6d22e9c287a7,1
s1,ML-KEM-512,9,1281530,1865446,8010,11660,39575,17446,2438,23388,16086699,8657968,-17,0,917ac245744ab6e57044b399188f3236120e8f5b42c5ad8fa79109e20fac4adf,804,772,58,223512,219912,21860,49.70,1016,917ac245744ab6e57044b399188f3236120e8f5b42c5ad8fa79109e20fac4adf,1
