scenario,variant,iter,keygen_cycles,decaps_cycles,keygen_us,decaps_us,handshake_us,net_latency_us,jitter_us,energy_uj,reconnect_us,reconnect_energy_uj,rssi_dbm,packet_loss,ss_dec_hex,pub_bytes,ct_bytes,overhead_bytes,heap_free,heap_min,stack_hwm_bytes,cpu_util_percent,encaps_us,ss_enc_hex,ss_valid
s1,ML-KEM-768,0,2028960,2950579,12682,18442,94597,63387,0,53820,16112749,8655015,-17,0,aa027e4b28e41f628481fe5773db14d54b00ec0c8d5d6dd9849c55ad3ddcc303,1188,1092,58,222856,218016,16964,32.90,1802,aa027e4b28e41f628481fe5773db14d54b00ec0c8d5d6dd9849c55ad3ddcc303,1
s1,ML-KEM-768,1,2027798,2952039,12675,18451,94655,63442,55,54702,16100568,8661260,-17,0,75dc6ad63833eb57b6540a5ed61703a5aad45076a854c5e40205d9592d8aa0ce,1188,1092,58,222436,217604,16964,32.88,1475,75dc6ad63833eb57b6540a5ed61703a5aad45076a854c5e40205d9592d8aa0ce,1
s1,ML-KEM-768,2,2026472,2842334,12666,17766,99755,66890,3448,57777,16055278,8653148,-17,0,255dfe5f5fb556bfced1cac125b8aaaf08943d6b9135621e6b9f708b498ea30b,1188,1092,58,222224,217604,16932,30.51,1980,255dfe5f5fb556bfced1cac125b8aaaf08943d6b9135621e6b9f708b498ea30b,1
s1,ML-KEM-768,3,2141525,2949729,13386,18437,93819,61918,4972,54495,16000861,8632963,-17,0,b3185c8b5fa12e2d241376ffd7727b09fb4c648df7ca502c4ee44975104a5b14,1188,1092,58,222012,217180,16932,33.92,2381,b3185c8b5fa12e2d241376ffd7727b09fb4c648df7ca502c4ee44975104a5b14,1
s1,ML-KEM-768,4,2027403,2834937,12672,17719,95129,62138,220,54611,16032458,8651087,-17,0,863bb2becc2c477b8b8d76c5f1f1a134932fa7ebdae6db8062164266ea09aad4,1188,1092,58,221800,216956,16932,31.95,1444,863bb2becc2c477b8b8d76c5f1f1a134932fa7ebdae6db8062164266ea09aad4,1
s1,ML-KEM-768,5,2027457,2945179,12673,18408,93612,62442,304,53816,16030540,8645761,-17,0,a8a2b230024fc143061017fbe198e308948d8eef25ded9a0343a75008e00863b,1188,1092,58,221580,216748,16932,33.20,1438,a8a2b230024fc143061017fbe198e308948d8eef25ded9a0343a75008e00863b,1
s1,ML-KEM-768,6,2026032,2954451,12664,18466,98131,66913,4471,56511,16031724,8632074,-17,0,d93d086808b0bfa88a96ce9025bcd4568d7fafd28fd29adc4554d66e5724d563,1188,1092,58,221364,216532,16932,31.72,1426,d93d086808b0bfa88a96ce9025bcd4568d7fafd28fd29adc4554d66e5724d563,1
s1,ML-KEM-768,7,2027400,2831984,12672,17701,96352,63499,3414,54956,16027868,8651316,-17,0,03579c88835997ebebe77972806c63fb06ec99a044506eb3d87462e0e061de35,1188,1092,58,221384,216532,16932,31.52,1414,03579c88835997ebebe77972806c63fb06ec99a044506eb3d87462e0e061de35,1
s1,ML-KEM-768,8,2026838,2953931,12669,18463,95488,64271,772,55220,16029307,8648063,-17,0,96764acded1b1672f7fd8a935e3f3a7b15af67adfbe2891523b6c737ee9bace9,1188,1092,58,221384,216532,16932,32.60,1491,96764acded1b1672f7fd8a935e3f3a7b15af67adfbe2891523b6c737ee9bace9,1
s1,ML-KEM-768,9,2027559,3062665,12673,19142,97166,64593,322,56305,16031158,8641007,-17,0,659e857c19a3cf09da8b871cc957f39fc731bf67deda76eb01cd618b2a7a241a,1188,1092,58,221392,216532,16932,32.74,1443,659e857c19a3cf09da8b871cc957f39fc731bf67deda76eb01cd618b2a7a241a,1
