scenario,variant,iter,keygen_cycles,decaps_cycles,keygen_us,decaps_us,handshake_us,net_latency_us,jitter_us,energy_uj,reconnect_us,reconnect_energy_uj,rssi_dbm,packet_loss,ss_dec_hex,pub_bytes,ct_bytes,overhead_bytes,heap_free,heap_min,stack_hwm_bytes,cpu_util_percent
s1,ML-KEM-512,14,1277434,2018947,7986,12619,61621,40936,6139,37508,0,0,-23,0,c2fdcd7d9406213ebf388eaa2829fe40dc7c2aa68d560ab67f3b30ee14337190,804,772,58,224996,220532,21860,33.44
s1,ML-KEM-512,15,1275690,2046991,7975,12795,76612,55755,14819,46187,0,0,-23,0,55fd8ab2d358fa5c438158d51301646b449c412398ddcdfe0533d6cef1d3c6ed,804,772,58,224996,220532,21860,27.11
s1,ML-KEM-512,16,1277074,1877694,7984,11736,70682,48417,7338,42000,0,0,-23,0,146f9bf0bc4254e603bb3d6eaf96de2501ea86fe9edf89b3165a8a4755af4d14,804,772,58,224996,220532,21860,27.90
s1,ML-KEM-512,17,1279594,2150179,7999,13440,66541,44098,4319,41335,0,0,-23,0,aaabc5b7bbbb26fc41664fe0f51c3ed02722e405d2c2b89ec8f5e2267e0b857c,804,772,58,224996,220532,21860,32.22
s1,ML-KEM-512,18,1275718,1995325,7975,12472,60934,40401,3697,36163,0,0,-23,0,a2d6f6ffefce6c1fd1b2b6a15dbb973a0b7d656f97cc98c03115822d50d3dc46,804,772,58,224996,220532,21860,33.56
s1,ML-KEM-512,19,1280402,1864934,8004,11657,57173,34833,5568,34282,0,0,-23,0,1d42afa57038f9f45bdc90147639dbb15bc19033b1c30e36461125d15784e0fc,804,772,58,224996,220532,21860,34.39
s1,ML-KEM-512,20,1275640,2005971,7974,12538,55714,35116,283,33371,0,0,-23,0,e5540aad3407ca8ad2704d670eb00e6782cd339fe5fd79b3b6dfe510cb009063,804,772,58,224996,220532,21860,36.82
s1,ML-KEM-512,21,1276144,1869455,7977,11685,56620,34174,942,35054,0,0,-23,0,29bb34bd31bc75f5fb0e6e10f7e87351ae60c7bd1f857e575c2da4e3766733c0,804,772,58,224996,220532,21860,34.73
s1,ML-KEM-512,22,1276964,2022965,7983,12645,58178,37464,3290,34915,0,0,-23,0,e33689fdc5cb954291d77be5cdfd9fb3f7392baeca10d7b03e464bba07f02949,804,772,58,224996,220532,21860,35.46
s1,ML-KEM-512,23,1276916,2011955,7983,12576,59683,39034,1570,36646,0,0,-23,0,d00a2cdaf3a35b173e122628d047119c37779450921961f1332dc14650c742bc,804,772,58,224996,220532,21860,34.45
s1,ML-KEM-512,24,1279286,1992905,7997,12457,55926,35384,3650,33953,0,0,-23,0,3940030167d3e1cf6d2d1d0a0e654d6ce05b364995ca6e13feeb4d3dacba5071,804,772,58,224996,220532,21860,36.57
s1,ML-KEM-512,25,1276270,1864675,7979,11656,56261,33955,1429,33870,0,0,-23,0,82e68fadf3f6cd90eb2fee33765206ea1c40f1a518a89912fd0a7724a63f4d7d,804,772,58,224996,220532,21860,34.90
s1,ML-KEM-512,26,1305742,2007712,8163,12549,56728,35934,1979,34259,0,0,-23,0,fb1e6c6d906e3c5f8f099b4aa78a8ec534accadd934614c14566f4dce5e3ad35,804,772,58,224996,220532,21860,36.51
s1,ML-KEM-512,27,1277743,2048313,7988,12803,62819,41938,6004,37914,0,0,-23,0,a85876ee49df5af2037f220bb4f60c03dc58b235d6d0ff5f6a26431d5da9669f,804,772,58,224996,220532,21860,33.10
s1,ML-KEM-512,28,1380976,2006975,8633,12545,53110,31846,10092,32153,0,0,-23,0,694f1975d10d843092c91dd93d23d1c42236940b31ac07dcccafeb5d4ca8dd64,804,772,58,224996,220532,21860,39.88
s1,ML-KEM-512,29,1274768,2027499,7969,12673,56861,36137,4291,35281,0,0,-23,0,95413bb3355a5a1c8766eaff35b85978271f845c68f00440ed569642d64b7d22,804,772,58,224996,220532,21860,36.30
s1,ML-KEM-512,30,1275614,2001633,7975,12512,57307,36734,597,34041,0,0,-23,0,8506d683bbfc4ae4c5607586f306c4eeff24eef09e1dae1dfd2865f9aafccacb,804,772,58,224984,220532,21860,35.75
s1,ML-KEM-512,31,1277260,1894176,7984,11839,58700,36218,516,36470,0,0,-23,0,a275ad659e5e930e863f358381fc72d8a19b8ccab0321cc4ec1858de1f893142,804,772,58,224984,220532,21860,33.77
s1,ML-KEM-512,32,1279864,2004145,8001,12527,58776,38158,1940,36837,0,0,-23,0,55d035f15209b6ba670b4dab36216c5d3f464e496d0bee115e9fa957e6f61e4c,804,772,58,224984,220532,21860,34.93
s1,ML-KEM-512,33,1282648,1867334,8018,11672,57610,35157,3001,34695,0,0,-23,0,0ce2772b445dbb206dde42dce50b2f9839715015f69cdd085db5c71867d2af9e,804,772,58,224984,220532,21860,34.18
s1,ML-KEM-512,34,1278360,1992695,7991,12456,58053,37520,2363,34961,0,0,-23,0,394c6fa7e84a69b00e55f585a946d9986d9c254924d2e26114ad493894ccec60,804,772,58,224972,220532,21860,35.22
s1,ML-KEM-512,35,1274746,2010851,7969,12569,61346,40722,3202,37074,0,0,-23,0,623f34ffdb586385dd413d63b02362a0dfbb3d4458811502fd79f8a3462af37a,804,772,58,224972,220532,21860,33.48
s1,ML-KEM-512,36,1282752,2011237,8019,12571,56472,35790,4932,34318,0,0,-23,0,ef677b927d58f6a8dee36c3ccbe5391d0b24c236451dbd8165428334c8626183,804,772,58,224972,220532,21860,36.46
s1,ML-KEM-512,37,1279096,1897757,7996,11862,60486,37917,2127,35997,0,0,-23,0,8561afb824e8f84318a2f6d67ff97d74a4f82785d3e16439ca013845b67e0b21,804,772,58,224972,220532,21860,32.83
s1,ML-KEM-512,38,1277920,1865288,7988,11659,55870,33724,4193,33564,0,0,-23,0,289f4c5e48c1b2768a6fbe7eb78c2f351fa38ab6f3cb28f4501322f2fd2980a9,804,772,58,224996,220532,21860,35.17
s1,ML-KEM-512,39,1278644,2015209,7994,12596,55761,35088,1364,34015,0,0,-23,0,4767e3ca2346a89512052791d30dbd2ed553de870efd288712d0783a433624e2,804,772,58,224996,220532,21860,36.93
s1,ML-KEM-512,40,1278274,1992961,7991,12457,58789,38255,3167,35617,0,0,-23,0,579ffb530f2ece29bdb09b933f4e6df3d516d374c13e2c5966e4476ee6bc136c,804,772,58,224996,220532,21860,34.78
s1,ML-KEM-512,41,1275684,1870310,7975,11691,55776,33263,4992,34428,0,0,-23,0,9abd65f0428d873665d1b03e4e6fe2943d0a8791d24f630db48a1f4eaced0737,804,772,58,224996,220532,21860,35.26
s1,ML-KEM-512,42,1276954,2002661,7983,12517,53991,33405,142,33029,0,0,-23,0,ee4917f70b3e487a03fa291203ed89964f7855e4aaa1775a261db2ffda7802fd,804,772,58,224996,220532,21860,37.97
s1,ML-KEM-512,43,1299974,2025727,8126,12662,57709,36834,3429,35188,0,0,-23,0,919fb232685416d87161c1cbdbb7332ec2c914cff85f395a9b51ff1a4e860f00,804,772,58,224996,220532,21860,36.02
s1,ML-KEM-512,44,1275718,1862485,7975,11641,62220,39967,3133,37387,0,0,-23,0,7eba5257f97793f5a940d27970ae8ebda8cbe2bfba10cf205238b682862715cb,804,772,58,224996,220532,21860,31.53
s1,ML-KEM-512,45,1278089,1873033,7990,11708,57321,34803,5164,34379,0,0,-23,0,8010a00c66a253489fa05f90f379f0e0930be17808412114d215c31036f97633,804,772,58,224996,220532,21860,34.36
s1,ML-KEM-512,46,1276554,2005679,7980,12536,55741,35139,336,33545,0,0,-23,0,7212f77c1999936a24a14523f5a00fac9781bd35ff7b783d85c92a78ff215449,804,772,58,224996,220532,21860,36.81
s1,ML-KEM-512,47,1275468,1872017,7974,11701,59887,37392,2253,36076,0,0,-23,0,dd6fb90aef24a63e4ae115dd5512949a14ebb8de7bb38d5d586908b38b205b9a,804,772,58,224996,220532,21860,32.85
s1,ML-KEM-512,48,1299160,1863850,8122,11650,59702,37497,105,36461,0,0,-23,0,5b870b77b36e089b2e2fe18975ce8b8ed8b5cd8912139271f4503b5b6d6bae07,804,772,58,224996,220532,21860,33.12
s1,ML-KEM-512,49,1276518,2064054,7980,12902,57964,37003,494,35565,0,0,-23,0,e193f89c3786575e6eb0c454d13c47d704c212e31bc7440b01595d826c1233fe,804,772,58,224996,220532,21860,36.03
s1,ML-KEM-512,50,1277547,2019039,7987,12620,61687,40995,3992,36353,0,0,-23,0,1e6a51017c5d82e10bd5ed98fb0c703b18ba3ae5cba7549bcd2648c5ae3c2c3c,804,772,58,224996,220532,21860,33.41
s1,ML-KEM-512,51,1277312,1881222,7985,11759,58319,35793,5202,34579,0,0,-23,0,af917bfd94b19f708ee1964f52d0005897d53a3a4ccb52b82921380e8f2a2fc8,804,772,58,224996,220532,21860,33.86
s1,ML-KEM-512,52,1280326,2007957,8004,12551,54092,33451,2342,32541,0,0,-23,0,3703b8aa3946e1b0e5774d368b7eaa29755d3afc887fea003b0fc5ea1c64af4e,804,772,58,224996,220532,21860,38.00
s1,ML-KEM-512,53,1297210,1874925,8109,11720,59960,37338,3887,36087,0,0,-23,0,bbf9c6766d6632c03aa910c73e05020cff949a8ee1a39ca72d60bf0871a526f7,804,772,58,224996,220532,21860,33.07
s1,ML-KEM-512,54,1275663,2039605,7974,12749,52503,31692,5646,32223,0,0,-23,0,7f475041adc5f355b5cc85428f567f0189841bc9be56242a085051fa44415972,804,772,58,224996,220532,21860,39.47
s1,ML-KEM-512,55,1277788,2026175,7989,12664,59882,39145,7453,36215,0,0,-23,0,7838a1ea73f6c905573e076fc8e25026538b14b53de12c05f6565e22c2330c71,804,772,58,224996,220532,21860,34.49
s1,ML-KEM-512,56,1275566,1860305,7974,11628,57273,35037,4108,34153,0,0,-23,0,988e120a1fbdaeaff584ef784ecc228fb9dc8f37bd3c4e462b2b9ed445b5b37e,804,772,58,224996,220532,21860,34.23
s1,ML-KEM-512,57,1278422,1864166,7992,11652,59324,36893,1856,36331,0,0,-23,0,f3c378b491f6307b64b696995b9910927e62a37b169562e5c10d97bbcbaa864d,804,772,58,224996,220532,21860,33.11
s1,ML-KEM-512,58,1300066,2025122,8127,12658,57325,36459,434,33827,0,0,-23,0,cc3b9638b8b62eecdb58363b93bcfddf55c7308ec9c5b68fe33ddab762934225,804,772,58,224996,220532,21860,36.26
s1,ML-KEM-512,59,1280064,1865379,8002,11660,59895,37559,1100,36196,0,0,-23,0,5c88510648ae4ca3d1f4cec05afaf8292afee7f4950c7787064d6182e647d207,804,772,58,224996,220532,21860,32.83
s1,ML-KEM-512,60,1276010,1969146,7977,12308,56922,34013,3546,34326,0,0,-23,0,6c20a61f847a6f90d13c3485ed8a82b28b3539260310d3d384f7031f196f2dc5,804,772,58,224996,220532,21860,35.64
s1,ML-KEM-512,61,1275371,1865010,7973,11657,56017,33587,426,33858,0,0,-23,0,0d088bae06723c8f403b0293b6942b510b8b2dbe90597614dc662a3ce980eef5,804,772,58,224996,220532,21860,35.04
s1,ML-KEM-512,62,1281008,1868843,8008,11681,55836,33549,38,33254,0,0,-23,0,86f2b628ffb45abf1620865e262d4a619600bf6bd04c820cef76aac3fef11c68,804,772,58,224996,220532,21860,35.26
s1,ML-KEM-512,63,1281898,2071177,8013,12945,60311,36785,3236,36658,0,0,-23,0,b31be0a4f11eb31caabaf8b92ff9b460a265e3afa125764f9bd91ebd6b8895c6,804,772,58,224996,220532,21860,34.75
s1,ML-KEM-512,64,1274696,1889512,7969,11811,57449,35022,1763,35638,0,0,-23,0,2a8b7606b9601ea5114a73ef96ce13c73c263a392e8e18623f0334173d483ac4,804,772,58,224996,220532,21860,34.43
s1,ML-KEM-512,65,1277984,1872711,7989,11705,58226,35837,815,34820,0,0,-23,0,f676fc74d055413aedea6974ca4cc9e09fa3fd3bc93f63351e3eef98f9a8d24e,804,772,58,224996,220532,21860,33.82
s1,ML-KEM-512,66,1274590,1885574,7968,11786,63536,41373,5536,38505,0,0,-23,0,1e0091ff6cae151e7143053694ea56b6233300a9d9c600aa346b4fade987a0ca,804,772,58,224996,220532,21860,31.09
s1,ML-KEM-512,67,1277104,1872773,7984,11706,55928,33471,7902,33666,0,0,-23,0,df34744d5779c579320530757e704d00f9e7376d8fcc901ab9dab331384a57b9,804,772,58,224996,220532,21860,35.21
s1,ML-KEM-512,68,1380802,1994667,8632,12468,54498,33304,167,34793,0,0,-23,0,f1dc4a80f0e507b9f47dd1eb89f220199a0347ebc00d48c2809995862b27e3b1,804,772,58,224996,220532,21860,38.72
s1,ML-KEM-512,69,1277884,1868745,7989,11680,63524,40984,7680,38025,0,0,-23,0,988f43b8fddc0eec8316dfcd6a08afce11ed9b161007bf1d1bdce0be07ee8da1,804,772,58,224996,220532,21860,30.96
s1,ML-KEM-512,70,1278866,2014209,7995,12590,60394,39725,1259,36606,0,0,-23,0,435b4b9d74370cd77ad50b7bb3213ff97dc7224477ca775310c4bb7c08bda859,804,772,58,224996,220532,21860,34.08
s1,ML-KEM-512,71,1277288,1881773,7985,11762,60893,38635,1090,38185,0,0,-23,0,4b4baa3f0ba8202d829e7e0d1ba0535c4e07aaa2f198c1e6008059611d8b40f2,804,772,58,224996,220532,21860,32.43
s1,ML-KEM-512,72,1282044,1875297,8015,11721,59314,37027,1608,35531,0,0,-23,0,fa3a79cf27d92111e6eabe50801e86cc0096107863de0b628e2a074bee18114e,804,772,58,224996,220532,21860,33.27
s1,ML-KEM-512,73,1276058,1861072,7977,11632,61786,39344,2317,37044,0,0,-23,0,3b320294a0b8677907c1808833d81c0f34453247d6b23cc09757fd1f72eda1d7,804,772,58,224996,220532,21860,31.74
s1,ML-KEM-512,74,1275850,2107993,7976,13176,56246,34292,5052,34104,0,0,-23,0,bae78abd00762f6ee8c18432bfbda18305cce3cc3becb5bd2fbcacb7a934d5fe,804,772,58,224996,220532,21860,37.61
s1,ML-KEM-512,75,1279586,1866073,8000,11664,55661,33278,1014,33201,0,0,-23,0,f5c455e856e66ca47d96990478ec686367590a1be55578bf5d7f8bb57b11fc56,804,772,58,224996,220532,21860,35.33
s1,ML-KEM-512,76,1278986,2022166,7996,12639,53239,32524,754,32821,0,0,-23,0,27db9e770b948485b60485d6c2b45798b1a4356ddf868e45a92ecbaa3dbd73a4,804,772,58,224996,220532,21860,38.76
s1,ML-KEM-512,77,1303240,1889062,8147,11807,66721,43973,11449,39823,0,0,-23,0,d245d1da85bd674112dc0383e00fafc2d0358e0fc4b054324c87699f66c6a0e2,804,772,58,224996,220532,21860,29.91
s1,ML-KEM-512,78,1295074,2013059,8096,12582,52612,31850,12123,32600,0,0,-23,0,3325fcb3053d65e18db389b06350bcb272542e97e7c716a05583755482999a89,804,772,58,224996,220532,21860,39.30
s1,ML-KEM-512,79,1298596,2010415,8119,12566,56950,36176,4326,35099,0,0,-23,0,55f35830fc2c6dfed2bfcc9ae889751205e9457d25290b7794b3630f6dfcc8dc,804,772,58,224996,220532,21860,36.32
s1,ML-KEM-512,80,1277628,2013695,7987,12587,54713,34053,2123,33604,0,0,-23,0,f11e516fdc62764d2deb7b8b96582b50cae3efd6808501166ace072671f4d3c2,804,772,58,224996,220532,21860,37.60
s1,ML-KEM-512,81,1278452,2013601,7992,12586,55873,35208,1155,34117,0,0,-23,0,757df9a8ba300e0e295f016f9420d382ba37bcfd4c4fe62417015decc9c17186,804,772,58,224996,220532,21860,36.83
s1,ML-KEM-512,82,1283936,1862921,8026,11644,58227,36125,917,34992,0,0,-23,0,7c302801b3dcb0a3865dd037ff512026c92b5a4850069a2ea3b9b2c4e1aae5db,804,772,58,224996,220532,21860,33.78
s1,ML-KEM-512,83,1300280,1866494,8128,11667,58609,36278,153,35700,0,0,-23,0,ad761a694314b5a1081514d7119ed49872f7394ae298e9a7b0dacff9db90b528,804,772,58,224996,220532,21860,33.77
s1,ML-KEM-512,84,1277388,2043014,7986,12770,54413,33575,2703,33136,0,0,-23,0,3887b45e2760415a108a1e14307d5b4605d514038756d461c9af3f9e93d4cf18,804,772,58,224996,220532,21860,38.15
s1,ML-KEM-512,85,1275536,1864400,7974,11654,57307,34872,1297,34457,0,0,-23,0,0d8ff49ca2185d4295ef75ff245d3f4b3b8d9f72919cece77da8c6e8a505fb8b,804,772,58,224996,220532,21860,34.25
s1,ML-KEM-512,86,1278592,1998987,7993,12496,55405,34832,40,33650,0,0,-22,0,8b2f74ad6c36e0b973457e8a0c0c232fe8fd1058f0f50b206d153c81f10d7cbd,804,772,58,224996,220532,21860,36.98
s1,ML-KEM-512,87,1276644,1865099,7981,11658,61036,38562,3730,36645,0,0,-22,0,239a492b5c80a8d00d326ef3f4f73e78d838aa49cf06a14728be135ab09d9dab,804,772,58,224996,220532,21860,32.18
s1,ML-KEM-512,88,1278416,1993861,7992,12463,57227,36684,1878,35083,0,0,-22,0,0d256a83836d9c05165f516bba5b298ee21654f8ac70db70d4588e38edb92cf6,804,772,58,224996,220532,21860,35.74
s1,ML-KEM-512,89,1274602,1872567,7968,11705,66928,44407,7723,40233,0,0,-22,0,bb880c95e64f8d20a059a49211f424f8da17bba7bf4bee4f32b54773552edbdc,804,772,58,224996,220532,21860,29.39
s1,ML-KEM-512,90,1275316,1864573,7973,11654,55407,33378,11029,33374,0,0,-22,0,bc49c11675a49982be09aff4f0031535bca3b425e5d809545671d1d2c1f0bde3,804,772,58,224996,220532,21860,35.42
s1,ML-KEM-512,91,1276246,2015223,7978,12596,53732,33071,307,33356,0,0,-22,0,8ac1af2b02932f8d005fee4422defedb0cae730b676b2bf5075b21935fc3b528,804,772,58,224996,220532,21860,38.29
s1,ML-KEM-512,92,1282806,2011904,8020,12576,54600,33924,853,33179,0,0,-22,0,775b11f9ccf97fb99aa628ff623cc4beaedcd9fdacfd96011598210154faf2b3,804,772,58,224996,220532,21860,37.72
s1,ML-KEM-512,93,1277582,1865099,7987,11658,55730,33436,488,33472,0,0,-22,0,592d12169bbdb5a242511c38812011df32914843b8d7f17d17b836f3ceec39ac,804,772,58,224996,220532,21860,35.25
s1,ML-KEM-512,94,1279084,2122417,7996,13267,59723,38374,4938,36149,0,0,-22,0,3fa340547d99c2a6bab7cc9a081d1217158b0d45f253a5a43d5e285b0c711920,804,772,58,224996,220532,21860,35.60
s1,ML-KEM-512,95,1281046,1866744,8009,11668,81572,59114,20740,49201,0,0,-22,0,bc2f755fff9120be2b094dab44fbbce06aa75ff02e07c883feb7a49b03a2dc65,804,772,58,224996,220532,21860,24.12
s1,ML-KEM-512,96,1281972,2004044,8014,12526,58594,37972,21142,34841,0,0,-22,0,ab4e3d71b7edb8db81b42f69f5cd7753d3af26589c0e8ea11fea66f2a5b8d929,804,772,58,224996,220532,21860,35.05
s1,ML-KEM-512,97,1278808,1884565,7995,11780,61524,39035,1063,36856,0,0,-22,0,2607fd5bf0be1bb562a927cf3f044791bba7e6cfad7eec77659856449f49a1e4,804,772,58,224996,220532,21860,32.14
s1,ML-KEM-512,98,1280174,1877288,8003,11734,57307,35111,3924,35395,0,0,-22,0,ff56173b7ca6cd8c5203d27ee7fa7526e8b782f73d56edbdf0c568cd273ee0ae,804,772,58,224996,220532,21860,34.44
s1,ML-KEM-512,99,1278542,1871001,7993,11695,71740,49253,14142,42911,0,0,-22,0,d9f978d55e0e084b88010ddedfec504606bd509a76faee87d5d4142590140ea6,804,772,58,224996,220532,21860,27.44
