scenario,variant,iter,keygen_cycles,decaps_cycles,keygen_us,decaps_us,handshake_us,net_latency_us,jitter_us,energy_uj,reconnect_us,reconnect_energy_uj,rssi_dbm,packet_loss,ss_dec_hex,pub_bytes,ct_bytes,overhead_bytes,heap_free,heap_min,stack_hwm_bytes,cpu_util_percent
s1,ML-KEM-512,33,1276634,1868032,7980,11676,61704,39182,5789,37903,0,0,-23,0,a62a6bf03ab49e5d3086ed2ca45aeedf7f0b6bfe042fb919b8023911c1172202,804,772,58,224996,220532,21860,31.86
s1,ML-KEM-512,34,1276420,2039781,7980,12750,54839,34026,5156,33559,0,0,-23,0,99df16c20df2e13aabda76ed06a09b36e272b284dd34b6278c7ce156a255928e,804,772,58,224996,220532,21860,37.80
s1,ML-KEM-512,35,1276044,2015605,7977,12598,53860,33197,829,32669,0,0,-23,0,bcc7b54c3192f7192221ac6743e1b5046c70fd767238856af8a8be51dd5f00d2,804,772,58,224996,220532,21860,38.20
s1,ML-KEM-512,36,1276854,1869348,7982,11684,63637,41427,8230,38052,0,0,-23,0,0bf35906d5ab00c7bc1744e93d1a95d3338dde2d9e39112c9908b633e990bb7d,804,772,58,224996,220532,21860,30.90
s1,ML-KEM-512,37,1279628,1866278,7999,11666,57684,35128,6299,34412,0,0,-23,0,cd76e2acc79bef6cc2bacd4beda7fe0100efa168549ab16d48924c93024c17bf,804,772,58,224996,220532,21860,34.09
s1,ML-KEM-512,38,1278016,2005712,7990,12537,52042,31433,3695,31650,0,0,-23,0,410addd5fb8c64e8da6f34be0f46aeda9831bfe308881d8a1c05d0a8b91ec5d4,804,772,58,224996,220532,21860,39.44
s1,ML-KEM-512,39,1275314,1896432,7972,11854,59671,36996,5563,36421,0,0,-23,0,31e0096c3cbc4a6a9b89d75d10bfa9338bb80914924c489aff25d1c769210b17,804,772,58,224996,220532,21860,33.23
s1,ML-KEM-512,40,1277854,1871578,7989,11698,54105,31844,5152,32511,0,0,-23,0,23b2cc07ba32339c8874a6ac0770ddf75f982b074e46516af3cde900d001bd56,804,772,58,224996,220532,21860,36.39
s1,ML-KEM-512,41,1277032,2032047,7984,12701,55181,34409,2565,34000,0,0,-23,0,10771b522939e358874cdd58727c531bf1fed236566e3429924f5b2f0c0ba2f8,804,772,58,224996,220532,21860,37.49
s1,ML-KEM-512,42,1278736,1863363,7994,11647,58988,36949,2540,35548,0,0,-23,0,f6c2cf09b14a4239cfdd1c40f1ad00a93770a98788f47355582b286b12e60e32,804,772,58,224996,220532,21860,33.30
s1,ML-KEM-512,43,1276818,1860657,7982,11630,55055,32583,4366,33279,0,0,-23,0,413dbbca95850a50d173368bfb7b9819774f5d7746886e9990cce7a8aa7c307d,804,772,58,224996,220532,21860,35.62
s1,ML-KEM-512,44,1280674,1995731,8006,12474,53637,33077,494,32440,0,0,-23,0,6946da02eb7b79e4b92e8f19d98d007afb2679ec731a2db409c0b89b494bf8f8,804,772,58,224996,220532,21860,38.18
s1,ML-KEM-512,45,1300039,1866563,8127,11667,62772,40277,7200,37643,0,0,-23,0,cac4e814230fa9acbb62f5dfcb618ab9d74f95c8eebe6f79a6a2501020f499ce,804,772,58,224996,220532,21860,31.53
s1,ML-KEM-512,46,1378604,2090473,8619,13066,58738,36967,3310,36429,0,0,-23,0,2dc3fdd7a24530219af0f802349ebac7b3618f4fee70e0c6f474ccba5de25aff,804,772,58,224996,220532,21860,36.92
s1,ML-KEM-512,47,1279634,1867109,8000,11671,60761,38321,1354,35671,0,0,-23,0,dced831218590a52cea0d3f236d1ec1c9170afaca841f122b7bad1384ded9121,804,772,58,224996,220532,21860,32.37
s1,ML-KEM-512,48,1276234,1989375,7979,12434,55670,35158,3163,34082,0,0,-23,0,e94b3dd42b4a6ccb4e6392af014e61882d7b28a58a7d4f90e092db5c3eb839f2,804,772,58,224996,220532,21860,36.67
s1,ML-KEM-512,49,1281888,1876396,8013,11728,60104,37565,2407,36845,0,0,-23,0,182e687849ee8d7be26d9e4142a1e758afeece419b61b39a6a91431713e90ee1,804,772,58,224996,220532,21860,32.84
s1,ML-KEM-512,50,1303873,1880670,8151,11755,75299,52781,15216,44691,0,0,-23,0,81d2a5afb930bb492db6a116ba96af99784a0d3370d8f8964dac75e4802bdbc9,804,772,58,224996,220532,21860,26.44
s1,ML-KEM-512,51,1277750,2021631,7988,12636,94479,73768,20987,56986,0,0,-23,0,990b0979469a77bb713d26c7d083987e33e62c3af428b08f41b5114af5b3464f,804,772,58,224996,220532,21860,21.83
s1,ML-KEM-512,52,1277020,2023225,7983,12646,70605,49886,23882,43934,0,0,-23,0,65be5a7da3ae775a1d0eb83bcc7feabdbfb2b2428ab8449b2459cbb6f65fa3f2,804,772,58,224996,220532,21860,29.22
s1,ML-KEM-512,53,1276184,1871575,7979,11698,56056,33802,16084,34649,0,0,-23,0,9fb5ee3f1ef84be305471fa94e48c1b19ce3d2fc300789aeb268be9cbe6c968e,804,772,58,224996,220532,21860,35.10
s1,ML-KEM-512,54,1279654,1883106,8000,11771,56062,33790,12,33826,0,0,-23,0,c47684bf6598116fa3e53884fe89da0ae73a41271fbdb127b4a526d6238d4d9f,804,772,58,224996,220532,21860,35.27
s1,ML-KEM-512,55,1280914,1882396,8008,11766,65465,42855,9065,39582,0,0,-23,0,bd6a7a0348f8df70c7ac0444c728566c060a4e903bca2268640c3e586657d2de,804,772,58,224996,220532,21860,30.21
s1,ML-KEM-512,56,1276364,1987303,7979,12422,53262,32775,10080,32185,0,0,-23,0,5c172853ee3d45bc813516a17264aa72f8595e7c235f9db2114075d603f9541d,804,772,58,224996,220532,21860,38.30
s1,ML-KEM-512,57,1277743,1870753,7988,11694,58785,36420,3645,35374,0,0,-23,0,15f6bbd7fe0e35a3f4ad08878fd4628f196cd2aa36f5556abf320ea349355423,804,772,58,224996,220532,21860,33.48
s1,ML-KEM-512,58,1279174,1990659,7997,12443,54354,33828,2592,32815,0,0,-23,0,a760a2e636b5ecc782802cc1260364c930fce56a331f3eb18a4bcb7451a1f55f,804,772,58,224996,220532,21860,37.61
s1,ML-KEM-512,59,1307278,2025333,8172,12659,59455,38537,4709,36075,0,0,-23,0,549566aee3fc6126fd40043b0903384c04dcd4ac133c96b644a90717a4d2d1da,804,772,58,224996,220532,21860,35.04
s1,ML-KEM-512,60,1276424,1868121,7980,11677,58548,36265,2272,34872,0,0,-23,0,99fe7363466d6769b789a8731b6bf720668de1e43255e80f13080b0b20b6c45c,804,772,58,224996,220532,21860,33.57
s1,ML-KEM-512,61,1277966,1867156,7990,11670,56088,33622,2643,34147,0,0,-23,0,a9a5996052f6f5201230035a281a607d581a3bb2ee98402d243cd3d175360f30,804,772,58,224996,220532,21860,35.05
s1,ML-KEM-512,62,1276427,1866852,7980,11669,57478,35305,1683,34590,0,0,-23,0,5a1adfeac00819932df73adecccd6f43552d25dc497fdd10c07911f0bc022f8b,804,772,58,224996,220532,21860,34.19
s1,ML-KEM-512,63,1278358,2090657,7991,13070,56198,34186,1119,33570,0,0,-23,0,4e6414fcb9446df55db7ff5491d2468da7b1143ddb99a396e18da62dcfe6f621,804,772,58,224996,220532,21860,37.48
s1,ML-KEM-512,64,1303380,2001515,8148,12511,59144,38407,4221,35989,0,0,-23,0,4b6a30f0d8e1c07e1ef79c025bc85a40f2cce126988de1fbff7731873a95e7c7,804,772,58,224996,220532,21860,34.93
s1,ML-KEM-512,65,1274702,1874450,7968,11717,61549,38643,236,37131,0,0,-23,0,2ad4e5e69ec9a094852eb504cacec3cee65281adee60783c3522711aef6e626c,804,772,58,224996,220532,21860,31.98
s1,ML-KEM-512,66,1277756,1879263,7988,11747,52803,30444,8199,32604,0,0,-23,0,4c6598bbf4e8a2c31a6ed4cf733199a4ec5e899538a71aea9628ff8f762e929f,804,772,58,224996,220532,21860,37.37
s1,ML-KEM-512,67,1275038,1865598,7971,11661,54666,32253,1809,33497,0,0,-23,0,44dc331ff9438a37cd0df695e5cf7284142e4c6d983291ab3d35ae9500fec4c0,804,772,58,224996,220532,21860,35.91
s1,ML-KEM-512,68,1277394,1878210,7986,11740,53864,31626,627,32770,0,0,-23,0,d33faf267641dfed14476706a96be74a6a177de4f872c7e4c487e2a677b40676,804,772,58,224996,220532,21860,36.62
s1,ML-KEM-512,69,1276968,1865450,7983,11661,61315,38813,7187,36378,0,0,-23,0,568415282f3cb6a892cbf1e50009053dfc51208fdc877b4f1e222f2fdedf14a7,804,772,58,224996,220532,21860,32.04
s1,ML-KEM-512,70,1279532,2033515,7999,12711,55141,34350,4463,33700,0,0,-23,0,f116c2af3128dd61c543908e3dbae004919f59b9bdcbb2bc5a0934ac6b84f847,804,772,58,224996,220532,21860,37.56
s1,ML-KEM-512,71,1277104,1865970,7984,11663,59541,37077,2727,35510,0,0,-23,0,adb12f828cf1d42313282cb5610a4c71bafcc514917421b30f958697f1087ee8,804,772,58,224996,220532,21860,33.00
s1,ML-KEM-512,72,1280912,1990197,8008,12440,55073,34540,2537,33557,0,0,-23,0,677233d85e8f5376cfaf01bf41a43a5fb6dc2cb8c31b066aa6268cd6b8663d72,804,772,58,224996,220532,21860,37.13
s1,ML-KEM-512,73,1276364,1868490,7979,11679,60714,38211,3671,37444,0,0,-23,0,e7db43a9f98c275e01245815d04cfe7aace9dfda2cf35b0b44fb122ed2108115,804,772,58,224996,220532,21860,32.38
s1,ML-KEM-512,74,1276858,2015578,7982,12599,54828,34160,4051,32777,0,0,-23,0,74f700be60820a71a543acb379437b2e4b8daf747e49e365a14238ebcccae171,804,772,58,224996,220532,21860,37.54
s1,ML-KEM-512,75,1276154,1896432,7978,11853,64953,42265,8105,39848,0,0,-23,0,82ed5808423ed95934a4bda71cb54329513a5d9ab270b7157ead7e11ac7e414b,804,772,58,224996,220532,21860,30.53
s1,ML-KEM-512,76,1279464,1871452,7999,11697,55792,33625,8640,34344,0,0,-23,0,cd1b18889e7dd0693a4dc11bf69601e7dbfc87a0039d7999ad4cc8fb8df3b7cf,804,772,58,224996,220532,21860,35.30
s1,ML-KEM-512,77,1281160,1869088,8009,11683,58805,36170,2545,35813,0,0,-23,0,1d190c8451e35eb73c4c44737ea25522191295cb9a844bd5b46acaf869a59e06,804,772,58,224996,220532,21860,33.49
s1,ML-KEM-512,78,1276990,1886693,7983,11792,58625,36296,126,35257,0,0,-23,0,e98a044ea09346911fe5114111d757d2cc05eaa5ba4cc7dc5512f38ac0c558b3,804,772,58,224992,220532,21860,33.73
s1,ML-KEM-512,79,1281188,1869099,8010,11683,60906,38347,2051,37012,0,0,-23,0,0821418a5ceb7984569c21265b068e8c80580388b91d6a7ce8a522bfa3ee988a,804,772,58,224992,220532,21860,32.33
s1,ML-KEM-512,80,1276668,2039545,7981,12748,60514,39699,1352,37087,0,0,-23,0,22d73539afbb7f17e4980f41e322dbde0ecf614607b58938fcefd0e123b8f854,804,772,58,224992,220532,21860,34.25
s1,ML-KEM-512,81,1276294,2015075,7978,12595,57063,36411,3288,34463,0,0,-23,0,f543def994d8ffc7016bd4fb05e928d9266f3dbef990a9e6916d56cf1ffb39d9,804,772,58,224992,220532,21860,36.05
s1,ML-KEM-512,82,1277622,1992485,7987,12454,58028,37498,1087,34795,0,0,-23,0,08c620bbc936a39dd8bb322ccc45254de05288f34683d5d6b341695ba6c001c2,804,772,58,224992,220532,21860,35.23
s1,ML-KEM-512,83,1276562,1865459,7980,11660,60222,37729,231,35898,0,0,-23,0,5205a7c20095923dcfe4da53c89df499ecc292354bfeb29e532984ec273474e3,804,772,58,224992,220532,21860,32.61
s1,ML-KEM-512,84,1384768,1867182,8658,11671,57084,34307,3422,34479,0,0,-23,0,213c3377eb986fb3bbf7c20cc0f7d648d93ebba414db746e1d38efb7c66fa738,804,772,58,224992,220532,21860,35.61
s1,ML-KEM-512,85,1277232,1877491,7985,11736,61743,39120,4813,37927,0,0,-23,0,7413d6e9bb6f70f1835fd5afd3f733c4511670593c9eda23a7380ea38788c42b,804,772,58,224992,220532,21860,31.94
s1,ML-KEM-512,86,1277576,2008871,7987,12559,53190,32565,6555,32119,0,0,-23,0,6a6f2f7b3fae8fee413ce266978bb41a70f00aea91421bfdd5e5d4aa61f79a64,804,772,58,224992,220532,21860,38.63
s1,ML-KEM-512,87,1276446,2039829,7980,12750,60370,39554,6989,36393,0,0,-23,0,0b42b35eb7f7a0bf6e6b39e9b0b45152739f4e691ceabaee78e6f3d4d84623e2,804,772,58,224992,220532,21860,34.34
s1,ML-KEM-512,88,1278144,2008121,7990,12553,57215,36592,2962,33883,0,0,-23,0,3a2287f61a66c3d730d3f813cd783ff2ffa4e0065b6474499aeee76614b35337,804,772,58,224992,220532,21860,35.90
s1,ML-KEM-512,89,1300633,2017023,8131,12607,56313,35484,1108,35357,0,0,-23,0,fdfd896c8ba33133656d4028130ffd953e920d52ddc937b4abdce1ccbb93740b,804,772,58,224992,220532,21860,36.83
s1,ML-KEM-512,90,1282230,1886268,8016,11790,58836,36366,882,35993,0,0,-23,0,b088f2df4212453cd846af29e4b836317db0d4f33ec9bbb2ac94f992552274b4,804,772,58,224992,220532,21860,33.66
s1,ML-KEM-512,91,1278664,1892372,7993,11828,56980,34579,1787,34991,0,0,-23,0,8fb1cb722cdfd366e99c723be47f062354d08952df2f6611ede898da7c02bbe7,804,772,58,224992,220532,21860,34.79
s1,ML-KEM-512,92,1280364,1864407,8004,11653,55084,32925,1654,33487,0,0,-23,0,82e60c6fa4b8e44a8985adc6deca195eb7fd5f4d70f9cf177c6f0d825242addc,804,772,58,224992,220532,21860,35.69
s1,ML-KEM-512,93,1276202,2028521,7978,12680,55611,34874,1949,33447,0,0,-23,0,d8a998de5fd26ba13b8f9be75f9d633c46f3a977876cce2c6b7d03d179a0a426,804,772,58,224992,220532,21860,37.15
s1,ML-KEM-512,94,1301478,2006215,8136,12542,54049,33292,1582,32617,0,0,-23,0,4eb50d2090cd8ccac999469cc1b059115def37742400ea0169c9084cfc5ae5a9,804,772,58,224992,220532,21860,38.26
s1,ML-KEM-512,95,1275741,2015941,7975,12601,56226,35565,2273,33811,0,0,-23,0,ba2ecf2e322244fee1aaa1080923d098468cb08f5ea073d121ec249ed2fba3c3,804,772,58,224992,220532,21860,36.60
s1,ML-KEM-512,96,1286546,1869468,8043,11685,57695,35350,215,34308,0,0,-23,0,b3ca65898a8d96c690a7a5eafed9fa3b9b10811c6e6e5020c38ef78c5b877848,804,772,58,224992,220532,21860,34.19
s1,ML-KEM-512,97,1277026,2100163,7984,13128,59839,37544,2194,36287,0,0,-23,0,e1faec08f88d862397abbdcedd98b02892bfe201a1998c1f530422b3573e03f3,804,772,58,224992,220532,21860,35.28
s1,ML-KEM-512,98,1274814,2007779,7969,12550,52728,32124,5420,32152,0,0,-23,0,8d20af49ec391b8f748c6f123eaf3635f63f8d91b14de27f542ec2379094526c,804,772,58,224992,220532,21860,38.91
s1,ML-KEM-512,99,1275818,1863343,7976,11647,57805,35656,3532,34804,0,0,-23,0,2a1c32d2bc48d2bd029c8e86c366c4c9decb81417917c4b191cc81d092f6202f,804,772,58,224992,220532,21860,33.95
