scenario,variant,iter,keygen_cycles,decaps_cycles,keygen_us,decaps_us,handshake_us,net_latency_us,jitter_us,energy_uj,reconnect_us,reconnect_energy_uj,rssi_dbm,packet_loss,ss_dec_hex,pub_bytes,ct_bytes,overhead_bytes,heap_free,heap_min,stack_hwm_bytes,cpu_util_percent,encaps_us,ss_enc_hex,ss_valid
s1,ML-KEM-768,0,2149451,2845532,13435,17785,90651,59341,0,54300,0,0,-21,0,be421122767b7dd20e0784bf5070aa996767c184de3d37f79dc81fb6bfbdbf82,1188,1092,58,222996,218204,17012,34.44,457,be421122767b7dd20e0784bf5070aa996767c184de3d37f79dc81fb6bfbdbf82,1
s1,ML-KEM-768,1,1966928,2692257,12294,16828,65421,33616,25725,40317,0,0,-21,0,1f564fb225e36589c47335812d0adecd92f95f2d94ca65aa2cda4d2d53055d58,1188,1092,58,222776,217944,16948,44.51,342,1f564fb225e36589c47335812d0adecd92f95f2d94ca65aa2cda4d2d53055d58,1
s1,ML-KEM-768,2,1973843,2695479,12338,16848,59750,27961,5655,37043,0,0,-21,0,197aaccd305e691780ccff0c3582befbe75ecbe0ce36d376681d47e96f384c1f,1188,1092,58,222776,217944,16948,48.85,515,197aaccd305e691780ccff0c3582befbe75ecbe0ce36d376681d47e96f384c1f,1
s1,ML-KEM-768,3,1946259,2832363,12166,17703,59016,26655,1306,36917,0,0,-21,0,ff4d8f9ae68c8e4cbce1b982431a7b8341d0bfb09ccf95b3ae8ace81d94c4d2e,1188,1092,58,222776,217944,16948,50.61,333,ff4d8f9ae68c8e4cbce1b982431a7b8341d0bfb09ccf95b3ae8ace81d94c4d2e,1
s1,ML-KEM-768,4,1943331,2695412,12147,16848,57267,25857,798,36139,0,0,-21,0,221606142dd8d7cb3664b41853488033ffbb7f32bca77fbc81955a0919044668,1188,1092,58,222776,217944,16948,50.63,350,221606142dd8d7cb3664b41853488033ffbb7f32bca77fbc81955a0919044668,1
s1,ML-KEM-768,5,1967297,2706124,12296,16914,60896,29206,3349,38404,0,0,-21,0,1bc4384159798fe6a920533d689667bee1b118e7fb0000537d105c692fb612bc,1188,1092,58,222776,217944,16948,47.97,331,1bc4384159798fe6a920533d689667bee1b118e7fb0000537d105c692fb612bc,1
s1,ML-KEM-768,6,1968109,2839292,12302,17747,56369,26232,2974,34938,0,0,-21,0,b25bf5ea02e482d8e9aa9d787013d1e3d261a75378ba50f7b7f366d5924ebc44,1188,1092,58,222776,217944,16948,53.31,691,b25bf5ea02e482d8e9aa9d787013d1e3d261a75378ba50f7b7f366d5924ebc44,1
s1,ML-KEM-768,7,1976811,2820598,12356,17630,59641,29575,3343,37434,0,0,-21,0,c4d79f8916ec40eecfd06e24e5f6bc21cb5bafb6bdfed4b530abeaa146c262e3,1188,1092,58,222776,217944,16948,50.28,734,c4d79f8916ec40eecfd06e24e5f6bc21cb5bafb6bdfed4b530abeaa146c262e3,1
s1,ML-KEM-768,8,1948539,2709696,12180,16936,63225,31625,2050,38500,0,0,-21,0,52dab762c5b45bfac79ccfd15207c957ef5e3ef9fa541d61b1fdf7a9b030f177,1188,1092,58,222776,217944,16916,46.05,330,52dab762c5b45bfac79ccfd15207c957ef5e3ef9fa541d61b1fdf7a9b030f177,1
s1,ML-KEM-768,9,1964259,2695329,12278,16847,58309,26615,5010,36327,0,0,-21,0,f8681feb6313806f45e02b129beda9c8db0f6373dbd127eb467120030be3c68f,1188,1092,58,222776,217944,16916,49.95,346,f8681feb6313806f45e02b129beda9c8db0f6373dbd127eb467120030be3c68f,1
s1,ML-KEM-768,10,1950253,2819664,12190,17624,54021,24118,2497,33770,0,0,-21,0,091e5cbf93f43b9772d44cbcdbfce1bedbebb4c56fb1e1ae03be7606b6ebe9bc,1188,1092,58,222776,217944,16916,55.19,335,091e5cbf93f43b9772d44cbcdbfce1bedbebb4c56fb1e1ae03be7606b6ebe9bc,1
s1,ML-KEM-768,11,1947973,2693862,12176,16838,57645,26053,1935,35719,0,0,-21,0,aa07e23d2d92c8ce3683495129e2dde298670572d8bd1d2ff1b8909ff037941e,1188,1092,58,222776,217944,16916,50.33,350,aa07e23d2d92c8ce3683495129e2dde298670572d8bd1d2ff1b8909ff037941e,1
s1,ML-KEM-768,12,1970065,2827060,12314,17670,55244,25172,881,34527,0,0,-21,0,8220099c87df6ea0e0c282b3a2f23d1aaf1f13f933e9a74b7ddacd0b7cbbebb5,1188,1092,58,222776,217944,16916,54.28,403,8220099c87df6ea0e0c282b3a2f23d1aaf1f13f933e9a74b7ddacd0b7cbbebb5,1
s1,ML-KEM-768,13,1947731,2858086,12174,17864,59086,28958,3786,36435,0,0,-21,0,9182b40977e57077e9d11ea7640c3f9c6120064466164d0ba06718ff7c85dacf,1188,1092,58,222776,217944,16916,50.84,334,9182b40977e57077e9d11ea7640c3f9c6120064466164d0ba06718ff7c85dacf,1
s1,ML-KEM-768,14,1949457,2816724,12185,17605,58743,28862,96,37119,0,0,-21,0,e47fd2f783157d3845fa7e2e5e5b212b581d8797d9ffc04a9625267b0c23425d,1188,1092,58,222776,217944,16916,50.71,1428,e47fd2f783157d3845fa7e2e5e5b212b581d8797d9ffc04a9625267b0c23425d,1
s1,ML-KEM-768,15,1948347,2695227,12178,16846,58516,26807,2055,36054,0,0,-21,0,c3cf61996d5a08a7cc05728dd0ae356f8a6683882ff3caad322f863fcf28a21d,1188,1092,58,222776,217944,16916,49.60,379,c3cf61996d5a08a7cc05728dd0ae356f8a6683882ff3caad322f863fcf28a21d,1
s1,ML-KEM-768,16,1945829,2817986,12162,17614,52373,22509,4298,33538,0,0,-21,0,ce8fb11727c832d364c5edd82fcfa5eb24b43d2fb596130e2595d46d9237a511,1188,1092,58,222776,217944,16916,56.85,386,ce8fb11727c832d364c5edd82fcfa5eb24b43d2fb596130e2595d46d9237a511,1
s1,ML-KEM-768,17,1972443,2705741,12328,16911,60836,29089,6580,37180,0,0,-21,0,68d049154ed26f2e52dc056d0cf989797f560a03f6ffea774378fd2079d8b223,1188,1092,58,222776,217944,16916,48.06,333,68d049154ed26f2e52dc056d0cf989797f560a03f6ffea774378fd2079d8b223,1
s1,ML-KEM-768,18,1948940,2846118,12182,17791,53784,23723,5366,32669,0,0,-21,0,538eee9dccc69f999b9075a76ff9edc5c7164898d3446c5113477143bbebc8e0,1188,1092,58,222776,217944,16916,55.73,332,538eee9dccc69f999b9075a76ff9edc5c7164898d3446c5113477143bbebc8e0,1
