scenario,variant,iter,keygen_cycles,decaps_cycles,keygen_us,decaps_us,handshake_us,net_latency_us,jitter_us,energy_uj,reconnect_us,reconnect_energy_uj,rssi_dbm,packet_loss,ss_dec_hex,pub_bytes,ct_bytes,overhead_bytes,heap_free,heap_min,stack_hwm_bytes,cpu_util_percent,encaps_us,ss_enc_hex,ss_valid
s1,ML-KEM-1024,16,3099333,3902078,19373,24389,71985,25328,881,45025,0,0,-22,0,459a1e49b9dd8410506de6215866a0a52db633131d55b8cd248dde9211b73d59,1572,1572,58,220276,215048,10804,60.79,2052,459a1e49b9dd8410506de6215866a0a52db633131d55b8cd248dde9211b73d59,1
s1,ML-KEM-1024,17,3104190,3950916,19404,24695,72170,26994,1666,44531,0,0,-22,0,03850cbd83207327acdbb205eb64a82b9cdc1b560b5d6d3b7d39f3e576226bf0,1572,1572,58,220276,215048,10804,61.10,2170,03850cbd83207327acdbb205eb64a82b9cdc1b560b5d6d3b7d39f3e576226bf0,1
s1,ML-KEM-1024,18,3123759,3982501,19526,24892,68579,24066,2928,42333,0,0,-22,0,b9dcfc39fb7b405e0ac70f58912244c6636b242e9132fb3d828684b72f97c496,1572,1572,58,220276,215048,10804,64.77,2084,b9dcfc39fb7b405e0ac70f58912244c6636b242e9132fb3d828684b72f97c496,1
s1,ML-KEM-1024,19,3096232,3859076,19353,24121,70552,24273,207,43018,0,0,-22,0,10911bd099b97c6e3cae0d9763f6cf06a0b3d1f35d6110479784283b7f04284a,1572,1572,58,220276,215048,10804,61.62,2044,10911bd099b97c6e3cae0d9763f6cf06a0b3d1f35d6110479784283b7f04284a,1
s1,ML-KEM-1024,20,3095309,3897830,19347,24362,72769,26214,1941,45266,0,0,-22,0,513f71042e31f3378820e73f7c2fee8ae2ff876ccaf19bfc6bcd92ce104612ff,1572,1572,58,220276,215048,10804,60.07,2020,513f71042e31f3378820e73f7c2fee8ae2ff876ccaf19bfc6bcd92ce104612ff,1
s1,ML-KEM-1024,21,3102616,3861544,19393,24136,72102,25870,344,44185,0,0,-22,0,c714b9c012af0a8d6adbb452db961cc8802914fc9fdf9dee21da7934372d030a,1572,1572,58,220276,215048,10804,60.37,465,c714b9c012af0a8d6adbb452db961cc8802914fc9fdf9dee21da7934372d030a,1
s1,ML-KEM-1024,22,3107580,3984979,19424,24907,72727,28301,2431,44856,0,0,-22,0,8d847d0b6f9396dbd26020d0cfb94c3b5c8c17bd7422f42423f7d0c7b04c73e2,1572,1572,58,220276,215048,10804,60.96,2048,8d847d0b6f9396dbd26020d0cfb94c3b5c8c17bd7422f42423f7d0c7b04c73e2,1
s1,ML-KEM-1024,23,3110600,4125768,19444,25787,67229,20918,7383,42574,0,0,-22,0,a81eeb48b5d1741de890562f6fbc3819fd91407dcbcdf902385ae2e3b0ce6cd8,1572,1572,58,220276,215048,10804,67.28,948,a81eeb48b5d1741de890562f6fbc3819fd91407dcbcdf902385ae2e3b0ce6cd8,1
s1,ML-KEM-1024,24,3110056,3981501,19440,24886,64909,20490,428,40877,0,0,-22,0,a4c57b9e0f00a620842c1b00ebd4b95a63205833dfee930ffbb47d7a53a49b91,1572,1572,58,220276,215048,10804,68.29,555,a4c57b9e0f00a620842c1b00ebd4b95a63205833dfee930ffbb47d7a53a49b91,1
s1,ML-KEM-1024,25,3142160,3889345,19640,24309,72317,25489,4999,45509,0,0,-22,0,a2f59f62453e18260e1208baa9f7f190897a535075808e86dcbb3a312c338dd2,1572,1572,58,220276,215048,10804,60.77,502,a2f59f62453e18260e1208baa9f7f190897a535075808e86dcbb3a312c338dd2,1
s1,ML-KEM-1024,26,3110988,3862510,19446,24142,72199,25812,323,45613,0,0,-22,0,cce335207af698debae57b17bb83aa3453e0804ca14a66cbeda2d3229bd49867,1572,1572,58,220276,215048,10804,60.37,1789,cce335207af698debae57b17bb83aa3453e0804ca14a66cbeda2d3229bd49867,1
s1,ML-KEM-1024,27,3097170,3862237,19359,24140,71198,24915,897,44446,0,0,-22,0,dd8b5c3a75937f0cd3c94335703821cfb26be45367157472880552a3ed00dd51,1572,1572,58,220276,215048,10804,61.10,2058,dd8b5c3a75937f0cd3c94335703821cfb26be45367157472880552a3ed00dd51,1
s1,ML-KEM-1024,28,3095342,3861957,19348,24138,75025,28802,3887,45970,0,0,-22,0,48aa2c3b90a8ad504319181e37d79709be05d19814b7e2344bffbf606a567838,1572,1572,58,220276,215048,10804,57.96,1560,48aa2c3b90a8ad504319181e37d79709be05d19814b7e2344bffbf606a567838,1
s1,ML-KEM-1024,29,3095911,3992866,19352,24957,66366,21953,6849,41475,0,0,-20,0,3fa793e2a622b324747f3152e68606295c60937a0425e256cf7ce52c9532a1e4,1572,1572,58,220276,215048,10804,66.76,1345,3fa793e2a622b324747f3152e68606295c60937a0425e256cf7ce52c9532a1e4,1
s1,ML-KEM-1024,30,3105501,4031529,19411,25198,71320,26616,4663,44083,0,0,-20,0,a72d418210c5ae827146dcd6a253ef8478f3b50497fd5efad8e998e14a0bc019,1572,1572,58,220276,215048,10804,62.55,2049,a72d418210c5ae827146dcd6a253ef8478f3b50497fd5efad8e998e14a0bc019,1
s1,ML-KEM-1024,31,3110654,3864428,19444,24154,68911,22418,4198,43351,0,0,-20,0,871ba6cc80f4e903a207f0705f8bda6f9adc62fcda3bfb505a1f95ecf3cfa4b8,1572,1572,58,220276,215048,10804,63.27,1395,871ba6cc80f4e903a207f0705f8bda6f9adc62fcda3bfb505a1f95ecf3cfa4b8,1
s1,ML-KEM-1024,32,3114770,3993705,19469,24962,74049,29525,7107,44971,0,0,-20,0,c9a88ae93635aa79740b527fafc28e7a4a4a77457886345513fa9ebc87f188ed,1572,1572,58,220276,215048,10804,60.00,2039,c9a88ae93635aa79740b527fafc28e7a4a4a77457886345513fa9ebc87f188ed,1
s1,ML-KEM-1024,33,3121412,4004803,19511,25031,67826,23184,6341,42672,0,0,-20,0,dcc3ee1f84544e4c74cdf34a14d11941a2920d4916e89dfdce8a33983b088dba,1572,1572,58,220276,215048,10804,65.67,640,dcc3ee1f84544e4c74cdf34a14d11941a2920d4916e89dfdce8a33983b088dba,1
s1,ML-KEM-1024,34,3116829,4126297,19482,25790,68618,22276,908,41910,0,0,-20,0,3602ecd151933edb1dcc0e7ddad51f062a4287302efbefc556a7749446db64a5,1572,1572,58,220276,215048,10804,65.98,481,3602ecd151933edb1dcc0e7ddad51f062a4287302efbefc556a7749446db64a5,1
s1,ML-KEM-1024,35,3109912,3979353,19440,24872,78357,33947,11671,47792,0,0,-20,0,ad7ad440e7f46a9ba6cff4c766be874ada6b7f6dffd172ed3dfd1d3f285302b3,1572,1572,58,220276,215048,10804,56.55,1111,ad7ad440e7f46a9ba6cff4c766be874ada6b7f6dffd172ed3dfd1d3f285302b3,1
s1,ML-KEM-1024,36,3210798,4010907,20069,25071,77139,31903,2044,47861,0,0,-20,0,5c82e60bd07e0c945c8361cab135cac31883423b7dae573ab0d1f13118199331,1572,1572,58,220276,215048,10804,58.52,3327,5c82e60bd07e0c945c8361cab135cac31883423b7dae573ab0d1f13118199331,1
s1,ML-KEM-1024,37,3157794,3912463,19738,24454,73115,26106,5797,45905,0,0,-20,0,2a12a4b6e3fd8bf8c23f8ae202f8373d8d1016ac97775b6f7b676a33f05c5369,1572,1572,58,220276,215048,10804,60.44,2077,2a12a4b6e3fd8bf8c23f8ae202f8373d8d1016ac97775b6f7b676a33f05c5369,1
s1,ML-KEM-1024,38,3133056,3912604,19583,24455,71192,24298,1808,44515,0,0,-20,0,634d8e1ed7140049b8b2900267dc5a24bbcf76c5a115e5290f1b7618bbece163,1572,1572,58,220276,215048,10804,61.86,2053,634d8e1ed7140049b8b2900267dc5a24bbcf76c5a115e5290f1b7618bbece163,1
s1,ML-KEM-1024,39,3138590,3885590,19618,24286,72315,25666,1368,44428,0,0,-20,0,761a852ffaef00392f379d224b8477f6e2c896edc759de5f771fbda9eee6a425,1572,1572,58,220276,215048,10804,60.71,2719,761a852ffaef00392f379d224b8477f6e2c896edc759de5f771fbda9eee6a425,1
s1,ML-KEM-1024,40,3105387,4107555,19412,25674,73943,27755,2089,45271,0,0,-20,0,e9291aa8f09379ca040402668723f59ace0f91a20c9facaceb3931cbebde0073,1572,1572,58,220276,215048,10804,60.97,2062,e9291aa8f09379ca040402668723f59ace0f91a20c9facaceb3931cbebde0073,1
s1,ML-KEM-1024,41,3102436,3863504,19392,24148,70306,24022,3733,44483,0,0,-20,0,bd793afbd1131b522fe9556727a5e90ea8ba5cfb462e7468f526d41119d6e321,1572,1572,58,220276,215048,10804,61.93,2056,bd793afbd1131b522fe9556727a5e90ea8ba5cfb462e7468f526d41119d6e321,1
s1,ML-KEM-1024,42,3095490,3865111,19348,24158,72107,25755,1733,45367,0,0,-20,0,36f9bd6981d767aae075bb841b2ce80c4fe70220e083bb223ab6d724950c0f0e,1572,1572,58,220276,215048,10804,60.34,3096,36f9bd6981d767aae075bb841b2ce80c4fe70220e083bb223ab6d724950c0f0e,1
s1,ML-KEM-1024,43,3109996,3868947,19441,24182,75605,29164,3409,45587,0,0,-20,0,eece4d4b546d9b33c26d1c23ef77ffd28b06a25af1678dd3556d5b5abf365415,1572,1572,58,220276,215048,10804,57.70,2060,eece4d4b546d9b33c26d1c23ef77ffd28b06a25af1678dd3556d5b5abf365415,1
s1,ML-KEM-1024,44,3102571,4212209,19394,26328,77961,32143,2979,49187,0,0,-20,0,ea0dfd9eb049ea74f8f3556ba6e260a3eb51d0ada22353629e50370e049f2fbd,1572,1572,58,220276,215048,10804,58.65,1020,ea0dfd9eb049ea74f8f3556ba6e260a3eb51d0ada22353629e50370e049f2fbd,1
s1,ML-KEM-1024,45,3099658,4007465,19375,25047,67241,22725,9418,41461,0,0,-20,0,8f591844069c1fb28db5f473c03914e4d23f18228c9d602fb8b2e946f8dde875,1572,1572,58,220276,215048,10804,66.06,1542,8f591844069c1fb28db5f473c03914e4d23f18228c9d602fb8b2e946f8dde875,1
s1,ML-KEM-1024,46,2941869,3869572,18389,24186,69025,23603,878,43250,0,0,-20,0,7c0f0968b98c08ce28f6d38ff5c448365fee6066347e8fda0228a71b68293a7c,1572,1572,58,220276,215048,10804,61.68,1417,7c0f0968b98c08ce28f6d38ff5c448365fee6066347e8fda0228a71b68293a7c,1
s1,ML-KEM-1024,47,3117054,3889971,19484,24313,72068,25589,1986,45093,0,0,-20,0,9845403a39f01bdcad5fd8523b7539073e9389d6c68554fe065f98a66a86eb79,1572,1572,58,220276,215048,10804,60.77,833,9845403a39f01bdcad5fd8523b7539073e9389d6c68554fe065f98a66a86eb79,1
